old	new
10_EnhA2	FacultativeHet
16_ReprPC	FacultativeHet
9_EnhA1	RegPermissive
4_TssFlnkD	RegPermissive
2_TssFlnk	FacultativeHet
7_EnhG1	RegPermissive
1_TssA	FacultativeHet
12_ZNF/Rpts	LowConfidence
15_EnhBiv	FacultativeHet
11_EnhWk	RegPermissive
14_TssBiv	Bivalent
13_Het	Quiescent
8_EnhG2	RegPermissive
5_Tx	Transcribed
17_ReprPCWk	Quiescent
6_TxWk	Transcribed
3_TssFlnkU	FacultativeHet
18_Quies	Quiescent
