orig_label	(07) 5' flanking (1000-10000 bp)	(11) internal exons	(13) terminal exon	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(09) initial exon	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(04) H3K4me3	(12) internal introns	(02) H3K27me3	(06) H3K4me1	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3
16_EnhW1	1.9648827506480893	0.4635199289326381	0.9442424065294821	1.0492545021883624	0.7956480425712182	1.4490755072571955	1.6846699222540165	0.8719782833459329	1.26382493281	1.06386890647	0.17414090925696285	0.541986645957	1.80496697663	1.6065885275583505	0.480096202655	0.675528587674
25_Quies	-0.6498286617811846	-0.888498076820418	-0.3977863322460513	-0.5691170742301442	-0.3402502044138882	-0.6722816989288128	-0.6976303393135148	-0.35273706197410115	0.174980547661	0.540313160185	-0.8845291010302236	0.519230655772	0.315161144474	-0.6807841397696321	0.277569526611	0.418724439802
4_PromD2	0.6166203094324542	1.4045837726204418	0.7762916659455193	1.022406270050884	0.49611124524395905	0.6933043135536038	3.470952721174049	0.6431994804469945	1.57688375997	1.70812528951	0.9519067817813955	0.491392403738	1.51402698889	0.1338044820616636	0.52187404321	0.623726860305
6_Tx	0.08458966845425503	2.5205867705696945	1.27638500312539	1.3680913136242563	0.9492622411384615	0.29504570128890384	0.4430119423216899	1.035579112408902	0.608888328231	0.738182641994	2.3353854216224947	0.300762946683	0.870364520235	0.2474699076299011	1.5885076093	0.59538072573
14_EnhA2	1.2089419297444448	0.07219171713478398	0.8022082685324157	0.7856535393039931	0.81861973014979	0.8866672274566679	1.1302344167644478	0.8044598468688494	1.89238943167	1.06716333058	-0.03350365776927922	0.450788097755	2.20768631116	1.0000663481167293	0.567769118363	0.670223862865
19_DNase	0.9513575994925777	-0.1692827227770063	0.4365483808071676	0.18413277969456435	0.43705023058197384	0.9578767962604496	0.18633497989577066	0.43929046361098983	0.394227764847	0.661147373363	-0.31495964094433476	0.635196090328	0.868012994407	1.3508832139223717	0.456007475345	0.5539503238
24_ReprPC	1.786341161764943	0.5726892073393776	1.1558317789101815	1.327273217024928	1.115972958267841	1.629858385855951	1.9116658741008066	1.1647128449962996	0.190798469333	0.610223173688	0.2765673335751349	1.34723391774	0.524861943193	1.6464854251906544	0.484454941273	0.518985709682
21_Het	0.21807864962428614	-1.9120519554183226	0.5539626387124509	-0.24316223604391904	0.5288937869590836	0.2983485659297047	-0.3993322698507478	0.5538777508276471	0.205139394761	0.724225469655	-1.7082003633715925	0.484022130157	0.317409141221	0.29934880593139	0.418356340265	1.11181095898
22_PromP	2.8983883850574643	0.4047037113683305	0.8614693089315741	0.8669511953698303	0.7030913701739276	2.9125609871352993	2.1333779703256153	0.7948412403780647	1.04946950982	0.936882597495	0.026393522724694335	0.566510769737	1.27644976084	3.331997326300124	0.392443919152	0.628939132396
15_EnhAF	0.6748671163258179	-0.1812589565379883	0.6882421001815437	0.8368218452747275	0.8575549083040442	0.5418986727622401	0.8828014117942099	0.8476060145297006	1.09719549671	0.776070581998	-0.16466663030638298	0.514430948799	1.55013762106	0.5595569645011337	0.610490089646	0.561851856252
7_Tx3'	-0.17704850386160823	2.848359208827149	1.6194611028210175	2.0710079164697266	1.30668382368863	-0.10524807249712925	-0.7209773751118104	1.3759748021109808	0.408517093199	0.617139130001	2.7932234833273824	0.290942687156	0.48835560019	-0.11627160624268415	1.33465040777	0.450696580567
17_EnhW2	0.4290661123995963	0.01728516029292506	0.590991761131972	0.7183883837684766	0.7117855247326704	0.2656818987488474	0.782881246959754	0.6413696893605212	0.724106758894	0.721135866577	0.06936776457400051	0.577799599482	1.22997913583	0.27513794939690633	0.57366812872	0.556111139373
20_ZNF/Rpts	0.1369883043352029	1.0287704608348833	1.706027136170245	2.041685312428284	1.1897651950231334	0.14601459875737943	0.44094199451097077	1.2155894924573933	0.280173661278	0.792722357867	0.7998323350952673	0.37367175888	0.391018700133	0.25983717307746784	1.06632138321	1.63515686354
10_TxEnh5'	-0.19218575738782623	0.8844084168605497	0.6374023982494083	0.8167555379199868	0.40059589550003477	-0.17660183636526308	1.2959729503682982	0.4603091180181834	1.64758352759	1.05144227004	0.7612401419583871	0.34880982546	1.90881292991	-0.15589108465178547	1.15005747511	0.626975623189
12_TxEnhW	-0.5178938522021042	0.027526165801670385	-0.04700633438922211	-0.19804211331042382	-0.17224647908027482	-0.37233595117119955	1.9480939870375027	-0.10782375584089776	1.06139875668	1.00255491777	-0.16104022661022127	0.348173861378	1.44680485772	-0.4353375784974331	0.869862964896	0.660497559934
1_TssA	5.371446013606005	0.17167711317728074	1.2958822567195911	0.7694322081082572	1.2245029660433582	6.091034983445922	3.3638093459000125	1.055152105276673	2.1662636472	1.71179413237	-1.2961605126566043	0.276566840926	0.390993457398	6.5693847588712675	0.290628921519	0.320547345313
5_Tx5'	-0.5740642777663073	-1.3480940975249494	-0.5558417091083482	-1.0846821239698254	-0.37190605241660846	-0.6683110540467283	1.2042313862283718	-0.416292856782196	0.494209857504	0.681083047989	-1.019699732592188	0.340447626013	0.764124973513	-0.6611055102203082	0.703046277886	0.613696113438
18_EnhAc	1.038631357407096	-0.18615321767505852	0.3738261355220599	0.39173447226348057	0.37482517309459834	1.1561384204554204	0.9780866701054545	0.3828526011923127	0.399961259204	0.652377784918	-0.26924123995632065	0.690546295631	0.73511907221	1.152671749713805	0.515947301528	0.481613374051
2_PromU	4.717729221537998	0.7849779395005444	1.8497970548446814	1.7526500628907409	1.6093733709175417	4.109278246179823	3.205849080464368	1.7379847328686595	2.20019068371	1.89906016973	0.012870895809750697	0.610334622665	1.62811710498	4.190409479330866	0.494802520018	0.590471607908
8_TxWk	-0.4205175482683664	0.8062457794623984	0.3995134264621113	0.691020142811209	0.7041480654886005	-0.5674731822325786	0.09618163235035533	0.6565531879374195	0.343804603808	0.577677598256	1.3056740037637145	0.309905376039	0.470327537206	-0.5434750067487616	0.636502246549	0.435307659423
3_PromD1	3.9389398145538963	1.6745256420880341	1.388373853942499	1.5976811285680277	1.0152708315144667	4.658032041187816	4.431171110632205	1.0077520569125142	3.09958134424	2.45932391284	0.4986087299962334	0.435752632041	1.00353863061	3.888134264029018	0.576722195557	0.623042494454
13_EnhA1	1.3826017893359994	0.6102681344332558	1.1782910302338006	1.1077576231866482	1.284351617259418	1.3917592031696382	1.3418088610600327	1.2527206067667918	3.06512172311	1.34988413138	0.4056136612312168	0.360737825072	2.32294889907	1.3258285529694656	0.639543904065	0.664486471078
23_PromBiv	3.663704268715635	1.3546967663931517	1.7391050767562648	2.0837634454897698	1.324927749198178	3.745137579830317	3.188657665972569	1.3379670017490894	0.382838175046	1.08475434863	0.8122853286401012	1.60188090624	1.32025660991	3.7070331470817406	0.599250047533	0.623726345484
9_TxReg	0.9150878700121441	1.5746769805662724	1.2914718568888517	1.4651468425224061	1.1888511585231654	0.9527392852555591	2.7259616553629185	1.2519747913200596	2.76703092082	1.84600962477	1.31512052559337	0.381610683227	1.94659384175	0.7324876492872412	0.956354128406	0.669920664352
11_TxEnh3'	0.31542417246237975	2.8015168383608073	2.0532264706274184	2.4738329765488034	1.8502614517935123	0.35232048596451704	0.2584380671897146	1.8424073564682333	1.20457647232	0.791804789525	2.6793832361963887	0.34359922593	1.42930376548	0.4003269406930617	1.50581801785	0.559500643926
