reg	true_label	predicted_label	prob	assignments
16	Promoter	Transcribed	-57.1229478496	0
16	Promoter	ConstitutiveHet	-inf	0
16	Transcribed	Enhancer	-inf	0
16	Transcribed	FacultativeHet	-inf	1
16	Transcribed	Bivalent	-inf	0
16	Transcribed	Promoter	-inf	0
16	Transcribed	Unclassified	-74.9956493155	0
16	Transcribed	Quiescent	-130.055387889	1
16	Transcribed	RegPermissive	-110.329568054	1
16	Transcribed	Transcribed	-21.3982765551	33
16	Transcribed	ConstitutiveHet	-128.761292205	0
16	ConstitutiveHet	Enhancer	-inf	0
16	ConstitutiveHet	FacultativeHet	-28.577537707	3
16	ConstitutiveHet	Bivalent	-inf	0
16	ConstitutiveHet	Promoter	-inf	0
16	ConstitutiveHet	Unclassified	-44.8935276546	0
16	ConstitutiveHet	Quiescent	-22.937685635	10
16	ConstitutiveHet	RegPermissive	-45.8187486475	1
16	ConstitutiveHet	Transcribed	-55.2199412937	2
16	ConstitutiveHet	ConstitutiveHet	-32.5016167437	0
20	Enhancer	Enhancer	-23.2268953167	0
20	Enhancer	FacultativeHet	-33.1119716189	0
20	Enhancer	Bivalent	-55.8205388313	0
20	Enhancer	Promoter	-49.278175703	0
20	Enhancer	Unclassified	-38.9019912902	0
20	Enhancer	Quiescent	-58.2865665718	0
20	Enhancer	RegPermissive	-15.8490832227	15
20	Enhancer	Transcribed	-48.0715246249	0
20	Enhancer	ConstitutiveHet	-48.9092863207	0
20	Bivalent	Enhancer	-inf	0
20	Bivalent	FacultativeHet	-28.8341021169	1
20	Bivalent	Bivalent	-25.1564966408	2
20	Bivalent	Promoter	-21.8386707207	2
20	Bivalent	Unclassified	-32.1399238629	0
20	Bivalent	Quiescent	-inf	0
20	Bivalent	RegPermissive	-17.3360130895	8
20	Bivalent	Transcribed	-45.6774699685	0
20	Bivalent	ConstitutiveHet	-inf	0
20	FacultativeHet	Enhancer	-inf	0
20	FacultativeHet	FacultativeHet	-49.8151928126	11
20	FacultativeHet	Bivalent	-inf	0
20	FacultativeHet	Promoter	-inf	0
20	FacultativeHet	Unclassified	-84.8637762373	0
20	FacultativeHet	Quiescent	-inf	11
20	FacultativeHet	RegPermissive	-58.1902138381	10
20	FacultativeHet	Transcribed	-113.611620038	0
20	FacultativeHet	ConstitutiveHet	-inf	0
20	RegPermissive	Enhancer	-103.888761548	2
20	RegPermissive	FacultativeHet	-88.6549535536	5
20	RegPermissive	Bivalent	-inf	0
20	RegPermissive	Promoter	-inf	4
20	RegPermissive	Unclassified	-109.436534651	1
20	RegPermissive	Quiescent	-inf	2
20	RegPermissive	RegPermissive	-53.5012387436	27
20	RegPermissive	Transcribed	-inf	2
20	RegPermissive	ConstitutiveHet	-inf	0
20	Unclassified	Enhancer	-inf	0
20	Unclassified	FacultativeHet	-43.8218311674	4
20	Unclassified	Bivalent	-inf	0
20	Unclassified	Promoter	-inf	0
20	Unclassified	Unclassified	-43.3494206127	0
20	Unclassified	Quiescent	-65.2347818741	2
20	Unclassified	RegPermissive	-38.4677556672	4
20	Unclassified	Transcribed	-32.4384309928	10
20	Unclassified	ConstitutiveHet	-66.6533662705	0
20	Quiescent	Enhancer	-inf	0
20	Quiescent	FacultativeHet	-56.6539479165	2
20	Quiescent	Bivalent	-inf	0
20	Quiescent	Promoter	-inf	0
20	Quiescent	Unclassified	-100.441846338	0
20	Quiescent	Quiescent	-31.4279587734	30
20	Quiescent	RegPermissive	-110.497982653	0
20	Quiescent	Transcribed	-130.315123158	1
20	Quiescent	ConstitutiveHet	-60.0933270097	0
20	Promoter	Enhancer	-46.1507420348	0
20	Promoter	FacultativeHet	-36.5150903935	1
20	Promoter	Bivalent	-28.4175644816	2
20	Promoter	Promoter	-24.2667964853	2
20	Promoter	Unclassified	-45.6174934986	0
20	Promoter	Quiescent	-inf	0
20	Promoter	RegPermissive	-18.1079392933	10
20	Promoter	Transcribed	-inf	0
20	Promoter	ConstitutiveHet	-inf	0
20	Transcribed	Enhancer	-inf	0
20	Transcribed	FacultativeHet	-120.633741561	0
20	Transcribed	Bivalent	-inf	0
20	Transcribed	Promoter	-inf	0
20	Transcribed	Unclassified	-71.9405256783	0
20	Transcribed	Quiescent	-125.371671183	1
20	Transcribed	RegPermissive	-99.920605639	0
20	Transcribed	Transcribed	-22.8388782627	35
20	Transcribed	ConstitutiveHet	-118.752547983	0
20	ConstitutiveHet	Enhancer	-inf	0
20	ConstitutiveHet	FacultativeHet	-27.9646280217	3
20	ConstitutiveHet	Bivalent	-inf	0
20	ConstitutiveHet	Promoter	-inf	0
20	ConstitutiveHet	Unclassified	-41.3367992793	0
20	ConstitutiveHet	Quiescent	-25.5952038143	10
20	ConstitutiveHet	RegPermissive	-36.9569671337	2
20	ConstitutiveHet	Transcribed	-inf	1
20	ConstitutiveHet	ConstitutiveHet	-35.7532346064	0
24	Enhancer	Enhancer	-25.5794404597	0
24	Enhancer	FacultativeHet	-30.7282449444	0
24	Enhancer	Bivalent	-52.1228940516	0
24	Enhancer	Promoter	-43.0061204281	0
24	Enhancer	Unclassified	-40.4834631452	0
24	Enhancer	Quiescent	-58.6425701368	0
24	Enhancer	RegPermissive	-15.5859156956	15
24	Enhancer	Transcribed	-47.8559023694	0
24	Enhancer	ConstitutiveHet	-48.3000239006	0
24	Bivalent	Enhancer	-46.0871172365	0
24	Bivalent	FacultativeHet	-25.8844343592	1
24	Bivalent	Bivalent	-24.0595003036	0
24	Bivalent	Promoter	-23.85474968	2
24	Bivalent	Unclassified	-33.4358290361	0
24	Bivalent	Quiescent	-inf	0
24	Bivalent	RegPermissive	-16.9598675294	10
24	Bivalent	Transcribed	-46.360328402	0
24	Bivalent	ConstitutiveHet	-inf	0
24	FacultativeHet	Enhancer	-inf	0
24	FacultativeHet	FacultativeHet	-51.039592559	3
24	FacultativeHet	Bivalent	-inf	0
24	FacultativeHet	Promoter	-inf	0
24	FacultativeHet	Unclassified	-83.9417071403	0
24	FacultativeHet	Quiescent	-inf	14
24	FacultativeHet	RegPermissive	-56.7771152112	14
24	FacultativeHet	Transcribed	-inf	1
24	FacultativeHet	ConstitutiveHet	-90.5134536641	0
24	RegPermissive	Enhancer	-101.740699878	0
24	RegPermissive	FacultativeHet	-92.0841141831	4
24	RegPermissive	Bivalent	-inf	0
24	RegPermissive	Promoter	-inf	2
24	RegPermissive	Unclassified	-107.627635679	0
24	RegPermissive	Quiescent	-inf	1
24	RegPermissive	RegPermissive	-55.6628506745	34
24	RegPermissive	Transcribed	-122.209986311	2
24	RegPermissive	ConstitutiveHet	-inf	0
24	Unclassified	Enhancer	-59.5622785265	0
24	Unclassified	FacultativeHet	-45.6570935152	2
24	Unclassified	Bivalent	-64.4470245303	0
24	Unclassified	Promoter	-inf	0
24	Unclassified	Unclassified	-43.5860191088	0
24	Unclassified	Quiescent	-66.0810863991	2
24	Unclassified	RegPermissive	-35.9653038384	6
24	Unclassified	Transcribed	-34.4401291802	10
24	Unclassified	ConstitutiveHet	-inf	0
24	Quiescent	Enhancer	-inf	0
24	Quiescent	FacultativeHet	-57.7219932657	2
24	Quiescent	Bivalent	-inf	0
24	Quiescent	Promoter	-inf	0
24	Quiescent	Unclassified	-96.1229611804	0
24	Quiescent	Quiescent	-32.4104754812	28
24	Quiescent	RegPermissive	-93.1956153704	2
24	Quiescent	Transcribed	-122.497864397	1
24	Quiescent	ConstitutiveHet	-61.456526003	0
24	Promoter	Enhancer	-42.1469268282	0
24	Promoter	FacultativeHet	-36.9792762949	0
24	Promoter	Bivalent	-28.0734523071	1
24	Promoter	Promoter	-25.6754587309	2
24	Promoter	Unclassified	-40.5331765549	0
24	Promoter	Quiescent	-inf	0
24	Promoter	RegPermissive	-17.8860653752	12
24	Promoter	Transcribed	-inf	0
24	Promoter	ConstitutiveHet	-inf	0
24	Transcribed	Enhancer	-inf	0
24	Transcribed	FacultativeHet	-117.23723745	0
24	Transcribed	Bivalent	-inf	0
24	Transcribed	Promoter	-164.817851139	0
24	Transcribed	Unclassified	-70.7673044847	0
24	Transcribed	Quiescent	-116.935979354	0
24	Transcribed	RegPermissive	-95.3546711855	2
24	Transcribed	Transcribed	-22.2840039047	34
24	Transcribed	ConstitutiveHet	-116.753197393	0
24	ConstitutiveHet	Enhancer	-inf	0
24	ConstitutiveHet	FacultativeHet	-28.5139259125	0
24	ConstitutiveHet	Bivalent	-inf	0
24	ConstitutiveHet	Promoter	-inf	0
24	ConstitutiveHet	Unclassified	-44.27174929	0
24	ConstitutiveHet	Quiescent	-21.4565424809	12
24	ConstitutiveHet	RegPermissive	-43.045768775	1
24	ConstitutiveHet	Transcribed	-50.469748047	3
24	ConstitutiveHet	ConstitutiveHet	-34.635703492	0
28	Enhancer	Enhancer	-28.7616594921	0
28	Enhancer	FacultativeHet	-29.9751539166	0
28	Enhancer	Bivalent	-46.6904500457	0
28	Enhancer	Promoter	-38.1943016781	0
28	Enhancer	Unclassified	-40.8603629065	0
28	Enhancer	Quiescent	-inf	0
28	Enhancer	RegPermissive	-17.1063572159	15
28	Enhancer	Transcribed	-43.5790775172	0
28	Enhancer	ConstitutiveHet	-47.5329095349	0
28	Bivalent	Enhancer	-38.9311514909	0
28	Bivalent	FacultativeHet	-26.1106381495	1
28	Bivalent	Bivalent	-27.2503743222	0
28	Bivalent	Promoter	-24.8808392667	0
28	Bivalent	Unclassified	-31.4575230574	0
28	Bivalent	Quiescent	-inf	0
28	Bivalent	RegPermissive	-17.3338902452	12
28	Bivalent	Transcribed	-39.6930660676	0
28	Bivalent	ConstitutiveHet	-55.3233208694	0
28	FacultativeHet	Enhancer	-100.969814763	0
28	FacultativeHet	FacultativeHet	-55.2079626175	4
28	FacultativeHet	Bivalent	-inf	0
28	FacultativeHet	Promoter	-inf	0
28	FacultativeHet	Unclassified	-83.0200622506	0
28	FacultativeHet	Quiescent	-74.9168392701	13
28	FacultativeHet	RegPermissive	-55.8307923162	12
28	FacultativeHet	Transcribed	-94.5619841935	3
28	FacultativeHet	ConstitutiveHet	-90.2015820792	0
28	RegPermissive	Enhancer	-100.995025626	0
28	RegPermissive	FacultativeHet	-86.8505212617	4
28	RegPermissive	Bivalent	-124.14451937	1
28	RegPermissive	Promoter	-114.444086394	1
28	RegPermissive	Unclassified	-108.089626798	0
28	RegPermissive	Quiescent	-inf	1
28	RegPermissive	RegPermissive	-55.3794023201	35
28	RegPermissive	Transcribed	-126.853547525	1
28	RegPermissive	ConstitutiveHet	-152.282395267	0
28	Unclassified	Enhancer	-59.6472368663	0
28	Unclassified	FacultativeHet	-44.7138727776	1
28	Unclassified	Bivalent	-inf	0
28	Unclassified	Promoter	-63.3999694752	0
28	Unclassified	Unclassified	-46.5208636753	0
28	Unclassified	Quiescent	-61.9357108729	4
28	Unclassified	RegPermissive	-34.6681419922	4
28	Unclassified	Transcribed	-38.1705778623	11
28	Unclassified	ConstitutiveHet	-62.0305960076	0
28	Quiescent	Enhancer	-inf	0
28	Quiescent	FacultativeHet	-57.2599025416	0
28	Quiescent	Bivalent	-inf	0
28	Quiescent	Promoter	-inf	0
28	Quiescent	Unclassified	-96.2694228484	0
28	Quiescent	Quiescent	-30.9301389304	30
28	Quiescent	RegPermissive	-95.0640830199	0
28	Quiescent	Transcribed	-103.372008005	3
28	Quiescent	ConstitutiveHet	-60.5691303818	0
28	Promoter	Enhancer	-38.9416089216	0
28	Promoter	FacultativeHet	-33.8728154177	1
28	Promoter	Bivalent	-30.2697268981	0
28	Promoter	Promoter	-27.7532325192	0
28	Promoter	Unclassified	-36.8592093231	0
28	Promoter	Quiescent	-inf	0
28	Promoter	RegPermissive	-18.5597960167	14
28	Promoter	Transcribed	-43.3813818169	0
28	Promoter	ConstitutiveHet	-inf	0
28	Transcribed	Enhancer	-inf	0
28	Transcribed	FacultativeHet	-104.891026553	0
28	Transcribed	Bivalent	-inf	0
28	Transcribed	Promoter	-inf	0
28	Transcribed	Unclassified	-70.6990085799	0
28	Transcribed	Quiescent	-107.53148611	1
28	Transcribed	RegPermissive	-87.0890926317	1
28	Transcribed	Transcribed	-27.4601740843	34
28	Transcribed	ConstitutiveHet	-112.196674308	0
28	ConstitutiveHet	Enhancer	-61.1154380897	0
28	ConstitutiveHet	FacultativeHet	-29.1430959631	1
28	ConstitutiveHet	Bivalent	-inf	0
28	ConstitutiveHet	Promoter	-inf	0
28	ConstitutiveHet	Unclassified	-42.2866918196	0
28	ConstitutiveHet	Quiescent	-20.9861225285	12
28	ConstitutiveHet	RegPermissive	-40.5329568121	1
28	ConstitutiveHet	Transcribed	-42.6316378996	2
28	ConstitutiveHet	ConstitutiveHet	-34.7436202048	0
32	Enhancer	Enhancer	-29.0444477346	0
32	Enhancer	FacultativeHet	-29.9291201936	0
32	Enhancer	Bivalent	-46.5946732515	0
32	Enhancer	Promoter	-37.6542911992	0
32	Enhancer	Unclassified	-39.5037831474	0
32	Enhancer	Quiescent	-48.5838111228	1
32	Enhancer	RegPermissive	-17.6313255477	14
32	Enhancer	Transcribed	-41.0591821044	0
32	Enhancer	ConstitutiveHet	-48.7109280676	0
32	Bivalent	Enhancer	-36.6538999082	0
32	Bivalent	FacultativeHet	-28.2151294006	1
32	Bivalent	Bivalent	-25.4007906974	0
32	Bivalent	Promoter	-22.9336683149	1
32	Bivalent	Unclassified	-32.3569804186	0
32	Bivalent	Quiescent	-inf	0
32	Bivalent	RegPermissive	-17.0873175521	11
32	Bivalent	Transcribed	-35.9762964341	0
32	Bivalent	ConstitutiveHet	-58.7441564057	0
32	FacultativeHet	Enhancer	-92.6185809429	0
32	FacultativeHet	FacultativeHet	-55.0908633755	4
32	FacultativeHet	Bivalent	-inf	0
32	FacultativeHet	Promoter	-inf	0
32	FacultativeHet	Unclassified	-83.6535058239	0
32	FacultativeHet	Quiescent	-inf	14
32	FacultativeHet	RegPermissive	-54.8805538434	13
32	FacultativeHet	Transcribed	-85.5189450832	1
32	FacultativeHet	ConstitutiveHet	-87.2349340934	0
32	RegPermissive	Enhancer	-105.540543988	0
32	RegPermissive	FacultativeHet	-88.168151449	1
32	RegPermissive	Bivalent	-130.148874076	0
32	RegPermissive	Promoter	-114.080065063	0
32	RegPermissive	Unclassified	-106.625618263	0
32	RegPermissive	Quiescent	-inf	4
32	RegPermissive	RegPermissive	-59.2249669988	35
32	RegPermissive	Transcribed	-107.558140426	3
32	RegPermissive	ConstitutiveHet	-150.25132892	0
32	Unclassified	Enhancer	-59.5120573504	0
32	Unclassified	FacultativeHet	-44.5154092033	1
32	Unclassified	Bivalent	-63.3996366592	0
32	Unclassified	Promoter	-59.3176765909	0
32	Unclassified	Unclassified	-46.069390353	0
32	Unclassified	Quiescent	-64.1929923041	3
32	Unclassified	RegPermissive	-33.7782468936	6
32	Unclassified	Transcribed	-35.3896473015	10
32	Unclassified	ConstitutiveHet	-63.7520147569	0
32	Quiescent	Enhancer	-127.220936279	0
32	Quiescent	FacultativeHet	-55.0077468333	2
32	Quiescent	Bivalent	-inf	0
32	Quiescent	Promoter	-inf	0
32	Quiescent	Unclassified	-93.2752590766	0
32	Quiescent	Quiescent	-36.3600984659	29
32	Quiescent	RegPermissive	-77.3447334213	1
32	Quiescent	Transcribed	-inf	1
32	Quiescent	ConstitutiveHet	-64.5579499654	0
32	Promoter	Enhancer	-37.4957703997	0
32	Promoter	FacultativeHet	-32.4746655997	0
32	Promoter	Bivalent	-31.8171881412	0
32	Promoter	Promoter	-29.0806143364	0
32	Promoter	Unclassified	-36.8013172447	0
32	Promoter	Quiescent	-65.6747538443	1
32	Promoter	RegPermissive	-19.736220416	14
32	Promoter	Transcribed	-40.2940575051	0
32	Promoter	ConstitutiveHet	-56.0682313998	0
32	Transcribed	Enhancer	-125.584560483	0
32	Transcribed	FacultativeHet	-96.9180321663	0
32	Transcribed	Bivalent	-125.725683083	0
32	Transcribed	Promoter	-inf	0
32	Transcribed	Unclassified	-72.3289039954	0
32	Transcribed	Quiescent	-108.759180831	1
32	Transcribed	RegPermissive	-74.141960406	1
32	Transcribed	Transcribed	-33.9411407537	34
32	Transcribed	ConstitutiveHet	-109.221646248	0
32	ConstitutiveHet	Enhancer	-58.9953311792	0
32	ConstitutiveHet	FacultativeHet	-28.6281030381	0
32	ConstitutiveHet	Bivalent	-inf	0
32	ConstitutiveHet	Promoter	-inf	0
32	ConstitutiveHet	Unclassified	-44.0889004868	0
32	ConstitutiveHet	Quiescent	-21.4452287527	12
32	ConstitutiveHet	RegPermissive	-37.6453321734	0
32	ConstitutiveHet	Transcribed	-36.9689447099	4
32	ConstitutiveHet	ConstitutiveHet	-34.7038140077	0
64	Enhancer	Enhancer	-37.3852049511	0
64	Enhancer	FacultativeHet	-31.0461171475	0
64	Enhancer	Bivalent	-inf	0
64	Enhancer	Promoter	-42.6538798401	0
64	Enhancer	Unclassified	-36.8137766987	0
64	Enhancer	Quiescent	-38.4768921135	2
64	Enhancer	RegPermissive	-21.8832282993	12
64	Enhancer	Transcribed	-30.1376190685	1
64	Enhancer	ConstitutiveHet	-43.7855109018	0
64	Bivalent	Enhancer	-35.0017717421	0
64	Bivalent	FacultativeHet	-26.7148020469	1
64	Bivalent	Bivalent	-31.5913892749	0
64	Bivalent	Promoter	-29.1169883348	0
64	Bivalent	Unclassified	-28.8369887632	0
64	Bivalent	Quiescent	-42.9094101373	0
64	Bivalent	RegPermissive	-19.5198157569	8
64	Bivalent	Transcribed	-23.575484994	4
64	Bivalent	ConstitutiveHet	-44.7615247678	0
64	FacultativeHet	Enhancer	-92.3071243674	0
64	FacultativeHet	FacultativeHet	-58.5342320846	2
64	FacultativeHet	Bivalent	-104.793565052	0
64	FacultativeHet	Promoter	-109.281023284	0
64	FacultativeHet	Unclassified	-81.0140474326	0
64	FacultativeHet	Quiescent	-58.2721420693	19
64	FacultativeHet	RegPermissive	-56.327791009	8
64	FacultativeHet	Transcribed	-69.9905095027	3
64	FacultativeHet	ConstitutiveHet	-82.5359535415	0
64	RegPermissive	Enhancer	-108.916156061	0
64	RegPermissive	FacultativeHet	-87.3713921641	2
64	RegPermissive	Bivalent	-inf	0
64	RegPermissive	Promoter	-118.365722324	0
64	RegPermissive	Unclassified	-104.325439122	0
64	RegPermissive	Quiescent	-116.505671253	9
64	RegPermissive	RegPermissive	-66.4765903484	25
64	RegPermissive	Transcribed	-83.7845602366	7
64	RegPermissive	ConstitutiveHet	-127.945373338	0
64	Unclassified	Enhancer	-56.2069336392	0
64	Unclassified	FacultativeHet	-41.2627452786	1
64	Unclassified	Bivalent	-58.1555826909	0
64	Unclassified	Promoter	-54.5780337625	0
64	Unclassified	Unclassified	-49.5297526442	0
64	Unclassified	Quiescent	-52.1383669585	5
64	Unclassified	RegPermissive	-32.6899498959	8
64	Unclassified	Transcribed	-35.3982789139	6
64	Unclassified	ConstitutiveHet	-56.8951823817	0
64	Quiescent	Enhancer	-95.664793901	0
64	Quiescent	FacultativeHet	-55.1695547676	1
64	Quiescent	Bivalent	-inf	0
64	Quiescent	Promoter	-146.213943144	0
64	Quiescent	Unclassified	-91.0775039016	0
64	Quiescent	Quiescent	-43.9881156387	30
64	Quiescent	RegPermissive	-62.6968708623	0
64	Quiescent	Transcribed	-73.0409619591	2
64	Quiescent	ConstitutiveHet	-71.0058823606	0
64	Promoter	Enhancer	-37.6692523605	0
64	Promoter	FacultativeHet	-33.298352134	0
64	Promoter	Bivalent	-35.8819356696	0
64	Promoter	Promoter	-32.8884866933	0
64	Promoter	Unclassified	-33.3751012584	0
64	Promoter	Quiescent	-55.1328397525	0
64	Promoter	RegPermissive	-21.3682601217	12
64	Promoter	Transcribed	-26.5739158083	3
64	Promoter	ConstitutiveHet	-51.3572682949	0
64	Transcribed	Enhancer	-105.841987365	0
64	Transcribed	FacultativeHet	-82.3498443397	0
64	Transcribed	Bivalent	-105.865025748	0
64	Transcribed	Promoter	-95.7550759944	0
64	Transcribed	Unclassified	-81.026653113	0
64	Transcribed	Quiescent	-94.2003481094	3
64	Transcribed	RegPermissive	-64.6428335196	6
64	Transcribed	Transcribed	-50.9119470231	27
64	Transcribed	ConstitutiveHet	-103.562523246	0
64	ConstitutiveHet	Enhancer	-44.8485272833	0
64	ConstitutiveHet	FacultativeHet	-28.4495350901	0
64	ConstitutiveHet	Bivalent	-57.4206719125	0
64	ConstitutiveHet	Promoter	-60.2996479915	0
64	ConstitutiveHet	Unclassified	-42.2937089686	0
64	ConstitutiveHet	Quiescent	-25.6451157364	12
64	ConstitutiveHet	RegPermissive	-29.4312801402	0
64	ConstitutiveHet	Transcribed	-34.2345983566	4
64	ConstitutiveHet	ConstitutiveHet	-39.4372390106	0
