orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_BivFlnk	1.470022675507453	0.05201123083622825	4.466089150732567	0.7024523992503707	1.9550004430977297	1.090343737939656	0.47244765592882504	1.540783392758636	4.740621210600456	1.740492756970521	4.053015738238252	3.325649405540302	0.1699894345751553	0.29611212890328414	0.6230700558603045	1.3093437901329585
14_ReprPCWk	0.4952326881906236	-0.1991141039025587	-0.19584975904602067	0.07558031021994008	0.0696289272764899	0.3784099291100241	0.20285367298461385	0.8701606044071297	-0.19650582577441736	0.0518789154658986	-0.1267458940620626	0.07949819003190753	0.2507272066970763	0.44844611062446926	0.07933734915492582	-0.18874660952321154
13_ReprPC	0.5761522111001528	0.3250596716543609	1.8863384786336708	1.0514687573315762	1.3862364549250807	0.6228624284742772	0.24544851894575206	1.4752524577377781	1.8457674259947814	1.0673451119030855	2.120440351808355	2.141317606552612	0.2687918636151447	0.4157249445634048	0.9609499026427288	0.6586860863171496
10_TssBiv	1.4011783543598653	-0.70338123393722	5.187017345354925	-0.49310638591215183	1.1625652523258985	0.7507493160956078	0.5269251484277374	1.158262650408086	4.821039886603595	0.6877877653996657	4.642848750662089	2.871018064510993	0.1250860907162177	0.25674879495311725	0.5457815187331261	0.41873149050872976
2_TssAFlnk	1.7419923031085178	0.8850626506910766	3.087606280098568	1.330748551751915	1.6986211851464257	1.5407480806947478	1.5647879424999473	1.079280513176197	3.12545434680516	1.5379417360951735	3.6468059392814967	3.3473841012002725	0.5132780380969835	0.3544533142230234	1.2628650842957028	1.5104441376578552
1_TssA	2.4305100501897576	-0.17455629803918302	4.965818544993025	1.1202506050741747	1.3774997465546905	0.744354792100759	2.244668589143735	1.1257896598328838	4.942139506088762	1.3150731312734998	4.566433983900087	3.9638298283183815	0.31279287436974823	0.2673212230430276	1.0605619679084843	0.9449608853062967
12_EnhBiv	0.9028411148439416	1.0131972529633673	3.4921030562389097	1.4024607822000905	2.184483743142708	1.042267776281701	0.30889728548952683	1.563104125730744	3.606900666081998	1.7520380832980664	3.347411330524997	3.1744240240785295	0.22675463515562627	0.3202593769939234	1.3398307550086903	1.59141532966773
15_Quies	0.4495250753938711	-0.9923906180707293	-0.7024843914716011	-0.4291536703716933	-0.6458587500379827	0.2619600691727579	0.1769164946539738	0.4203443828606656	-0.6995331903333633	-0.4614533885998832	-0.6682102928731611	-0.7208265646973451	0.2257624687041361	0.5257470282161157	-0.41715350996468586	-0.989885382307716
6_EnhG	0.5743904269661924	2.4635638582087354	0.5190459493208963	1.8950948215715488	2.156359124781216	1.1843665119352274	0.9014304616291184	0.3690748893505945	0.5369541572489763	1.9937656319958552	0.4877310496225579	0.9220155467653922	1.6085127316560561	0.35669538738457157	1.8500444902962985	2.599308950959059
4_Tx	0.5038714162162634	2.9325664648850354	-0.06481628721053259	1.4670883565473962	2.1747286615118604	0.5156400691509614	0.5171360163967016	0.23015274561013438	-0.06701041105049098	1.7067920592156691	-0.0799404438974295	-0.4387528396315715	1.9148833901092261	0.35987569577586326	1.383460917102039	2.9640263104385762
3_TxFlnk	1.5900637865099325	3.1038031559485098	1.9772581786109364	2.638145580614827	3.0079417401694246	1.7926118830953846	1.618339488816657	0.835989801754523	2.0400920728007037	2.899488203452677	2.1222469420716177	2.7758692520119603	1.5286309313056763	0.3831241029469423	2.5499872870413856	3.2802937272252986
9_Het	0.5068469098170005	-1.1798785701092185	-0.05858266194348913	0.037049436419710174	-0.2962326810936497	0.22497734714956552	0.16646643996353813	0.6463956746990449	-0.030385282303371106	0.08818584795763669	-0.1239690236248925	-0.43242003549684077	0.2650050093915193	1.0938840185154193	-0.017189213947830923	-1.030959581019746
7_Enh	0.6275514974107179	-0.10840790174001379	0.34140660770512954	0.25742085082985744	0.31739193938736476	1.0137925517146529	0.6139897504450516	0.682436832780301	0.2986020125346656	0.2636216772081226	0.4891574191079609	0.8059771904520758	0.510404544732149	0.4681548502133634	0.30128445246406577	0.03165869443767247
5_TxWk	0.5080181606243973	1.2602262115419018	-0.27795764774590603	0.6961275048396083	0.7841038865610976	0.5991690489907122	0.444346591799302	0.33975937547158325	-0.27646039290610297	0.5963576471412714	-0.19647167895713014	0.4663371493994346	0.9341692192761593	0.36750713340335495	0.7148871412699643	1.1006579179075457
8_ZNF/Rpts	0.5814459263666432	0.7019631075220297	1.293110860850035	1.3959534529968607	1.9918847709557708	0.4058696610840754	0.39597331464843266	0.3718888319922501	1.2370654729050659	1.9934606663193757	1.1957095414275387	0.6732718456939262	1.3144057180867983	1.422020312106008	1.3583622616728077	1.1640650222188644
