orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
Low5	0.4402510774136953	-0.8059188730130161	-0.6992114132019371	-0.16973477476698995	-0.4612384197671592	0.22101584798439197	0.20166857939452892	0.726488567676754	-0.6768822594715849	-0.3950695317237068	-0.520247102707814	-0.539590709964009	0.2798881125943266	0.505490632708653	-0.22545687071122664	-1.115269358004733
EnhWf	0.34623702844968424	0.8246679936279269	0.7581709722379528	0.3825577755530115	0.9212420542583379	0.32321414580533353	1.1892372284773254	0.4321679683804542	0.6222598986550101	0.5538390471459704	0.6181391624256768	0.9778439380841714	0.3406890369061719	0.369543844223386	0.5836733814738669	0.8667960826506035
Low2	0.43806676810731987	-1.1942326166039912	-1.5941194546471629	-0.7250601098231502	-1.1598770332391934	0.1152159694388662	0.1534187795497756	0.17807587437549727	-1.6929589950310584	-1.151057347933277	-1.2264012562163262	-1.3814731478444173	0.24592929153853763	0.5455729743772005	-0.76665490467499	-1.5727609495528596
Low3	0.45461306707900406	-0.8639587737614396	-0.22358138388207116	-0.23474315583120386	-0.38404146186041355	0.30831475916784434	0.31253122885747553	0.5262589004740152	-0.17313921625809237	-0.09782829680726855	-0.2695393680240518	-0.349411670748093	0.37000099479408594	0.6024315214871592	-0.26249625732968423	-0.8920401312522326
Enh2	0.6146455622299118	0.07840111777091964	1.5738407018523406	0.3059286452372496	0.44723566013471994	1.239731782375289	1.4887596340904763	0.4053005469802988	0.8321172916999033	0.5270895877299756	1.2076620070779416	0.7430091342586098	0.6987896660777237	0.5384655823065637	0.4686135132923837	0.1685681840460593
EnhF1	0.48394735096644814	-0.3952897946424676	-0.20375698378388293	0.24769253778097947	-0.10307052292788761	0.581126918473362	0.8689612911525229	0.27966332748953515	-0.13979005523909988	0.1123195118856056	-0.060796743603886275	0.4592835517883445	0.625698641023141	0.5363532271479192	0.14136569175186225	-0.4916507743974139
Repr3	0.43877302190620654	-0.15557088695060303	-0.05921791579657113	0.06128591396398104	0.13191286509106037	0.3372601525231067	0.30613467127261007	1.5027050117362368	-0.014772558947743587	0.1856377662431833	-0.10249308759080805	0.07296976680193143	0.2887802759383286	0.49868686986238636	0.051392746891365616	-0.13588636218058256
CtcfO	0.4805154042054826	0.8911930093256081	1.5375396785132522	0.9806685684372386	0.8448115155701026	0.48255384543693275	0.9379463379818808	0.6238121682761782	0.9632550247477845	1.0422111685756357	1.2143562275761026	0.4309977210508415	0.501539980920454	0.5005869257295376	0.9118261126414917	1.130354936871886
Enh1	1.480117894968592	0.4132898832815301	5.136486534966611	1.2555407937928635	1.1213694731842228	2.0558828416220405	1.7564084361768624	0.27697197729023587	3.517586964695486	1.4046097271214413	3.953814602635362	1.831790366326816	0.46290597453600235	0.3389964323403446	1.4659515912607337	0.696107066584251
Gen3'2	0.4890093298391041	2.118649315018142	0.6311788463568794	1.7485651498043255	2.1318496631200547	0.8764634306915962	1.2126094233800813	0.40405975563118585	0.7573540813241239	2.0033434002517994	0.5022526238520179	1.1685909118466393	1.458521947281622	0.5291600455537248	2.0376628289435974	2.343829276087324
Repr4	0.4942338710977555	-0.36401221446962545	-0.17156407994909906	0.05628182390775916	-0.11824360025198359	0.3913122839845158	0.3475940347171704	0.9759524194301485	-0.11849125516961342	0.1850769075611003	-0.27821746773350536	-0.20072204716507314	0.4139216265871239	0.5557964711646242	0.02005219149603415	-0.30259487581116407
Elon	0.474555557150784	1.723462444209478	-0.1769787277102476	0.6916910986173448	1.035753800598345	0.579594614222588	0.49638681961191794	0.2973685072237042	-0.07451699299801874	0.946747495743738	-0.3957098475778391	0.04847086989815182	1.4173226012022295	0.5442297107054082	0.6709381829304152	1.9354948395049854
ElonW	0.441895844949582	1.62389510943662	-0.40895935723512794	0.771233008154745	0.9172754836091799	0.33582366866112784	0.3256493586010391	0.2113228238734921	-0.42884837727455877	0.7031477973525654	-0.43670522745265483	-0.4030063861467902	1.173113261301616	0.5212459401178405	0.5767587489244704	1.5142782449437342
Repr1	0.48523550194889065	0.4278216800103262	0.3059904375466938	0.1452607780231457	0.5671321842507414	0.5639378839409668	0.531035300659976	1.9722350282599832	0.4999472490393272	0.6668371428664769	0.1566006249795298	0.45471233041083375	0.3711440907618362	0.5958389709665649	0.3109917739226027	0.766836680471121
EnhF2	0.5938941374139665	0.28050722414912554	0.4150914401647131	0.49838809995169037	0.5748647207922507	1.1241207811624787	1.5255054225222282	0.3366438963958869	0.6136676569788524	0.6109456622440189	0.6527663376187884	1.5169329300458	0.8022398652846521	0.5348835391742066	0.4865871647978362	0.4477058016318206
Repr2	0.37942097612716275	0.9440324070132445	1.2118233110029284	0.2797246457642875	0.9870707929891612	0.2729225761760412	1.1452397928640514	1.661426670131665	1.2961643579354607	0.7384089497618662	1.018333364701421	1.1509175254687731	0.18486003411776875	0.416132030081717	0.5076825747805881	1.2361746220007168
Quies	0.33896504247092596	-1.379411587439023	-1.1891099487022299	-0.7403744275591874	-1.0054644669788413	0.09300790163072083	0.10062447358870223	0.12141773279228643	-1.2468997871765732	-1.0242621637508036	-0.9309418343053838	-1.1048620186346936	0.1820626984646951	0.4893588650978552	-0.6991439161964412	-1.7855946222947738
EnhP	0.5339186031408324	0.31976528870103754	1.4520401491457529	0.4836590078967295	0.7288611847461588	0.5270047146750607	1.1556548865695793	1.2476557314837056	1.5377896288900066	1.032862526862726	1.2404107747256634	1.0619516210329356	0.38820433907861795	0.573777871111437	0.5130294758454904	0.822603082320084
Tss	3.638103546071974	0.1489793922631944	4.8871004923872166	1.4431302729393831	1.5949368691979031	3.3816521821575605	1.7864094952415899	0.310593733097861	5.487468158593266	1.8718474635080644	4.820726896473698	4.1154421332776145	0.4423723056309021	0.4103341583991837	1.543638207634413	1.3730813454929172
EnhF3	1.2628092395725377	0.6926749876514481	1.4601155240958437	1.0428812268507652	1.229365848411541	1.810922662431057	1.7878318476548511	0.3749164816777773	1.7587800621463439	1.0594399045300094	2.205561699589558	2.512121372836944	0.8467265397107747	0.5106723916461224	1.007747211050475	1.0271867968343684
PromF	2.8063253580206213	0.9359854522332341	2.3304672792474777	1.2851144034371926	1.627956322757094	2.3140336262882446	1.6981913509162887	0.317613281112566	3.2066632959258885	1.3459015246471466	3.2978201805729888	3.791032930922628	0.651001388563706	0.4295938166825244	1.2059998249664274	1.5182721099698404
Gen3'1	0.3600017930076895	2.5182845122816593	0.5764362672567774	1.5860719122825335	2.199926962612835	0.4109700580521787	0.8864127548959849	0.3700364467642801	0.535916116793804	1.7925007385209455	0.4535467127418823	0.7608816266192303	1.0084243315878803	0.4122780403900664	1.8411842954116042	2.478910636482671
Low6	0.49738648432133853	-0.6924468150345403	-1.3041343892429822	-0.4103070837862266	-0.8117042005496943	0.22879801385207518	0.2050909851485846	0.20205594096148594	-1.2816769606776848	-0.7554886087436873	-1.0580452336219999	-1.062941342637049	0.46776578251838186	0.6843850991129496	-0.5741425597878396	-0.9537590299051949
Low1	0.47803086981257675	-0.3204015813475016	-0.9628479598669233	-0.007891621860180687	-0.5305919773789456	0.2349182678758354	0.2924683377736553	0.31358195515405013	-0.955124711143058	-0.35124055107734065	-0.7418504983827644	-0.6352203805136386	0.42964618196035725	0.5311362327255794	-0.17465660595637708	-0.46360675418686875
Low4	0.4725599345306846	-0.8829808493947244	-0.20719073676573035	-0.2710225717116785	-0.5269883131690032	0.24582450281618906	0.21622435146304433	0.41394738301102924	-0.34703109533617854	-0.29970537646245604	-0.3328351667312837	-0.5530593913053123	0.3448742635445304	0.6405865200248957	-0.3127451582488593	-0.9124475147884052
