orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(03) H3K36me3	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_Weak_Txn	0.5891297289914812	0.7596908222117569	-0.27563020030845065	0.5932836849448063	0.5898459340684652	0.5271997719153906	0.34765817519134845	0.6215679165243089	0.3351903847915259	-0.26458117115996566	0.49369593502409187	-0.21816908006210686	0.2993922023035936	0.5037732873900036	0.6143874309839757	0.6693013733174729
9_Txn_Transition	0.834470972904275	1.7320607337742546	0.02500565715362456	1.0356634464449077	1.426124836303394	1.409748881506629	0.9627677645720157	1.3393854610383245	0.283721217571377	0.07460709173025569	1.1938132630828568	0.00562064128500325	0.909224540543301	0.5769522715271008	1.0020915923935978	1.7653993802502272
6_Weak_Enhancer	1.0056439979018448	0.11518407466734164	1.952543599984979	0.5913889819502975	0.7094618102129739	1.645375641049015	0.9231009058956556	0.49936573644170174	0.4429640806180934	1.342246134799693	0.5820541483212965	1.7676377739188933	1.8531442803064988	0.5784073029011692	0.594983352543228	0.3038586938425973
5_Strong_Enhancer	0.9577849542708972	0.17674512377556778	-0.04726502291148515	0.3904961040104265	0.3662382349917456	2.074266117687324	2.1894875919926764	0.7450826070683199	0.3119718497951244	-0.10422415081291439	0.2991256271755016	0.07769326592943294	0.29593598386926034	0.708580454069455	0.42655696212816213	0.11255443883663341
3_Poised_Promoter	1.2624391834543445	0.2264369833767709	3.954438143680976	1.1254049715669223	1.8602740019182502	1.4493947886297003	0.3114034752196911	0.5236250038666709	1.640270243483916	4.001878083133257	1.6271963555733333	3.797229750244175	3.0186439948671353	0.5827463582981763	1.0014363543185087	0.8955285189187091
8_Insulator	0.5881150341211803	0.5401058503113996	0.9517298825335853	0.854084609600161	0.760985952025074	0.7210532464750722	0.28462481823038543	0.45838720875194405	0.6055474123071213	0.818609533982976	0.8853412766379739	0.815093418700401	0.3414410246963079	0.5190474401462886	0.7882330415369196	0.6733810843908853
10_Txn_Elongation	0.6113101274424388	2.376383451032882	-0.26111651370244254	1.061386828683706	1.5995948445235775	0.4891727996426812	0.4134723893100983	1.2717423244774755	0.2564833473814675	-0.2772559291761387	1.1904590870485032	-0.28294728613697817	-0.5720676674654606	0.48934795663622416	1.0116998285467491	2.318603279431542
13_Heterochrom/lo	0.5912330322274084	-0.883152398218527	-0.6658105579022289	-0.4085686984623908	-0.5935557977824564	0.31737697484069965	0.17426766309822164	0.29399150348589226	0.5699848244928216	-0.6598014146340457	-0.42701431396901735	-0.6466882068912446	-0.7162204443139878	0.4610725706674919	-0.3997680351173711	-0.8738732286558744
7_Weak_Enhancer	0.742357038799068	-0.31855084432081343	0.012308992617195053	0.20452865924160893	0.1998600317572093	1.5839681523307014	0.8188197249258259	0.555933252357298	0.43993447015544906	-0.010935919137966606	0.1991790268384397	0.0908199445497347	0.5465773405064627	0.61914155918951	0.2510791556394719	-0.36155619364467123
2_Weak_Promoter	1.5816284891357602	0.9225845303349262	2.7829418118842506	1.0658264501271544	1.3077134645212594	1.6078734970463107	1.2211340902922279	0.6025881475043888	0.45883904445187573	2.601072379792096	1.215933187708257	2.9115807659061073	2.91299761484008	0.6021396524188438	0.9564365286283861	1.3277142206842436
1_Active_Promoter	2.2586385198548373	0.2891766988738612	4.438285569453998	1.2953844982155525	1.3818773910753632	0.942599259753911	2.961338777808206	0.4857932035599019	0.3501775211079591	4.570845269129477	1.4809394675537555	4.282938592638842	3.8832526762129294	0.5729139402347565	1.2547648061169845	1.2068936956368814
12_Repressed	0.6118627114069269	-0.10575832100230106	0.8892672769339959	0.514365533318727	0.6291972747694943	0.43345752096774487	0.1739329622909882	0.4005281230135491	1.3160124089067142	0.8966078334115215	0.4882299082206897	0.9588450687105949	1.122824408141176	0.472948117514332	0.49435364050958003	0.039758108959235046
4_Strong_Enhancer	1.4882131139067682	0.3646857554593772	0.993650779432507	0.8350945244377848	0.7504170254273737	2.2448074433021166	2.9503029818498363	0.7483015165968541	0.3255050979104973	1.001675990569683	0.8389475817291564	1.4301086673898191	1.5042091758321918	0.6309075863374937	0.869137598335869	0.5504307668700839
15_Repetitive/CNV	0.5240690618222268	-1.418832371806344	-0.0824647047255615	-0.5898998083079896	-1.3652477507181475	0.21871305115889578	0.19983153440458462	0.22938841648178673	0.32961875253779604	-0.397842969383874	-0.7651028605760487	-0.0950720185393371	-1.1605103492979338	0.449886690199109	-0.6286363161085637	-1.7563499406378498
14_Repetitive/CNV	0.47642895237872324	-0.6480594130391747	0.8797447155793705	0.4773156781971614	-0.16142683629340795	0.182248660968314	0.16223640262178782	0.2161334746797126	0.3160188102291418	0.8629211757739594	0.6496014995722622	0.8182468222098686	-0.0655369749217706	0.3316094605690341	0.46290243959512883	-0.7545038671770132
