orig_label	(07) 5' flanking (1000-10000 bp)	(11) internal exons	(13) terminal exon	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(09) initial exon	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(04) H3K4me3	(12) internal introns	(02) H3K27me3	(06) H3K4me1	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3
PromF	1.1830021340335526	0.4909843819094906	0.5184115135485424	0.5842414512642017	0.6135735666349079	0.8488258532198293	2.4972488975025877	0.6146307544398045	0.724783301063	1.30450839279	0.12492370502696919	0.514503374556	1.53583039189	0.6729232578154891	0.595089124772	0.565950142862
CtcfO	0.9517498213317592	1.4433668643986732	1.1402945149841581	1.2144794043969958	1.214760440669444	0.7295007426821241	0.6030928538105845	1.1538560578214982	0.669823034749	0.835963908309	1.3783454515635005	0.601992335431	1.11886552555	0.9585203488381967	0.626840645328	0.629078665568
Enh	0.7287978673843433	-0.18440585005715207	0.2802331972428871	0.3577122572896984	0.36683579144767064	0.5042746492109917	0.6002790802254839	0.3193608392814387	2.81991339681	1.71124121561	-0.13991908963577063	0.419950996071	2.61589174887	0.6748670668069934	0.590975298164	0.557021853679
Low	-0.28780628929404245	-0.22727859071193054	-0.031185411706353697	-0.08373567593020083	0.04963201835919356	-0.3401343821530894	-0.13802326764047984	0.03619915784515514	0.325533807895	0.400729044733	-0.17913715351873755	0.582432049619	0.444534804505	-0.35045703599854156	0.444748289991	0.576829004165
PromP	3.926683344827078	1.2259484551370405	0.9792422446526209	1.6588110785909196	1.0301296545037122	3.6980273438961917	2.8299334914189025	0.7638749875012248	0.974663174812	2.40714141795	0.8469694016453932	0.629380687661	1.62339706794	3.8419471753125807	0.46304494247	0.561463292438
TssF	2.3330228177555994	1.819248164829439	1.55864098854494	1.7615522188184434	1.4995541262091474	1.5351917019577275	3.461855651101986	1.5750647658494716	2.07473877635	2.68786913904	1.439549002750796	0.497614232102	2.09804684511	1.2693899823800892	0.766641954022	0.594554592344
Tss	4.656724383082638	1.1490106110025762	1.631724520690335	1.629250791498183	1.4375921761065502	4.832006184925	3.8282964416581864	1.4731716912790804	3.5482589601	3.60195060719	0.29021985605816597	0.410339874622	1.3129994685	4.853607946820725	0.472162985726	0.500728062782
Ctcf	0.48799411829882844	0.6372812280093636	0.715931856042403	0.5098744434072564	0.4709498107344748	0.5776593219811691	0.24893167875661498	0.6696948525461544	0.456600149946	0.593042078053	0.42846588295238525	0.703051102072	0.659795294037	0.6109354689512824	0.538705234454	0.672201854445
EnhF	0.20581352852506202	-0.3123344905659732	0.23293806567374248	0.26094384730750514	0.2918830858099665	-0.007445119010867703	0.5918328357243683	0.27665159565817865	2.18583266026	1.0592612894	-0.31831839820186586	0.447194169825	2.36270680227	-0.05595837427020978	0.604050512611	0.630244325828
Pol2	1.2477979680733478	2.1799259464655636	2.32273832658232	2.42358594345449	2.477379853509179	1.3917176289548285	1.4501294822745132	2.38992070611117	0.617374916465	0.640879725723	2.239964182627608	0.459531359378	0.654725452055	1.6027453949194774	0.886759718398	0.574521506414
