orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_Weak_Txn	0.4631024238935733	0.7404430146561641	-0.3108619842893157	0.6182158050484292	0.5599436586374208	0.5515719624041048	0.374229994772552	0.25442143740643786	-0.29873913957288856	0.5038359560151809	-0.26417236640724334	0.2697853998025218	0.7879564858543838	0.38359934378082344	0.6427299117762856	0.6158053089666758
9_Txn_Transition	0.5846920117856774	1.0015260919065536	-0.2719605244435309	0.7116985144151988	0.8346498576330282	1.4440405336708475	0.9059238811876877	0.21864147002248152	-0.26283189354681047	0.7541873444394861	-0.2979562447924833	0.9330395279252882	1.5495665605133138	0.3810981980920255	0.6823958530076694	1.0627959103849138
6_Weak_Enhancer	0.8491776202556354	-0.03166504506717291	1.4213829279156476	0.6069749422641485	0.590748148521405	1.9366096228651797	0.6458181896063644	0.6530311159068014	1.0630570225314848	0.6374745285569577	1.4051702352077984	1.519240072307928	0.36242806281219536	0.37907613244475025	0.6244711636120059	0.17013865007780343
5_Strong_Enhancer	0.7403347380111975	0.25148591030449036	-0.14830699290359597	0.382739758585125	0.5403099371232741	2.584751538039593	2.469757474080161	0.2966234672748955	-0.13944303030907407	0.3959441822956507	-0.11475745367113306	0.42152665678041756	0.7513440412046926	0.42164511676112926	0.4018748798220517	0.2459808931395313
3_Poised_Promoter	1.049481023219663	0.531370289029467	2.9882983124920433	1.0808255438605168	1.480074013711453	1.6633582507970248	0.22766081504280097	1.7103781127079618	2.9923613381594474	1.3326494740353751	2.933307789617993	2.1744633858157214	0.23206061928174387	0.3531620785567187	0.845334879373526	0.9332860056387902
8_Insulator	0.47335457846299706	0.39242781981753166	0.8158508233942728	0.8945603953308432	0.5149451556157781	0.7094528169003846	0.2690037350969151	0.5893507433784952	0.745062834535957	0.8958803400929105	0.616469114094531	0.18139034490901268	0.3624449031372974	0.4584421672585097	0.6960890019473785	0.5812940716911595
10_Txn_Elongation	0.46354686527082306	2.4789449790692983	-0.352740581729725	0.8508698709850608	1.60145220790782	0.40341834743940086	0.45412950064833996	0.1699201803685718	-0.3435083922802463	1.0789899208530978	-0.35782062783290647	-0.6301961587120085	1.9215913345676248	0.3560191204251522	0.7851384658360452	2.437581157702359
13_Heterochrom/lo	0.508455530470205	-1.021051508039994	-0.6742496323578682	-0.43131491791851206	-0.6367139196885117	0.22240422905543086	0.15563668347494466	0.5345759934487444	-0.6699338007722072	-0.45568673622430445	-0.647732902678832	-0.7355331483452063	0.21645233731387392	0.636569508803675	-0.42308524252216256	-1.0032239959492895
7_Weak_Enhancer	0.5582461960457169	-0.12728654965432432	-0.05504825754872259	0.43397197318675595	0.42321180303854306	1.9772595888734832	0.8879835728471074	0.40588775811490924	-0.032224007863662835	0.33434627936305134	0.055152956474425106	0.6458077000462543	0.5092450921531427	0.4093624143560151	0.47235971934323695	-0.13718685670590436
2_Weak_Promoter	1.6139268949498327	0.7189470394032944	3.318363135891054	0.9461969403254915	1.3229123294348704	1.834660090138358	0.9282902153498266	0.8918701875420458	3.040168997422831	1.1706816146048658	3.182525390439504	2.740479999227204	0.40071047800601967	0.3071167311731978	0.9903867922644425	1.1313678271695324
1_Active_Promoter	2.748618677035848	0.16625813657774458	4.4157562173416105	1.2819613294308605	1.3834585206578227	0.9091548605695902	3.05179163069823	1.2435141965501266	4.601651126180431	1.494639807684115	4.3164925341329665	3.906548740097794	0.3835640972283537	0.2672019826933326	1.191811152183351	1.145663503211522
12_Repressed	0.44103414400870505	0.0992283869633153	0.41084242682556604	0.5019413576549654	0.535831872098833	0.40732634127335954	0.1409665243511376	1.398862372329153	0.43057117647929466	0.4718224482793055	0.47964500042633695	0.695786925206759	0.21674000545400027	0.41169556217534214	0.5068467192120368	0.1449400877636764
4_Strong_Enhancer	1.4016308793231291	0.5660242300472126	1.0546316309841557	0.9795301336542976	1.044270872088837	2.553265572729583	3.072802244833327	0.6206232404405772	1.033812620579507	0.9336886551105904	1.5820248772200411	1.8291203409137957	0.6711644466397338	0.3433244346501271	0.9802506336848202	0.7866660048186377
15_Repetitive/CNV	0.5147952771901689	-0.47157737502633706	0.3892258414471426	0.13572589005373253	-0.2659745755031002	0.2476756047138954	0.29221128930065127	0.3605706092930301	0.1963526328658733	0.1399779175891233	0.3887554601352217	0.11887807050068418	0.40546782521617863	0.9602792429300723	0.039801636242909326	-0.4392704512177293
14_Repetitive/CNV	0.365299732112662	-1.0472131073149429	1.0050461413557772	0.747292683697824	-0.09839949682255585	0.1813128246453036	0.10696577764761361	0.38357611187588614	0.8544924649726162	0.8865541691595722	0.8065673929687088	-0.4177748015535528	0.21009699211995636	0.8049719443946382	0.6045013103048953	-0.8769688252143775
