reg	true_label	predicted_label	prob	assignments
32	RegPermissive	Quiescent	-129.32519277404595	3
32	RegPermissive	Enhancer	-98.15734959446523	0
32	RegPermissive	Bivalent	-124.64063326149336	0
32	RegPermissive	FacultativeHet	-104.40064146268216	2
32	RegPermissive	RegPermissive	-57.61220993846756	36
32	RegPermissive	Promoter	-104.86620279772113	0
32	RegPermissive	Unclassified	-103.10991866360193	0
32	Enhancer	Transcribed	-32.1786453519875	0
32	Enhancer	ConstitutiveHet	-51.04932249606183	0
32	Enhancer	Quiescent	-45.383155283866024	0
32	Enhancer	Enhancer	-29.269084337387735	0
32	Enhancer	Bivalent	-44.81809846938995	0
32	Enhancer	FacultativeHet	-41.98715061119024	0
32	Enhancer	RegPermissive	-16.49878786713901	15
32	Enhancer	Promoter	-35.61836806549349	0
32	Enhancer	Unclassified	-36.21916728587758	0
32	Unclassified	Transcribed	-31.09049851780506	11
32	Unclassified	ConstitutiveHet	-60.519745942750575	0
32	Unclassified	Quiescent	-53.10138233102413	1
32	Unclassified	Enhancer	-55.75109190153562	0
32	Unclassified	Bivalent	-62.13665801717726	0
32	Unclassified	FacultativeHet	-48.23750181310358	3
32	Unclassified	RegPermissive	-33.08678512705041	5
32	Unclassified	Promoter	-57.584931365058736	0
32	Unclassified	Unclassified	-45.01390502088604	0
64	Transcribed	Transcribed	-59.013753693052564	20
64	Transcribed	ConstitutiveHet	-94.89841059865614	0
64	Transcribed	Quiescent	-69.3089280334747	2
64	Transcribed	Enhancer	-99.22262256486316	0
64	Transcribed	Bivalent	-108.57265264144033	0
64	Transcribed	FacultativeHet	-74.12668584359064	0
64	Transcribed	RegPermissive	-61.446567940345204	14
64	Transcribed	Promoter	-100.95720600157958	0
64	Transcribed	Unclassified	-85.30111673669487	0
64	ConstitutiveHet	Transcribed	-29.069478524112995	2
64	ConstitutiveHet	ConstitutiveHet	-41.041555905541564	0
64	ConstitutiveHet	Quiescent	-26.44302993489346	11
64	ConstitutiveHet	Enhancer	-46.55476925661834	0
64	ConstitutiveHet	Bivalent	-48.475962083105834	0
64	ConstitutiveHet	FacultativeHet	-29.184638620455015	0
64	ConstitutiveHet	RegPermissive	-29.691136283128603	3
64	ConstitutiveHet	Promoter	-45.68273600061502	0
64	ConstitutiveHet	Unclassified	-39.961324895514736	0
64	Quiescent	Transcribed	-59.69715750425302	6
64	Quiescent	ConstitutiveHet	-78.5091726793199	0
64	Quiescent	Quiescent	-56.6341433997712	15
64	Quiescent	Enhancer	-96.85555183941705	0
64	Quiescent	Bivalent	-101.41661970321363	0
64	Quiescent	FacultativeHet	-60.00014952228247	8
64	Quiescent	RegPermissive	-61.01175926641923	4
64	Quiescent	Promoter	-96.56699193583515	0
64	Quiescent	Unclassified	-81.75090328213268	0
64	Promoter	Transcribed	-28.319177435117474	0
64	Promoter	ConstitutiveHet	-41.82999062781852	0
64	Promoter	Quiescent	-31.85834423265651	0
64	Promoter	Enhancer	-39.721709180469304	0
64	Promoter	Bivalent	-38.28636722141177	0
64	Promoter	FacultativeHet	-30.607626526254762	0
64	Promoter	RegPermissive	-22.436336289167954	15
64	Promoter	Promoter	-41.37350213272944	0
64	Promoter	Unclassified	-35.69502132633568	0
64	Bivalent	Transcribed	-26.22320169009856	0
64	Bivalent	ConstitutiveHet	-37.13766697743557	0
64	Bivalent	Quiescent	-28.637183312719362	0
64	Bivalent	Enhancer	-34.01555631251464	0
64	Bivalent	Bivalent	-33.802870545862525	0
64	Bivalent	FacultativeHet	-24.92833944403929	0
64	Bivalent	RegPermissive	-20.02963393918231	13
64	Bivalent	Promoter	-31.257819542263668	0
64	Bivalent	Unclassified	-30.484872560165783	0
64	FacultativeHet	Transcribed	-62.326132333135575	1
64	FacultativeHet	ConstitutiveHet	-81.68386829881128	0
64	FacultativeHet	Quiescent	-57.860809768367645	8
64	FacultativeHet	Enhancer	-91.80836588537774	0
64	FacultativeHet	Bivalent	-89.95695812597206	0
64	FacultativeHet	FacultativeHet	-55.825850328773996	14
64	FacultativeHet	RegPermissive	-56.66295329668213	9
64	FacultativeHet	Promoter	-89.96338533538778	0
64	FacultativeHet	Unclassified	-79.35243544361602	0
64	RegPermissive	Transcribed	-79.70664782856228	0
64	RegPermissive	ConstitutiveHet	-122.682918299357	0
64	RegPermissive	Quiescent	-91.96320039180685	1
64	RegPermissive	Enhancer	-109.13521988866734	0
64	RegPermissive	Bivalent	-118.8284928203067	0
64	RegPermissive	FacultativeHet	-88.08667533271793	2
64	RegPermissive	RegPermissive	-66.32640792333936	40
64	RegPermissive	Promoter	-109.85417826751018	0
64	RegPermissive	Unclassified	-101.55422301874654	0
64	Enhancer	Transcribed	-27.794370285502353	0
64	Enhancer	ConstitutiveHet	-42.758221901604834	0
64	Enhancer	Quiescent	-32.65066420236067	0
64	Enhancer	Enhancer	-37.53415097131855	0
64	Enhancer	Bivalent	-42.25552658364227	0
64	Enhancer	FacultativeHet	-31.74548777401832	0
64	Enhancer	RegPermissive	-21.707938204775846	15
64	Enhancer	Promoter	-39.731974770838434	0
64	Enhancer	Unclassified	-35.28720966360872	0
64	Unclassified	Transcribed	-35.68329005183939	4
64	Unclassified	ConstitutiveHet	-54.915876451993356	0
64	Unclassified	Quiescent	-40.21663170004931	1
64	Unclassified	Enhancer	-53.44465926646891	0
64	Unclassified	Bivalent	-55.61079472938886	0
64	Unclassified	FacultativeHet	-40.131705480428174	3
64	Unclassified	RegPermissive	-32.482068449947775	12
64	Unclassified	Promoter	-54.93475636598123	0
64	Unclassified	Unclassified	-48.259183789521266	0
