old	new
11_BivFlnk	Transcribed
14_ReprPCWk	LowConfidence
13_ReprPC	LowConfidence
10_TssBiv	FacultativeHet
2_TssAFlnk	Transcribed
1_TssA	FacultativeHet
12_EnhBiv	LowConfidence
15_Quies	Quiescent
6_EnhG	RegPermissive
4_Tx	Transcribed
3_TxFlnk	Transcribed
9_Het	LowConfidence
7_Enh	RegPermissive
5_TxWk	Transcribed
8_ZNF/Rpts	LowConfidence
