orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
Low2	0.5856175309179719	-1.2286017078689915	-1.2550014414370627	-0.6053585878234877	-1.0436146264837038	0.2563027998545328	0.21368876246524532	0.41346614779582536	-1.331486003784648	-0.9351183429165595	-1.0041407900952093	-0.9811459079308623	0.29613098982006675	0.7040904397618506	-0.6632930754276073	-1.6238368271524521
Low3	0.5072961959236215	-0.017853976011298497	-0.06783944399801542	0.14587469994597244	0.020755694344849904	0.3752690906421514	0.22488935952769626	0.67215451285727	-0.1411431912846512	0.06740879600431669	-0.1468456956781142	-0.14710563549075464	0.2957257524153849	0.608088208363808	0.04623938953918401	0.0011150274865409516
EnhF1	0.6662519115380585	0.3030846854038148	-0.24265467753018924	0.32390580002472047	0.5189090793173602	1.1432108797358702	0.8094447879167255	0.5680978819829073	-0.04128374695835392	0.3680709387409682	0.1804128094439824	0.6900805446461646	0.7243338339221671	0.4360238833024349	0.38645566435616413	0.3647300600697843
Gen3'	0.3757243406677885	2.560572180493027	0.11194031573654106	1.2911490631756362	2.01667231885492	0.5239607970953586	0.445971442567978	0.2804874161035631	0.15295974652462	1.6023231548308121	-0.0024705125499200798	0.2619268504842295	1.4668024719880637	0.329066038853183	1.3827868295637666	2.564210052748129
Repr3	0.4806874277455891	0.16936511412067035	0.3486429731984436	0.30281989480242866	0.3858463112398694	0.5701609911828941	0.2520977114054523	0.9927867445827947	0.3069077878268623	0.4151473465436504	0.18341914067558004	0.374772042173243	0.2901528674156812	0.4555483203013682	0.32289215238777363	0.26287565088599313
EnhW1	0.700358555131411	-0.18817665976658898	-0.12477077835212277	0.22132289321331539	0.08364876696304653	0.9859193413274665	0.6133433528673554	0.5687735429143127	-0.1081503109978913	0.03666706468234342	0.32908227645792903	1.0014419605848897	0.523099328892447	0.44602471544692673	0.15887730165477498	-0.2106163644234384
CtcfO	0.5368103478972394	0.8255291728491592	1.390344680317003	0.875449093473921	0.8120517168415808	0.8355202248708562	0.3759317684583646	0.491511662240044	0.8641789298974958	0.9163949915418663	1.2005652387869168	0.4081272973420315	0.44011670021447874	0.3893024839621479	0.8998493206888611	0.9588635659408011
Enh	0.9181683866852465	-0.09238952469401224	1.1061557397352548	0.8968500754056349	0.6378500232097568	1.4215094138691466	1.2289119211947568	0.7181726755167873	1.1182462978691865	0.7337981019458008	1.8580922046034858	1.3319236259776446	0.655062174392954	0.4153275876074796	0.716106755472964	0.22619745391247537
Repr4	0.5151991591126908	-0.6152008099013674	0.0559504808594697	0.045518871402877054	-0.01567978205464941	0.5112656111029924	0.25074402496599474	1.0035747155186947	0.1891497556054424	0.31098434492722343	-0.11988187751133048	0.05700111427771218	0.28970820799950486	0.4960002450294452	0.05210449660956262	-0.3090887432237794
Repr7	0.4961581942121135	-1.0098089811876463	-0.6806471758986588	-0.28385817413103864	-0.613277349704856	0.2652786917682369	0.17406481837974463	0.557275455310731	-0.7685902341954755	-0.5504000199241594	-0.591364254919839	-0.6649426228574609	0.21287175247626744	0.5838412628085738	-0.34602798880861135	-1.2260299647425064
