old	new
11_Weak_Txn	Transcribed
9_Txn_Transition	Transcribed
6_Weak_Enhancer	FacultativeHet
5_Strong_Enhancer	LowConfidence
3_Poised_Promoter	FacultativeHet
8_Insulator	FacultativeHet
10_Txn_Elongation	Transcribed
13_Heterochrom/lo	Quiescent
7_Weak_Enhancer	LowConfidence
2_Weak_Promoter	FacultativeHet
1_Active_Promoter	FacultativeHet
12_Repressed	LowConfidence
4_Strong_Enhancer	Transcribed
15_Repetitive/CNV	FacultativeHet
14_Repetitive/CNV	FacultativeHet
