orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_Weak_Txn	0.4040100757099814	0.8976816169402099	-0.1976573463510941	0.6171857230874639	0.6826292362192838	0.3359424179229093	0.5595274934949864	0.3256092431724546	-0.20268486037784642	0.5275414746177537	-0.12391824957470936	0.3040026028067139	0.6570896895712987	0.4579941628116036	0.6393027299622814	0.7840099365096479
9_Txn_Transition	0.5094484870221192	1.2796013448198145	0.011505194448812374	0.976616807600614	1.1491856641161464	0.7268925317677515	1.1374355936372538	0.30769713101442575	0.04172808953220752	1.0485161283369226	-0.06737378542433994	1.234077942131457	1.288696627164431	0.49274487839384556	0.9633357415182077	1.3704571702304236
6_Weak_Enhancer	0.6992213243331258	0.10144623695918899	2.676561442547625	0.7700135913958015	0.8396105801756787	0.7123113827759363	1.341955786632023	0.5213068930990672	2.201016225817088	1.1482296612531884	2.255646865642112	1.7450989010833673	0.4455078144947427	0.47879172777290563	0.6771598083174112	0.39497085031059875
5_Strong_Enhancer	0.539733024275054	0.43289638769892824	0.41351217404615587	0.7801649211204237	0.7862340214426342	1.6061142518583134	1.5329420818872888	0.28985310408528986	0.3658075230527921	0.7490673094790168	0.4723999456469356	0.914718440690825	0.8307794482591145	0.546709285979296	0.7580154245890919	0.4766861042463313
3_Poised_Promoter	0.8445454113589519	0.1672773675989182	2.8837780027713693	0.6874200518622736	1.138856994618883	0.5788406122391223	1.5740441337659277	1.6916656141445086	2.893791464763682	1.4513137462267987	2.6327531047791224	1.7159976785613957	0.3307809950930041	0.5658227632133644	0.6116200495888231	0.8506357381055616
8_Insulator	0.47268622467152316	0.8220884835373965	1.0677173935430608	1.022265597223186	0.8804950253569045	0.4213911387638683	0.8019757339679564	0.783029601492652	0.9417851640005297	1.157989952317032	0.8989138146487522	0.4346383612895903	0.43344095406908056	0.5343352415835485	0.882048232569919	1.0316558005633607
10_Txn_Elongation	0.4469155576871341	2.4357509666613733	-0.30107536559048304	1.0135156695823353	1.5855252923592311	0.43723686646980137	0.429467183515703	0.23647034637224723	-0.28313057164120303	1.1585577939559006	-0.30456656143234284	-0.330194889036153	1.4690322783945735	0.5037751081739382	0.9605845649087327	2.4031195530552676
13_Heterochrom/lo	0.4326375691855563	-1.0987339566337573	-0.7678765287368181	-0.5438187456847264	-0.7479692290522564	0.2038399117330166	0.212902740291551	0.41490118245401536	-0.7647299054221004	-0.5805697136579276	-0.7300320881035346	-0.839146950866901	0.29446841773392574	0.5650787469299091	-0.5293901112529328	-1.096643682497666
7_Weak_Enhancer	0.4655246878574655	-0.10599760641484199	0.2005594226191835	0.47416259067689287	0.4111850257386098	0.6517033524088433	1.141139144898969	0.40550482419970285	0.23234357728296412	0.43131466772887433	0.24861702177846098	0.7737406821618171	0.5840829767721056	0.5051898842114403	0.5147264638915204	-0.10284159239907155
2_Weak_Promoter	1.4828679525883603	0.46651340064958313	3.1850357264919142	0.849475377113848	1.0843932237284026	0.9516277345474122	1.6680003891330661	0.43062766369490263	3.0280118432349226	1.1354482413267208	3.124045875659081	2.8526543444726915	0.5792644191772701	0.45997266122715097	0.7847148310314833	0.9339152682539406
1_Active_Promoter	3.10064652744104	-0.05740660828782854	4.608813104236267	1.3141191490912403	1.3314215723839473	2.695761701955149	1.551309169748421	0.2653344515194717	4.728555652534336	1.4908971786948688	4.439093028546538	3.8748755510007435	0.4629874732230022	0.40055585850236997	1.2429598556618424	1.0048646466492825
12_Repressed	0.4553835625954897	0.3678180763918355	0.38375491814659285	0.4619652483634548	0.5266558152058763	0.36668875578963117	0.4954208852291795	1.4867601047829144	0.4066691862246173	0.482960636267101	0.3894172273221808	0.5187141262189482	0.30318688427395774	0.5091839342204636	0.44322161323755166	0.4031374912967849
4_Strong_Enhancer	1.306643064598064	0.7819770777016894	1.4546878961108798	1.1723370680931116	1.2824929323567056	2.363438073588761	1.7728793152621256	0.28440022250643765	1.4615480953453863	1.2268661565491668	2.1328319252225567	2.339605288480965	0.890998317329887	0.5031022015772992	1.1912071905597421	1.0673039026346367
15_Repetitive/CNV	0.5023571525213717	0.08011780539578627	1.1516167672142037	1.0102722166140614	0.46181657795584224	0.5015247208283257	0.5392408022225761	0.3453330898359605	1.142638775042231	0.9945982642260452	1.1329814284982964	0.8434895160282836	0.5400757613600556	0.5103828261087938	0.8927012216388946	0.23543759379422563
14_Repetitive/CNV	0.3682163436714476	0.2834255964511915	0.9081836407447161	1.1003260808383595	0.850753923368912	0.2799748171798853	0.4368525182850979	0.6602622630693609	0.9547427117994011	1.110816546901086	0.9453381218032589	0.7720955318416871	0.3404473410947978	0.4565452791059195	1.0432122243542215	0.30761529147543065
