orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
10_EnhA2	0.9987703233544476	-0.7453866366969124	-0.2930299085692669	0.011998932913456462	-0.3793830821891089	1.0373818115343467	1.2542167056147095	0.3679836590051859	-0.4720545003363815	-0.1635922874748167	-0.03178391749627221	-0.09691580887183263	0.5599282427893261	0.581598723885558	-0.0021218122695356666	-0.815535189786338
16_ReprPC	0.5512532006385211	0.3959344156506711	0.7687187108049693	1.319558100210933	1.2842747082908474	0.5063712865442722	0.7480034889929484	2.440515891561078	0.8473094137015308	1.209784192394267	1.123691062708548	1.6529836955673303	0.48619860860662034	0.6575963008595903	1.3134750423323398	0.5001152399677852
9_EnhA1	1.2725856395114552	-0.20131580179841255	0.47467445143122944	0.14014831820773	0.43239747999217326	1.5038831526864889	1.9916437744546285	0.4938977544604372	0.44955862247275546	0.35689325555452656	0.48555335591967985	0.7029971507691871	0.6124151582936215	0.5661610451471516	0.21869878505208085	0.04475445862080763
4_TssFlnkD	2.6262980261966575	1.7251482198703743	2.1930884949338814	1.2891599864441634	1.79667508073261	1.066669331115774	1.924509613243917	0.7387805466476962	2.3430381366682194	1.5134042723168741	2.9318181916972077	3.678082591364829	0.6318154260426065	0.5455925355861512	1.330498338129635	2.2261893383569125
2_TssFlnk	2.901308119160963	0.4474393679822895	4.366888754057966	1.2337628009761836	1.3708729808688398	0.8907489124800977	1.0020390388166653	0.5294745087293474	3.960412542991148	1.1968442687223024	4.1066091343154865	3.721255288304585	0.40332306261947	0.4017637564050072	1.0260893701707037	1.1400024627247387
7_EnhG1	0.8860246789663434	2.614512603907435	0.8130311180986608	2.2233976213222553	2.667328115371102	1.16563839504574	1.4519060201253902	0.4464058307606755	0.9615352160601351	2.498131702243886	0.8535537918847003	1.1502392583545489	1.5631671907183429	0.63317800119898	2.1591079188325235	2.866370630664856
1_TssA	3.5993026494965124	0.08248211100720837	5.1155312374283275	1.4894183665110985	1.5746653198950957	1.9142496734479537	0.811462385054847	0.38778497386660926	5.237008183228703	1.701383934447544	4.885050958552909	3.9972095045384113	0.34338671051534403	0.3378284067535584	1.5289156819259044	1.1614298806898946
12_ZNF/Rpts	0.7174448503682763	-0.681776582855323	0.8069343246663918	0.7989341004856177	0.4690175254308614	0.41482854289250565	0.3215089186052353	0.4673376994947128	0.8141912017455027	0.9434552594557052	0.6820857644546424	0.26000912610210913	0.5669163084238239	1.696518190040498	0.747702373434056	-0.4807795398511523
15_EnhBiv	1.250847617689093	0.721378593166787	1.571070421764167	1.1962136903944542	1.74051374738048	0.6558703637391355	1.8106236769294113	2.5855320313218453	1.5845668766124197	1.3155339469433083	1.872899974877307	2.1794364667900696	0.5005445563075122	0.6043459831413032	1.2394068973126176	1.0544394320623633
11_EnhWk	0.8076724142675606	-0.01660965203161223	0.5294240794730857	0.1664080060954211	0.4040685618313408	0.9603543810884211	1.6483431071250718	0.6097963205996861	0.5176610623545902	0.33350570301010957	0.46029844629685485	0.9277575547143168	0.6281365453246598	0.5758462387568586	0.24565370212336848	0.26110256073917154
14_TssBiv	3.046330639558541	0.749979592441358	3.901494037876644	1.3384592361314083	2.082465655910306	0.6334936176888233	1.6000610348423963	2.7348559943654154	3.982572067187628	1.8224453367694438	3.846410458543583	3.282557248636715	0.3398339541206158	0.4678718172114016	1.1390636969337746	1.4354869436042137
13_Het	0.4379262485056576	-1.5016860877950835	-0.3410277416073738	-0.09530345489395503	-0.5122647815030814	0.3608092192462245	0.2654870668200211	0.3487626839270184	-0.3617334857183607	-0.21418186366997674	-0.2435774254069805	-0.4956524995229578	0.4098388607493665	1.0347061903777695	-0.06804741045274855	-1.5785415542624062
8_EnhG2	1.8831190762124048	2.9240176066720576	2.240301513972388	2.597384472624412	3.140583617096015	1.5801465132720374	1.9613369267477245	0.4468270857332166	2.142415830581304	2.983371287372183	2.193374403785687	1.7431318908941709	1.6679788285313302	0.6544802549175879	2.5690546029174977	3.1897014969781083
5_Tx	0.35314670659269115	2.998323083929817	0.08370013345426117	1.4857888969706743	2.266870987507561	0.7502110048649226	0.4715459366986698	0.3849593178652475	0.07060330702644715	1.746219703574698	0.007949863810856335	-0.28284873645805075	1.662850825007836	0.6078843994691638	1.4128690177873933	3.027190749463029
17_ReprPCWk	0.3649071166550284	0.07523781286860279	0.09689279818617308	0.6607419198189233	0.693724804241641	0.5539609987650626	0.5666241079385818	0.8537549111749386	0.11116170643863912	0.5464172939825275	0.20676577545068117	0.7852234022532814	0.4789475239454178	0.5725906468139518	0.6909331747747228	0.09781682973851448
6_TxWk	0.4085719852358748	1.0875300992922594	-0.39425459539815416	0.6234713639314386	0.6201089227473594	0.6560125878009647	0.5886360727577377	0.39762696547460963	-0.3821867545009356	0.4731784720792771	-0.2868685313491398	0.49755389261343813	0.7462365774794137	0.5452091769551779	0.6394965760858926	0.8916044590626053
3_TssFlnkU	2.9253354320860483	0.7939391795465868	2.766117389552591	1.5528456394477919	1.871423656654238	1.822894001796685	1.9154327632686776	0.569874959360744	2.9006315328605647	1.761312068770795	3.941519970856524	3.0723604215187357	0.49090181311407644	0.47861302536313843	1.6512131861171737	1.461762668073212
18_Quies	0.302884773561107	-1.0017268731714921	-0.7496027425326062	-0.48337982682543784	-0.7103618234405316	0.47008325388262096	0.3735397791899523	0.3534955583783573	-0.7457494459189644	-0.5102062305550351	-0.7196827953721641	-0.7690552725930315	0.4274831143454957	0.5137102865494487	-0.47715991452391715	-0.9977877726350439
