reg	orig_label	true_label	predicted_label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
16	4_Strong_Enhancer	Enhancer	RegPermissive	0.04648829431438127	0.002173913043478261	0.11448518564886849	0.027500000000000004	0.17419772364785152	0.0	0.37957183794779703	0.10323259616098493	0.15235044923663849
16	25_Quies	Quiescent	Quiescent	0.0	0.16266097427414183	0.0	0.17334265262984813	0.0	0.6180380603277296	0.005555555555555555	0.006458333333333332	0.033944423879391575
16	DnaseD	Unclassified	Transcribed	0.04551282051282052	0.03785714285714285	0.026111111111111106	0.13358465608465608	0.029166666666666667	0.02467948717948718	0.12111823361823362	0.41759328877749924	0.16437659319238268
16	Tss	Promoter	RegPermissive	0.23761466794075486	0.01717391304347826	0.05743032329988852	0.024523809523809524	0.2378929227842271	0.003333333333333333	0.30086618630096884	0.0703132061827714	0.05085163759076803
16	19_DNase	RegPermissive	RegPermissive	0.020666666666666667	0.05888095238095238	0.11557889822595704	0.1853909119203237	0.00625	0.13338301431683783	0.276686741363212	0.08890686274509804	0.11425595238095236
16	18_Quies	Quiescent	Quiescent	0.0	0.15925188336505092	0.0	0.13205477384196934	0.0	0.6532653330550023	0.005555555555555555	0.006458333333333332	0.04341412084908854
16	Tss	Promoter	RegPermissive	0.19511466794075488	0.07505434782608696	0.05743032329988852	0.024523809523809524	0.1937713011626055	0.13702898550724638	0.22802834846313105	0.057221989966555184	0.031826226309921955
16	Elon1	Transcribed	Transcribed	0.005	0.08705631642901063	0.0	0.025592334494773515	0.0	0.016115196078431374	0.002040816326530612	0.821310211183318	0.04288512548793587
16	EnhPr	RegPermissive	RegPermissive	0.08519797173373611	0.002173913043478261	0.11448518564886849	0.033951612903225806	0.12003105698118485	0.0	0.3369643110660766	0.11936162841904943	0.18783432020438046
16	16_ReprPC	FacultativeHet	FacultativeHet	0.15261363274406753	0.039	0.006623931623931624	0.3702912087912088	0.04773809523809523	0.011846153846153847	0.08103655040611563	0.12333333333333334	0.167517094017094
16	23_PromBiv	Bivalent	Bivalent	0.33172186088806	0.024	0.01496655518394649	0.16949923195084488	0.17242036948558687	0.008	0.19948810936608974	0.0202260222246197	0.0596778509008523
16	18_EnhAc	RegPermissive	RegPermissive	0.02835897435897436	0.03388095238095239	0.11942505207211089	0.2825419090713209	0.00625	0.06003009408891761	0.299763664440135	0.020156862745098043	0.14959249084249082
16	Repr5	FacultativeHet	Quiescent	0.0	0.1581966885598561	0.0	0.2376283669155624	0.0	0.5537523460420154	0.005555555555555555	0.003333333333333333	0.04153370959367729
16	FaireW	RegPermissive	FacultativeHet	0.007846153846153846	0.16362392085628344	0.0	0.3360094339622641	0.0	0.286288885984128	0.053692307692307685	0.014458333333333333	0.13808096432552958
16	Gen5'	Transcribed	Transcribed	0.03870967741935484	0.0304590108401084	0.042004357298474945	0.038829661683713615	0.048522493081316606	0.0022222222222222222	0.2111998098667928	0.3946232356568874	0.19342953193112927
16	Low6	Quiescent	FacultativeHet	0.007846153846153846	0.20945725418961678	0.0	0.29462054507337526	0.0	0.2930249970952391	0.023692307692307693	0.079875	0.09148374210330731
16	Repr	FacultativeHet	FacultativeHet	0.19251856418476337	0.024	0.020593335810727115	0.2605523455039584	0.07231251437773176	0.008	0.18006096243894282	0.0953399823385798	0.14662229534529675
16	Gen3'	Transcribed	Transcribed	0.00625	0.033344250380908755	0.02857142857142857	0.008571428571428572	0.0	0.026608000238218455	0.08283613534665428	0.5899014290927905	0.22391732779857088
16	6_Tx	Transcribed	Transcribed	0.0	0.012388368027967583	0.04642857142857143	0.008571428571428572	0.026767857142857142	0.020541823767630217	0.14749684963236856	0.45690432680359894	0.2809007746255775
16	8_TxWk	Transcribed	Transcribed	0.00625	0.07575969922572356	0.007692307692307693	0.0	0.01818181818181818	0.12068489108930285	0.027389277389277388	0.6263058653651961	0.11773614105637431
16	3_TxFlnk	Transcribed	Transcribed	0.0	0.0034482758620689655	0.07015567765567765	0.0	0.18006456043956043	0.0030303030303030303	0.21104183316683317	0.380299502221916	0.15195984762364073
16	EnhW1	RegPermissive	RegPermissive	0.007692307692307693	0.018513615216201422	0.2620463150397361	0.07060471692050639	0.04	0.04375171045429667	0.38062560523767425	0.021904761904761906	0.15486096753451561
16	10_TxEnh5'	RegPermissive	RegPermissive	0.0	0.02445367132867133	0.28125546237388344	0.002631578947368421	0.11147852147852148	0.013942307692307693	0.3456571206571207	0.09871794871794873	0.12186338880417827
16	4_TssFlnkD	RegPermissive	RegPermissive	0.04019607843137255	0.0	0.028852263328069776	0.0	0.37089445911457297	0.0	0.37641937861316416	0.0787628205128205	0.10487500000000001
16	3_TssFlnkU	RegPermissive	RegPermissive	0.04019607843137255	0.0	0.10501767686190437	0.002631578947368421	0.391269459114573	0.0	0.4046158071845928	0.008012820512820512	0.04825657894736842
16	EnhWf3	Quiescent	RegPermissive	0.0	0.1048375399473842	0.1426535087719298	0.01998436952596545	0.0	0.24150036636827518	0.35253113026819927	0.002857142857142857	0.13563594226110326
16	Gen3'1	Transcribed	Transcribed	0.00625	0.02288239985820631	0.03626373626373626	0.008571428571428572	0.019625	0.03135913145993791	0.14090344303896196	0.41194648292334135	0.3221983778843877
16	Repr6	FacultativeHet	Quiescent	0.0	0.25717342120794806	0.0	0.27566833890746933	0.0	0.3208148731064332	0.054564102564102566	0.021739130434782608	0.07004013377926421
16	PromP2	Bivalent	FacultativeHet	0.27315571310238557	0.0038461538461538464	0.006559139784946236	0.34560397768538376	0.20887755773041902	0.0	0.16195745785071153	0.0	0.0
16	8_ZNF/Rpts	ConstitutiveHet	Transcribed	0.007692307692307693	0.06194925201010394	0.10829059829059828	0.06686202686202686	0.10433566433566435	0.07722689075630251	0.19732378732378733	0.23944259932089546	0.1368768734083136
16	Enh	Enhancer	RegPermissive	0.016666666666666666	0.007692307692307693	0.19138603073025823	0.002631578947368421	0.20616632695261727	0.007692307692307693	0.3508360411989444	0.06657509157509159	0.15035364854443803
16	Repr6	FacultativeHet	FacultativeHet	0.10115839243498817	0.19967174297345078	0.0	0.41510714949150085	0.00425531914893617	0.21718920730685437	0.040474268048736134	0.0	0.022143920595533502
16	ElonW3	Quiescent	Quiescent	0.05	0.16548183544447667	0.0	0.12826711630192106	0.019230769230769232	0.4864665696499313	0.037735564873722774	0.08645320197044334	0.026364942528735634
16	Gen3'2	Transcribed	Transcribed	0.0	0.006674082313681868	0.08571428571428572	0.0	0.03391071428571428	0.0062561094819159335	0.15249684963236856	0.46833289823217045	0.24661506033986322
16	PromP1	Bivalent	FacultativeHet	0.28589003760141596	0.0038461538461538464	0.0	0.539926322007728	0.0745005811333286	0.0	0.054353388927857016	0.0	0.04148351648351649
16	9_EnhA1	Enhancer	RegPermissive	0.0	0.005902777777777778	0.3565915659357934	0.008187134502923975	0.08516129032258064	0.025694444444444443	0.43833451494741815	0.019047619047619046	0.061080653021442485
16	ElonW	Transcribed	Quiescent	0.0	0.14792089643437847	0.016666666666666666	0.07321423907162447	0.0	0.3389337830547878	0.21562154862177546	0.07344537815126051	0.1341974879995066
16	CtcfO	Unclassified	Unclassified	0.042513736263736265	0.013942307692307693	0.04635989010989011	0.110989010989011	0.10015384615384618	0.010817307692307692	0.1744781613314222	0.23480179964962575	0.26594394011785316
16	Repr4	FacultativeHet	FacultativeHet	0.10115839243498817	0.12804298642533934	0.0	0.5333299690852882	0.00425531914893617	0.12038009049773757	0.0671409347154028	0.0	0.0456923076923077
16	Elon	Transcribed	Transcribed	0.010096153846153847	0.04394551282051282	0.0	0.004	0.0	0.018564102564102562	0.08021625656951745	0.6593984865778344	0.18377948762187893
16	EnhF	Enhancer	RegPermissive	0.023076923076923078	0.030847069597069593	0.2787824943873331	0.02865800865800866	0.0069711538461538465	0.11049332611832612	0.4437143143594756	0.04705808080808081	0.030398629148629154
16	Gen5'1	Transcribed	Transcribed	0.00625	0.015400132275132275	0.07533783783783785	0.0	0.0	0.009375	0.12182164307164307	0.5889245495495496	0.18289083726583727
16	Low2	Quiescent	Quiescent	0.011764705882352941	0.1860674036954187	0.0	0.13467257173139527	0.0032258064516129032	0.5717211031803077	0.03451536643026005	0.013819444444444445	0.044213598184208044
16	Gen3'	Transcribed	Transcribed	0.0	0.03339194139194139	0.0	0.0125	0.0	0.03523076923076923	0.03670160455486542	0.7083769664313143	0.17379871839110966
16	TssF	RegPermissive	RegPermissive	0.125097240554001	0.010344827586206896	0.049694856146469055	0.02674063774564331	0.2913257606528499	0.0034482758620689655	0.3804318396513862	0.04473912947317203	0.06817743232820268
16	Low1	Quiescent	Quiescent	0.0	0.23218323381124878	0.0	0.06038095238095238	0.0032258064516129032	0.5676615982972734	0.054515366430260045	0.03781944444444445	0.044213598184208044
16	6_Weak_Enhancer	RegPermissive	RegPermissive	0.09880613004017261	0.03282068506206438	0.21166747666747665	0.05079698462457084	0.12511441777472593	0.0067816091954022995	0.4436487119612579	0.0	0.030363984674329502
16	Enh1	Promoter	Promoter	0.13531560283687943	0.06278586278586279	0.03617463617463618	0.026166666666666664	0.3624600123855443	0.07297297297297298	0.27004129252001596	0.013138297872340426	0.020944655785081315
16	10_Txn_Elongation	Transcribed	Transcribed	0.0	0.04082051282051282	0.0	0.0165	0.0	0.03523076923076923	0.026415890269151136	0.7209483950027428	0.16008443267682398
16	24_ReprPC	FacultativeHet	FacultativeHet	0.10779700691465396	0.039810008893200736	0.00909090909090909	0.5965472747011746	0.0022222222222222222	0.04933086986917008	0.06527472527472528	0.008488964346349746	0.12143801868759423
16	14_EnhA2	Enhancer	RegPermissive	0.032167832167832165	0.028725857475857475	0.32650976711460583	0.027900432900432905	0.011516608391608393	0.023422619047619046	0.5237648194099808	0.00625	0.01974206349206349
16	Quies	Quiescent	Quiescent	0.011764705882352941	0.1860674036954187	0.0	0.13467257173139527	0.0032258064516129032	0.5717211031803077	0.03451536643026005	0.013819444444444445	0.044213598184208044
16	5_TxWk	Transcribed	Transcribed	0.0029411764705882353	0.07547855088954161	0.0	0.10583971291866028	0.009375	0.0981374326138258	0.1539985145573381	0.3666345033249058	0.18759510922514017
16	9_TxReg	Unclassified	Transcribed	0.03799509001636661	0.008571428571428572	0.043243243243243246	0.0	0.16061385853939045	0.0	0.2941269771057005	0.34907775381179634	0.10637164871207423
16	EnhWf	RegPermissive	FacultativeHet	0.10185561497326204	0.11143072476923577	0.024475524475524476	0.3326083247622248	0.034923076923076925	0.16272937475703667	0.10065700257189618	0.008488964346349746	0.12283139242139349
16	Tss	Promoter	Promoter	0.1772510867078472	0.010344827586206896	0.027241633693246597	0.04274063774564331	0.3762488375759268	0.0034482758620689655	0.31145055067009725	0.013138297872340426	0.03813585228662265
16	Repr1	FacultativeHet	FacultativeHet	0.07483627211568386	0.0723009648303766	0.01111111111111111	0.3723244718244718	0.0022222222222222222	0.10055627351950883	0.15520710226592577	0.11312098930481285	0.09832059280588692
16	Low3	Quiescent	Quiescent	0.0	0.12399770788726347	0.03666666666666667	0.0898640841916704	0.04040948275862069	0.29204740600413215	0.18709896099661322	0.10647474747474747	0.1234409440202858
16	15_EnhBiv	Bivalent	Bivalent	0.2496753291320896	0.01380952380952381	0.015542521994134898	0.2452452404226598	0.19287836498131625	0.0	0.199323414060202	0.010638297872340425	0.07288730772773325
16	Repr4	FacultativeHet	FacultativeHet	0.06194139194139194	0.13127636054421768	0.0	0.42722466422466426	0.0022222222222222222	0.21401955782312926	0.04372710622710623	0.06566666666666668	0.05392203035060178
16	13_Heterochrom/lo	Quiescent	Quiescent	0.0	0.2436057641001584	0.0	0.12044867527626149	0.034260289210233594	0.4791887029881711	0.05520502160267384	0.0044444444444444444	0.06284710237805706
16	Quies	Quiescent	Quiescent	0.011764705882352941	0.1860674036954187	0.0	0.13467257173139527	0.0032258064516129032	0.5717211031803077	0.03451536643026005	0.013819444444444445	0.044213598184208044
16	PromP	Bivalent	FacultativeHet	0.223198756098184	0.023333333333333334	0.0	0.49474564577604097	0.09849490682797943	0.0	0.08594724591964445	0.00196078431372549	0.07231932773109244
16	Low5	Quiescent	FacultativeHet	0.024444444444444442	0.15310450740562856	0.0	0.38216592120492937	0.002631578947368421	0.3757097944658231	0.018239751379286264	0.0024390243902439024	0.04126497776227603
16	EnhF3	Promoter	RegPermissive	0.023529411764705882	0.03129939303852347	0.1570001147364401	0.0	0.13391930039178615	0.007037037037037036	0.3833284835109767	0.13947084872596383	0.12441541079456679
16	14_ReprPCWk	FacultativeHet	FacultativeHet	0.1265979157620495	0.055461932520756055	0.0	0.6601739396160994	0.012771867612293144	0.05	0.057726193985357235	0.0	0.03726815050344462
16	11_BivFlnk	Bivalent	FacultativeHet	0.1615162164156443	0.003333333333333333	0.015	0.35368215371254885	0.22725920888747594	0.0	0.2294051660823701	0.00196078431372549	0.00784313725490196
16	13_EnhA1	Enhancer	RegPermissive	0.023529411764705882	0.02124786324786325	0.21641305984759493	0.0	0.11391930039178615	0.0	0.5480669071598864	0.02071078431372549	0.056112673274437974
16	ElonW	Transcribed	Transcribed	0.0	0.1377936507936508	0.0	0.05285714285714286	0.030000000000000006	0.22055555555555556	0.05619047619047618	0.3804920634920635	0.12211111111111109
16	Repr4	Bivalent	FacultativeHet	0.16693124909538284	0.038717948717948716	0.02276190476190476	0.49199839302878823	0.010605200945626479	0.0	0.13236259282763843	0.011538461538461539	0.1250842490842491
16	Quies	Quiescent	Quiescent	0.0	0.19321119007328683	0.012195121951219513	0.08351727255628069	0.002631578947368421	0.6294595338862942	0.023451975798827754	0.010219929122368148	0.045313397664354466
16	EnhF1	RegPermissive	RegPermissive	0.0	0.08466343632534601	0.10506597241906623	0.034674014217345825	0.026666666666666665	0.17323786702018637	0.33478880394918736	0.11924974190218092	0.1216534975000206
16	9_Txn_Transition	Transcribed	Transcribed	0.0	0.008051529790660225	0.06002898550724638	0.0	0.002	0.00754985754985755	0.15744785086089436	0.6557566194445077	0.10916515684683385
16	Elon	Transcribed	Transcribed	0.0	0.02857142857142857	0.0	0.002857142857142857	0.01	0.008012820512820512	0.04048534798534799	0.7914608407465549	0.11861241932670503
16	Low2	ConstitutiveHet	Quiescent	0.0	0.2524704493325461	0.012195121951219513	0.044628383667391795	0.002631578947368421	0.6016817561085164	0.023451975798827754	0.010219929122368148	0.05272080507176187
16	1_TssA	Promoter	RegPermissive	0.04602941176470589	0.021025641025641025	0.0801298593879239	0.0	0.3466683908110711	0.006666666666666666	0.4296989007981561	0.00196078431372549	0.06782034523210993
16	Enh	Enhancer	RegPermissive	0.03602941176470588	0.023247863247863248	0.17107972651426162	0.0	0.17454430039178614	0.003333333333333333	0.5022752404932196	0.018627450980392157	0.07086267327443797
16	Enh	Enhancer	RegPermissive	0.023529411764705882	0.03519908276005838	0.21660818179881444	0.0	0.11391930039178615	0.04146341463414634	0.4867010535013498	0.023149808703969394	0.059429746445169684
16	EnhWF	RegPermissive	RegPermissive	0.0	0.04919595665054928	0.16833207886164325	0.02247889226612631	0.004380952380952381	0.10071754181693433	0.4789512689351817	0.09431071751193702	0.08163259157667564
16	EnhP	Bivalent	FacultativeHet	0.1869312490953828	0.024255319148936173	0.03446048632218845	0.5098039031215323	0.025271867612293143	0.006382978723404255	0.13727312201476335	0.0	0.07562107396149949
16	Low5	Quiescent	Quiescent	0.0	0.2388731934697368	0.03572453371592539	0.05693874449004408	0.01	0.28856859779268107	0.15051079932823955	0.12305013550135499	0.09633399570201812
16	Low1	Quiescent	Quiescent	0.0	0.196378548123585	0.03572453371592539	0.06684628474191719	0.01	0.4472641366711468	0.12109903462235716	0.04471992912236815	0.07796753300270035
16	10_EnhA2	Enhancer	RegPermissive	0.0	0.05259542755002018	0.22181732142847976	0.00851063829787234	0.05118023553507424	0.06333658943598196	0.47161912416660445	0.0436890243902439	0.08725163919572326
16	ElonW1	Quiescent	Quiescent	0.0	0.20479924456753723	0.03572453371592539	0.02616337591947348	0.01	0.3104639644058583	0.12300871839250607	0.17061940002183906	0.11922076297686054
16	Enh2	RegPermissive	RegPermissive	0.004166666666666667	0.017620876690644133	0.22948344271231397	0.05333333333333333	0.00440891472868217	0.059525652665187556	0.5284146210436625	0.01613939520916265	0.08690709695034708
16	13_Het	ConstitutiveHet	Quiescent	0.0	0.17978134687973377	0.0	0.11217857927097057	0.007692307692307693	0.6391061960103426	0.033917273202987486	0.005756578947368421	0.021567717996289423
16	Low4	ConstitutiveHet	Quiescent	0.0	0.1831146802130671	0.0022222222222222222	0.15995635704874836	0.007692307692307693	0.573550640454787	0.054472828758543035	0.005756578947368421	0.013234384662956091
16	22_PromP	Promoter	RegPermissive	0.1558601557333809	0.0020833333333333333	0.05067918192918193	0.04607371794871795	0.30275389333452213	0.005555555555555555	0.33562053579168183	0.048809523809523817	0.052564102564102565
16	Quies	Quiescent	Quiescent	0.0	0.1766298317282186	0.0	0.06672403381642512	0.007692307692307693	0.6857728626770092	0.030886970172684457	0.01375657894736842	0.018537414965986394
16	3_Poised_Promoter	Bivalent	Bivalent	0.27887880375202895	0.006060606060606061	0.002564102564102564	0.23762383449883448	0.26081250139313017	0.006060606060606061	0.18422332189446794	0.0	0.023776223776223775
16	Gen3'	Transcribed	Transcribed	0.0034482758620689655	0.03171296296296296	0.008086917562724014	0.01388888888888889	0.0	0.01099352892521773	0.07374762136997955	0.6027566190680436	0.2553651853601144
16	ElonW	Transcribed	Transcribed	0.007142857142857143	0.0440819530710835	0.005309139784946236	0.14349206349206348	0.0	0.030769926440745683	0.03150220396714085	0.6091338990037942	0.12856795709736885
16	Faire	Unclassified	Quiescent	0.0	0.1766298317282186	0.0	0.06672403381642512	0.007692307692307693	0.6857728626770092	0.030886970172684457	0.01375657894736842	0.018537414965986394
16	Low6	Quiescent	Quiescent	0.0	0.17978134687973377	0.0	0.11217857927097057	0.007692307692307693	0.6391061960103426	0.033917273202987486	0.005756578947368421	0.021567717996289423
16	8_Insulator	Unclassified	FacultativeHet	0.02265151515151515	0.08202324484301228	0.0419578257659653	0.3353030303030303	0.002325581395348837	0.09910004723958213	0.14943381553846669	0.1445742586440261	0.1226306811190532
16	12_EnhBiv	Bivalent	Bivalent	0.2637272886005138	0.0	0.016452991452991454	0.17398747086247085	0.26081250139313017	0.005555555555555555	0.25341524108638713	0.0	0.026048951048951052
16	Low3	ConstitutiveHet	FacultativeHet	0.0	0.03136798910711954	0.07036536536536538	0.32124982124982127	0.0	0.041429479168609604	0.2626761544152849	0.20954282232543103	0.06336836836836837
16	9_Het	ConstitutiveHet	Quiescent	0.015151515151515152	0.14706892644992206	0.0022222222222222222	0.30119408369408374	0.0	0.3913804374693667	0.052802277087991366	0.059774436090225556	0.03040610183467326
16	Repr3	FacultativeHet	FacultativeHet	0.0521969696969697	0.04722817879794624	0.04798260054074008	0.5244244244244244	0.002325581395348837	0.06870118684072173	0.1802391488438	0.01661129568106312	0.06029061377898587
16	20_ZNF/Rpts	ConstitutiveHet	Transcribed	0.007142857142857143	0.04984423709423709	0.010714545190351641	0.14349206349206348	0.0	0.030684054615743424	0.10653375725956371	0.4926863477736343	0.15890213743154918
16	Repr5	FacultativeHet	FacultativeHet	0.03704545454545455	0.07402832674571805	0.008108108108108109	0.47417876127115255	0.0	0.2969223027375202	0.08411729911729912	0.003125	0.022474747474747474
16	ElonW2	Quiescent	Quiescent	0.0	0.11094357349537654	0.008631211857018308	0.06672403381642512	0.0	0.5146414165105	0.09158264154757843	0.1937383840343629	0.013738738738738737
16	TssF	RegPermissive	RegPermissive	0.029907632108659255	0.0	0.08353118071156924	0.004905437352245863	0.1500489846262279	0.0038461538461538464	0.2981061144541	0.2647000476943059	0.16495444920673796
16	Ctcf	Unclassified	FacultativeHet	0.02265151515151515	0.0606549702138681	0.04736323117137071	0.2547474747474748	0.002325581395348837	0.047453417332082644	0.21364535148913313	0.23423348308585923	0.1169249754133475
16	Repr1	FacultativeHet	FacultativeHet	0.0446969696969697	0.03308076908076908	0.05647647647647647	0.4507952757952758	0.0	0.03758670358670359	0.1936818636818637	0.12258630058630057	0.0610956410956411
16	Repr2	FacultativeHet	FacultativeHet	0.16000999000999	0.012023809523809523	0.027155727155727154	0.33675947363447367	0.03157051282051282	0.023921568627450977	0.13018611456111456	0.18313725490196078	0.09523554876496051
16	3_PromD1	RegPermissive	RegPermissive	0.16699095205339423	0.00425531914893617	0.07923672072608243	0.15139750988039608	0.21355684718888218	0.0	0.3216272529240659	0.03337765957446808	0.029557738503774876
16	Quies	Quiescent	Quiescent	0.0	0.19398637671781452	0.002	0.0744556802636488	0.0	0.6471517757374166	0.012233511586452762	0.021191646191646193	0.04898100950302116
16	EnhF1	Enhancer	RegPermissive	0.0022727272727272726	0.02643713733075435	0.20226663411808748	0.021053263294642605	0.05729503239955915	0.025930549335721746	0.4502867332625676	0.16550101348192992	0.04895690950400997
16	EnhW2	RegPermissive	Quiescent	0.0	0.15629013016241072	0.03784615384615385	0.10904315161582603	0.0	0.4065864182079486	0.19778577336641853	0.009965034965034966	0.08248333783620729
16	ReprW	FacultativeHet	FacultativeHet	0.12648301386940938	0.07296385882723644	0.0	0.5924935991370692	0.0022222222222222222	0.11150168090395793	0.05447161491992776	0.0027777777777777775	0.03708623234239932
16	DnaseU	RegPermissive	RegPermissive	0.0	0.1096137787360593	0.04545540424487793	0.040334648273702	0.002631578947368421	0.26717411595081875	0.3068105462006287	0.1701573649849512	0.057822562661593656
16	Low7	Quiescent	Quiescent	0.0	0.16481971005114784	0.002	0.08480050784985568	0.0	0.590111545852359	0.07775075296576311	0.028088197915784124	0.05242928536509012
16	2_Weak_Promoter	Promoter	RegPermissive	0.07895955108721067	0.00425531914893617	0.12495100644036813	0.015213935001169044	0.16704891068094568	0.002857142857142857	0.40888696181420964	0.1184858846826932	0.07934128828732466
16	ReprD	FacultativeHet	FacultativeHet	0.2948242853867276	0.0035714285714285713	0.017921440261865797	0.4430139119967982	0.05535759748525706	0.0035714285714285713	0.17961224815202614	0.0	0.002127659574468085
16	6_TxWk	Transcribed	Transcribed	0.0	0.05899852180339985	0.04053352053352054	0.038313757216196245	0.020089285714285712	0.034359668109668104	0.1922279991029991	0.4671537783428028	0.14832346917712771
16	Gen5'2	Transcribed	Transcribed	0.0	0.06123134903622709	0.010476190476190476	0.004878048780487805	0.020089285714285712	0.09114109989109989	0.053125	0.6446496008386253	0.1144094252630838
