old	new
5_Tx	Bivalent
6_TxWk	FacultativeHet
15_EnhBiv	Bivalent
16_ReprPC	Bivalent
10_EnhA2	Bivalent
14_TssBiv	Bivalent
17_ReprPCWk	RegPermissive
1_TssA	Bivalent
3_TssFlnkU	Bivalent
4_TssFlnkD	Bivalent
11_EnhWk	RegPermissive
12_ZNF/Rpts	RegPermissive
7_EnhG1	Bivalent
8_EnhG2	Bivalent
2_TssFlnk	Bivalent
13_Het	RegPermissive
9_EnhA1	Bivalent
18_Quies	RegPermissive
