orig_label	(07) 5' flanking (1000-10000 bp)	(11) internal exons	(13) terminal exon	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(09) initial exon	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(04) H3K4me3	(12) internal introns	(02) H3K27me3	(06) H3K4me1	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3
5_Tx	-0.14027199089671719	2.7410786437701087	1.5093391079379916	1.943528062681747	1.2552648234284027	-0.08863056331395854	-0.5391027975525331	1.3171959619035318	0.441101850357	0.624867875396	2.72934991874189	0.271667608385	0.522746803837	-0.08920827617423141	1.44978765403	0.454365238814
6_TxWk	-0.1385524271901935	1.1038090329537669	0.691163822626458	0.8770279692632481	0.8223997000817244	-0.2158351663371562	0.39848907735482686	0.8015591962094848	0.385280416691	0.599901281434	1.2787539448985727	0.297694888125	0.55139193647	-0.21960468235443342	0.730844238846	0.435030406347
15_EnhBiv	2.8690594472423423	0.9822008603113477	1.594326499717144	1.9509979452947375	1.4244121652266875	2.8948982847549174	2.7387499474834653	1.4001535455228415	0.331314990918	0.957686249893	0.636318463977526	1.73580828451	1.78879140711	2.927127591278621	0.573650174643	0.69088015424
16_ReprPC	2.29938261693142	0.6166827389402311	1.1759421786307274	1.5301483763290613	1.031855586493429	2.232524427968822	2.329652002605005	1.114967560550238	0.188721852434	0.686891727073	0.1728296522057453	1.81352311822	0.632519400173	2.207840800526869	0.50163278453	0.633968854923
10_EnhA2	2.1642156940927335	-0.35623292974092885	0.32213234673483077	0.259507793753104	0.4616702850791389	2.0602426682895825	1.3135553129204436	0.4159554583436659	1.62912261523	0.819035491335	-0.08171221540747801	0.263752376275	1.14852974962	2.4185997913793997	0.455648122646	0.559256180762
14_TssBiv	3.9477384560740685	1.0822110906499143	1.6677189554503322	2.0859859417169613	0.9910286710977367	4.019392412347245	3.2887365993703757	1.0831072070710193	0.481918339464	1.57841787605	0.26719383930885277	1.88043690919	1.75311524771	3.8553249420167157	0.589933074401	0.751716382108
17_ReprPCWk	0.1042406367315882	-0.0643027496391859	0.14578624246135705	0.1966032223464704	0.18165874991489556	0.09468457772124433	0.3319174570903213	0.17408540893809396	0.183106228084	0.613021969233	-0.09593153257614985	1.04082884777	0.394400479657	0.08734816872821978	0.368078636861	0.444609593823
1_TssA	4.34272374730577	1.1291827762648845	1.3999811305395045	1.299989700519239	1.2328528732662865	4.736918970736908	3.9530122045567673	1.2335297298076182	3.0157168533	2.24316342636	0.14177553157387401	0.338609605038	0.833552835591	4.602423254685755	0.472112310941	0.581564550489
3_TssFlnkU	2.287373663772088	0.6361055826173132	0.9615296014381987	0.8682296543930004	0.8975004038586427	1.5610370158239406	2.1483987563230738	0.9376983058728087	2.94401921216	1.61432949355	0.27296779119650366	0.363537734075	2.22987033643	1.50873772232933	0.659332221315	0.688659581814
4_TssFlnkD	2.1128750061862522	1.1741063082681904	0.9819501933343324	1.14097479243731	0.8117716829267803	1.658301532742402	2.549300795469349	0.8543610145801561	1.1991147189	1.38302605711	0.720206593535509	0.510701908311	2.02551012413	1.564471179403711	0.612514301005	0.679236495331
11_EnhWk	0.4272916147723168	0.08043754544697103	0.44329586852935643	0.5200588374372141	0.4686226621195177	0.2967642701861073	0.9691705696582338	0.4316057768376985	0.867164240098	0.807109831142	0.01591803156761608	0.464355914092	1.77386996976	0.3177857218507102	0.581801733899	0.587378125041
12_ZNF/Rpts	0.3107111667891794	-0.32206946496134264	0.6709358401208638	0.3738918097686553	0.41660337995848173	0.41046650108029015	0.356712294926264	0.4939886103496992	0.394790386256	0.754506543785	-0.43946058600436366	0.485206065106	0.585139060466	0.3935835083541069	0.759427399367	1.50063498542
7_EnhG1	0.004525070238791161	2.382120559552874	1.5595987692882658	1.9446277918137218	1.2621042107049192	0.15206234346907077	0.5819515553411264	1.34051275753097	1.11069044951	0.855694916226	2.2685466367117733	0.299726037237	1.58560969255	0.1493187882222262	1.46058763755	0.593137125182
8_EnhG2	0.5772921272023634	2.3321443046693187	1.805336078731115	1.9608568294023545	1.6100977110768224	0.5805639205009079	0.7475462950983477	1.6919026825151602	2.35832211373	1.24383817226	2.215100999758671	0.330902889677	2.22634414971	0.5577170608962457	1.53658192446	0.766439700848
2_TssFlnk	3.3729709337932974	0.6588876278116647	0.7244903046914571	0.809063540525157	0.5895945207893823	3.208471489586242	3.012128443231912	0.6613816429030561	0.962823817011	1.44893928325	0.29443892813072764	0.444300253091	1.14843929068	3.777808265264667	0.457025377229	0.544094352692
13_Het	-0.18872933227152244	-1.342913755650742	-0.11737536935547696	-0.4163673563461244	-0.024606676592229784	-0.24390396112524368	-0.3294516894992793	-0.05573689101992987	0.216403053767	0.636969764574	-1.2688303039074542	0.449371046208	0.352466907799	-0.23179053541587816	0.377945043356	0.815932772544
9_EnhA1	0.2796091634463283	-0.41403852710700567	0.25125008451274367	0.25920054232880935	0.5010928234602688	0.07424086990355501	0.48704787876324573	0.40007813179259977	2.38285865459	0.991096700711	-0.26771645228822305	0.318651860386	2.19474246847	0.09245868347002242	0.681485022259	0.696554414338
18_Quies	-0.7016077977658155	-0.9549544856664322	-0.4971698772248857	-0.6855433934058922	-0.47171995161577274	-0.71309090419043	-0.8175095989752128	-0.4778560434048716	0.155061348573	0.521475606294	-0.9621422826436159	0.461091348448	0.279205491523	-0.7155340096436527	0.252605034116	0.386900854385
