label	trackname	mean	sd	n
PromF	ENCFF741UBT	2.5832993625973718612	0.6532778687492002451	14476158
PromF	ENCFF369TFH	1.2698375928656724735	0.56496693257909710753	14475943
PromF	ENCFF371IXA	0.55303736461169217134	0.68446470178490481087	14476356
PromF	ENCFF149IFW	2.5178989877004119232	1.0899413971695463984	14476356
PromF	ENCFF881LOL	0.3403737605312248205	0.23470467937441651396	14476356
PromF	ENCFF145SWO	1.6166296806336449165	0.80146376290135635677	14476356
EnhF2	ENCFF741UBT	0.58816973291002843586	0.41321325858623865894	70539492
EnhF2	ENCFF369TFH	0.25091546683167992215	0.3255640709874236116	70537616
EnhF2	ENCFF371IXA	0.69870781064633312137	0.74146803705131451303	70535157
EnhF2	ENCFF149IFW	0.91015033184151052504	0.72685075857578528913	70529239
EnhF2	ENCFF881LOL	0.47936632851118912642	0.39166880678926966301	70540073
EnhF2	ENCFF145SWO	1.4277128251344177834	0.79273886240589283163	70539000
CtcfO	ENCFF741UBT	0.39588673925252275328	0.40235953062964959967	13368015
CtcfO	ENCFF369TFH	0.4415435475063596631	0.5272052624093415378	13360615
CtcfO	ENCFF371IXA	0.3857318555803253174	0.6451655151257021214	13365016
CtcfO	ENCFF149IFW	0.28167233762572529553	0.5069100175889754548	13353369
CtcfO	ENCFF881LOL	0.33965731811010942584	0.35430071022592836188	13371074
CtcfO	ENCFF145SWO	0.7371646267903346696	0.7170015687740148611	13357844
PromP1	ENCFF741UBT	1.3863572331095609024	0.7018547604970085412	14288320
PromP1	ENCFF369TFH	1.2771946114381155582	0.7334550511406924781	14288071
PromP1	ENCFF371IXA	0.23489136240079418956	0.4366692054934356362	14288320
PromP1	ENCFF149IFW	0.3592633439549986846	0.52603460931533167885	14287462
PromP1	ENCFF881LOL	0.31115623743247352434	0.2540063288815268386	14288320
PromP1	ENCFF145SWO	1.8621587933298703886	0.74374760707688983665	14288225
Enh	ENCFF741UBT	1.128774166537599102	0.5826102833874201673	13759556
Enh	ENCFF369TFH	0.5052161422116930579	0.4038940164631960919	13759556
Enh	ENCFF371IXA	0.59333523532542744265	0.6983934271685014527	13761062
Enh	ENCFF149IFW	2.7249827020378506381	1.2212197362964913816	13760975
Enh	ENCFF881LOL	0.34329438451077913075	0.24559528711815173542	13761075
Enh	ENCFF145SWO	2.5096844913397548297	0.7323726315360647582	13760975
Repr4	ENCFF741UBT	0.72567155538859129876	0.47518453261686986576	43868919
Repr4	ENCFF369TFH	0.90372116895747436823	0.6361007858343504642	43868279
Repr4	ENCFF371IXA	0.29212214140707396591	0.5028505891751070631	43868556
Repr4	ENCFF149IFW	0.31247635520837014426	0.48248998643793936634	43867071
Repr4	ENCFF881LOL	0.4158036043512429047	0.32543309279499534544	43869375
Repr4	ENCFF145SWO	1.7805122110879447832	0.6759152226005608827	43868823
Repr5	ENCFF741UBT	0.45292928924350314604	0.39266196579948867666	212735124
Repr5	ENCFF369TFH	0.8889164617390137682	0.53059370295591393234	212736032
Repr5	ENCFF371IXA	0.19340759912948674985	0.43807657812676207835	212733030
Repr5	ENCFF149IFW	0.13150960337851308925	0.34566072994039576441	212727649
Repr5	ENCFF881LOL	0.52918633277086268575	0.47279676964643314868	212736254
Repr5	ENCFF145SWO	0.21540170012860083144	0.28522851881139563322	212735736
Repr2	ENCFF741UBT	0.31232318848767637925	0.3411392500817584866	153202035
Repr2	ENCFF369TFH	1.2514470274346503338	0.76982046328587895394	153185602
Repr2	ENCFF371IXA	0.17901203996788918113	0.41861984831542473114	153220711
Repr2	ENCFF149IFW	0.10100201076910721547	0.30084482785122367693	153094123
Repr2	ENCFF881LOL	0.35061032158197611317	0.34270816215928742404	153243603
Repr2	ENCFF145SWO	0.25724374863149972593	0.3379065782526023943	153192048
Repr3	ENCFF741UBT	0.5087347907377582119	0.3608416976542225826	146597243
Repr3	ENCFF369TFH	1.2535831118808763541	0.55901214688489745503	146598313
Repr3	ENCFF371IXA	0.27451269629725616412	0.46578382941788203572	146597807
Repr3	ENCFF149IFW	0.18448091011747944361	0.36619413644470090794	146588503
Repr3	ENCFF881LOL	0.56441746040911137136	0.4157152388655993937	146598960
Repr3	ENCFF145SWO	0.37735931143826296786	0.41057327851078924467	146597949
Repr1	ENCFF741UBT	0.43299675072655090236	0.3314904898813374525	59354160
Repr1	ENCFF369TFH	1.5591443198158508639	0.620736873498459601	59354817
Repr1	ENCFF371IXA	0.27227758952504551364	0.452506618715357365	59354136
Repr1	ENCFF149IFW	0.17295680558917463626	0.34822827448855507934	59350847
Repr1	ENCFF881LOL	0.43687268666101860978	0.32922166273395827825	59355047
Repr1	ENCFF145SWO	0.7217484213897698716	0.5876455665429863666	59354770
Tss	ENCFF741UBT	1.7290294603130139287	0.90383780804795487004	5910720
Tss	ENCFF369TFH	0.4951059425065201983	0.47599368935087509668	5910599
Tss	ENCFF371IXA	0.12795218227138838301	0.3279525158202359485	5910720
Tss	ENCFF149IFW	1.7666177591138781182	1.2443023276178394298	5910720
Tss	ENCFF881LOL	0.12904717682278406247	0.16901853984759419064	5910720
Tss	ENCFF145SWO	0.634493689994622068	0.71764019041209233164	5910720
EnhPr	ENCFF741UBT	1.4614079022545135314	0.64329058794513982624	19155194
EnhPr	ENCFF369TFH	0.6037914836426008426	0.47037560994582400533	19154438
EnhPr	ENCFF371IXA	0.7159456477934345328	0.7955395400513815297	19155426
EnhPr	ENCFF149IFW	1.6484600298496404675	1.0057963911834107704	19155426
EnhPr	ENCFF881LOL	0.3867044898570800012	0.2657075756486931703	19155426
EnhPr	ENCFF145SWO	2.3596953577115140068	0.6109058089088334715	19155426
ElonW	ENCFF741UBT	0.4562594121412958856	0.40174034431760886037	128125260
ElonW	ENCFF369TFH	0.15097204372848996136	0.26677982751077356215	128123050
ElonW	ENCFF371IXA	1.1392802255793606478	0.88235995615382384295	128125804
ElonW	ENCFF149IFW	0.3164188186707308593	0.5199932276580126489	128122655
ElonW	ENCFF881LOL	0.42349441657305779158	0.45118164472385254547	128126394
ElonW	ENCFF145SWO	0.29656689309107133975	0.36307899703628984534	128125261
Repr6	ENCFF741UBT	0.5443343852321844381	0.4028611545312729619	217237685
Repr6	ENCFF369TFH	0.9292701685187942786	0.4972747071915762911	217238659
Repr6	ENCFF371IXA	0.20105118187258596685	0.4417012835334394878	217237364
Repr6	ENCFF149IFW	0.14672245069368603392	0.36010353002115824797	217233236
Repr6	ENCFF881LOL	0.60150816993983652716	0.48268270352023104369	217238995
Repr6	ENCFF145SWO	0.21534884136159518663	0.27400341233472552896	217238458
EnhW	ENCFF741UBT	0.5184293248627549579	0.41569975376025872002	95354529
EnhW	ENCFF369TFH	0.3833143626954947581	0.42438380479638833283	95344893
EnhW	ENCFF371IXA	0.32437386172600024396	0.5500814937498995838	95354319
EnhW	ENCFF149IFW	0.33621732625065427636	0.52769190198973292614	95342522
EnhW	ENCFF881LOL	0.50428181570055202146	0.46509511179982882594	95356417
EnhW	ENCFF145SWO	0.8021253850440873478	0.69514730693941437505	95352237
PromP2	ENCFF741UBT	2.9837465037015086207	0.56935848991920447626	10566026
PromP2	ENCFF369TFH	1.4336833948508678316	0.56565733922271087974	10566026
PromP2	ENCFF371IXA	0.35029800184412694065	0.52035616388590141747	10566026
PromP2	ENCFF149IFW	3.5009786173097507305	0.9490449436286532578	10566026
PromP2	ENCFF881LOL	0.23768239675719907482	0.19527890308236820346	10566026
PromP2	ENCFF145SWO	0.78253042699709761496	0.70408740923226433196	10566026
Quies	ENCFF741UBT	0.44022736812854523135	0.43492662211693616607	461894593
Quies	ENCFF369TFH	0.2103800207294144632	0.32240868431583385724	461929285
Quies	ENCFF371IXA	0.14312428990220414937	0.39624777295796093543	461928820
Quies	ENCFF149IFW	0.1056273881467181247	0.32363419489971600012	461857739
Quies	ENCFF881LOL	0.58244466443760721183	0.61104881249705601625	461966690
Quies	ENCFF145SWO	0.114729467693023217117	0.20955849807025508584	461935968
EnhF1	ENCFF741UBT	0.7417142857304542841	0.4577249240470895384	31495297
EnhF1	ENCFF369TFH	0.29627742497861668273	0.32927993932889036368	31493190
EnhF1	ENCFF371IXA	0.7717536087061977829	0.7728576748868552106	31494987
EnhF1	ENCFF149IFW	1.9468507734669599934	0.9319646994023215016	31494960
EnhF1	ENCFF881LOL	0.42679946584633341646	0.3003812096234908852	31495445
EnhF1	ENCFF145SWO	2.4926308393964578738	0.61653121935416706206	31494987
Gen5'1	ENCFF741UBT	0.49436201587552666733	0.35807332120847238952	35789112
Gen5'1	ENCFF369TFH	0.2409685696309744729	0.28753867403692066912	35786837
Gen5'1	ENCFF371IXA	1.906074858996771302	0.88744219621665265836	35790910
Gen5'1	ENCFF149IFW	0.9200347831771951046	0.70627790721449177925	35786661
Gen5'1	ENCFF881LOL	0.40545414843884859964	0.32457665698615315337	35791427
Gen5'1	ENCFF145SWO	1.1835651617577785612	0.78512333757351856264	35789239
Gen5'2	ENCFF741UBT	0.33847036538412661252	0.3286329610914314038	76045889
Gen5'2	ENCFF369TFH	0.17830564634649556904	0.28024198940122549555	76046731
Gen5'2	ENCFF371IXA	1.751492014203720364	0.9270105166414237881	76047996
Gen5'2	ENCFF149IFW	0.43379471073160474648	0.5843609362004188653	76046992
Gen5'2	ENCFF881LOL	0.31180216133996770445	0.30908645615302433396	76048468
Gen5'2	ENCFF145SWO	0.49268832266467317096	0.5044864370210953361	76047377
Low4	ENCFF741UBT	0.31209865943449293705	0.35933219974736821595	122386901
Low4	ENCFF369TFH	0.3404261646411625605	0.4150696744678750958	122334776
Low4	ENCFF371IXA	0.22333623977144137371	0.48643269625836192595	122388099
Low4	ENCFF149IFW	0.11952446714455368143	0.33967289816722708436	122314509
Low4	ENCFF881LOL	0.47582503483611033712	0.572449132112848303	122411799
Low4	ENCFF145SWO	0.23293355873023732752	0.35041475453509256423	122339540
Low2	ENCFF741UBT	0.52239803530277671847	0.39243376288950436388	152232517
Low2	ENCFF369TFH	0.4641166055400448042	0.42063516211349876215	152231639
Low2	ENCFF371IXA	0.34018821445322944296	0.5526126229628251885	152231927
Low2	ENCFF149IFW	0.20842495255046766495	0.41665596442318747754	152226569
Low2	ENCFF881LOL	0.69432427503683539366	0.5905745296607895116	152233515
Low2	ENCFF145SWO	0.30404226739080148574	0.37166950477982955113	152231650
Low3	ENCFF741UBT	0.6157069436019065522	0.43695226370338698427	391054028
Low3	ENCFF369TFH	0.25226820681351986694	0.33341107040566400702	391050715
Low3	ENCFF371IXA	0.18578038449397942907	0.44208757512984399587	391051110
Low3	ENCFF149IFW	0.14525691032636357099	0.37057147610551384836	391042572
Low3	ENCFF881LOL	0.74753466515729175625	0.6276055598201298472	391055556
Low3	ENCFF145SWO	0.14496913353064758392	0.22698056203818230207	391052643
Low1	ENCFF741UBT	0.63865356693740277976	0.42694565074377738043	219113796
Low1	ENCFF369TFH	0.3171906143097618225	0.3629785935734684626	219113144
Low1	ENCFF371IXA	0.3304356631062779099	0.56132351377220793894	219114032
Low1	ENCFF149IFW	0.22319447850168076935	0.432694397916550393	219112566
Low1	ENCFF881LOL	0.71646857350614467686	0.58799767205138288566	219116707
Low1	ENCFF145SWO	0.24702249316755152118	0.3396311503120637137	219114524
Elon	ENCFF741UBT	0.5224681933589157285	0.38495714464323615428	120174431
Elon	ENCFF369TFH	0.18480856764405786416	0.2739072882694388461	120174188
Elon	ENCFF371IXA	1.671630020426910408	0.8500183634854179875	120174980
Elon	ENCFF149IFW	0.4678293418740886283	0.57557728362885996517	120171993
Elon	ENCFF881LOL	0.44378972984751334288	0.37852033459922733557	120175072
Elon	ENCFF145SWO	0.43313860511944581036	0.43513258646529080325	120174613
