orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_Weak_Txn	0.4312521372731073	0.7542771862435302	-0.35899064709645856	0.49987569514743085	0.45671748523232464	0.36781713781890985	0.504972014575783	0.42500855532969933	-0.3420859332744309	0.3901656092541648	-0.2962837303422004	0.24110186401180594	0.64994293837642	0.47080367175201726	0.5227620169408354	0.6274943049149582
9_Txn_Transition	0.529869257238562	1.6181375035313992	0.18488307524099043	1.1821660267258483	1.3675851613617518	0.7077974562646105	0.985586794743053	0.46911316236759726	0.19563475769102184	1.242449806039625	0.12327334273293686	1.1566893568093655	1.1421456096326872	0.4852730551914137	1.1264368746208415	1.6782702233664084
6_Weak_Enhancer	0.6879925792940604	-0.13752572503425767	1.8894811602307602	0.4986712157323727	0.4719912060446555	0.6255349946755705	0.8382776671060229	0.6685331806979726	1.386703384938468	0.5414423241105348	1.841539431142057	1.6235091049037056	0.5029648780383396	0.5297502070434191	0.5068973793696419	0.12242252820221826
5_Strong_Enhancer	0.5138726095967029	-0.06992620293321672	0.02606407151384926	0.1670418482185665	0.21808427885431436	0.5949993809225359	0.6804126319974247	0.5871119872074391	-0.1183569254509531	0.12273539650538601	0.11733217469342669	0.390939028618287	0.5803711735177465	0.5314208228561388	0.22547417899739444	-0.07299435706532073
3_Poised_Promoter	0.9497089736430948	0.5920988711980713	3.7753529182427474	1.1243311700771546	1.856538920343235	0.5999838308330061	1.9482341117186899	1.4287380094607416	3.81476999231707	1.64507146214204	3.5939072280326885	2.9115739074715545	0.2397324256803593	0.4722850243657945	1.1376364626791815	1.1617452228197362
8_Insulator	0.48724442989464267	0.4435128821556206	0.7067360179831413	0.7843355323395426	0.6369726516660665	0.4573471701865584	0.6906792352341788	0.6157071800239179	0.584643067341783	0.8247687057114795	0.679086959751244	0.274016851352918	0.4747483082204565	0.5536825218398594	0.7027977740162474	0.5827945232653426
10_Txn_Elongation	0.4449647349473245	2.6047007800595656	-0.20866004963110935	1.2025216683051012	1.877051197093927	0.4866312174212494	0.5581418203657036	0.3792140665209986	-0.19982597512109734	1.3912758746703806	-0.21767589492850062	-0.12254231088010017	1.2561182211896762	0.4724179342124919	1.1481093753086042	2.5812853103190867
13_Heterochrom/lo	0.4343886575039027	-1.0528569095879743	-0.760705970534218	-0.4592589613486815	-0.6835652538077284	0.23532782140426287	0.25943516756105506	0.42705195427596715	-0.7508243179838949	-0.49251482024348925	-0.7250806766924411	-0.7998748478382218	0.3178973005491452	0.5637971725710108	-0.44475647740779445	-1.0513605735625615
7_Weak_Enhancer	0.49122758809632106	-0.3704256879384824	-0.10298860920750767	0.12133201651085647	0.049844563900483356	0.47564338238288184	0.606081973316285	0.630239340269349	-0.10372744514488609	0.08396551892461052	-0.06032750817443802	0.34366166143571614	0.48690040514707755	0.5257134102430875	0.15063344797711312	-0.36068862148470693
2_Weak_Promoter	1.5066227763570565	0.8094504092826282	3.507953532253576	1.3073517250325997	1.546133749412781	1.0868686999279065	1.6379464465556488	0.6435477082466754	3.3396612671981813	1.5680863010781052	3.560507423969406	3.137979626024931	0.545585181721783	0.484419757311444	1.140556569849744	1.327709844563059
1_Active_Promoter	2.923482517408049	0.05616121005584558	4.74159366366856	1.257459972226965	1.4693240004355093	2.346694102083087	1.6564880316026929	0.44110966930502354	4.835047260071878	1.5324581762521237	4.526904450354386	3.9575902233582614	0.4344243258365383	0.42528571003105636	1.1868884343006225	1.12317737902121
12_Repressed	0.4619075882690858	0.3060001378629844	0.5743847888566608	0.5334131800405139	0.668643940777041	0.39398106838473734	0.6070296075081337	1.2059129891129836	0.5779889859887494	0.5407513709912432	0.6288910085409228	0.8805013893561144	0.3198791539726945	0.48721149982508655	0.5084868387063215	0.39788364899857986
4_Strong_Enhancer	0.88711768268474	0.4495570533681217	1.301469247435103	0.8822096275128988	0.927548398434093	1.072337310794277	1.1364976347642226	0.6757299455196403	1.295320104998347	0.8944990292328019	1.8281372091811632	1.9947304133710535	0.6949053180292089	0.5189193283643754	0.8514806964197118	0.7562079473279235
15_Repetitive/CNV	0.3526224741317683	-2.0550780406398115	-0.38675052782879066	-0.878050888888985	-1.1450876718223122	0.21573224932972432	0.19395922905691876	0.15591390858273574	-0.39271376043069645	-0.6509889925884587	-0.6865230615736934	-1.1952299417877004	0.2910210099744542	0.5334270091325393	-0.900779552701198	-1.6508165908257753
14_Repetitive/CNV	0.2821491329043013	-1.7080810815765721	1.861761790024473	1.4058885274220614	-0.16173547014737416	0.1654815289378151	0.1667387273037975	0.1809199971530974	1.6743536460947852	1.6777207125361777	1.423225990738215	-0.17537006933653188	0.21622168305196637	0.3801987992946083	1.1602623745231881	-1.2599946784557643
