reg	orig_label	true_label	predicted_label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
16	ElonW	Transcribed	Transcribed	0.006590097402597404	0.08192747301526644	0.004235596156327863	0.06122813577445186	0.0071964996306362675	0.11113343093399988	0.024351130287521238	0.5891231183817754	0.11421451841742361
16	EnhF2	RegPermissive	RegPermissive	0.004498994823844071	0.03702383855948784	0.22420392487253843	0.0396651109579588	0.019261025080806515	0.09595293428956053	0.39057862268186233	0.0959894986083713	0.09282605012556994
16	13_Het	ConstitutiveHet	Quiescent	0.00045454545454545455	0.21055620345013215	0.0002702702702702703	0.12620631571013008	0.004113799117051317	0.584939245001417	0.018164407085721642	0.01104545263561907	0.04424976127511306
16	18_EnhAc	RegPermissive	RegPermissive	0.008745526965537504	0.07780422846559555	0.08532994368125346	0.1731304659824261	0.022535911529536715	0.1340333057411323	0.30297295331130447	0.051152294681386955	0.14429536964182674
16	EnhWf	RegPermissive	FacultativeHet	0.056554621980992384	0.06688757895096095	0.03787672839077301	0.1953143959298517	0.039381305745751785	0.15294764738582003	0.1359324417965292	0.13138836142889343	0.18371691839042747
16	Elon1	Transcribed	Transcribed	0.007663930976430977	0.08437822941473787	0.008322740895646517	0.07917469936999241	0.006090431785437987	0.08177317983548607	0.032169292097081456	0.5853256966484759	0.11510179897671073
16	12_TxEnhW	RegPermissive	RegPermissive	0.01406225222229417	0.028153206932753697	0.24436830853230254	0.024180361380593672	0.057778889813434375	0.07959472156045357	0.3866156268841188	0.08270402985035147	0.08254260282369758
16	Repr4	FacultativeHet	FacultativeHet	0.0600770765123345	0.10367687043004731	0.0020692640692640692	0.529785291991195	0.008541927150162892	0.18569937474192916	0.04634602410347119	0.033063371520025434	0.03074079948157024
16	9_Txn_Transition	Transcribed	Transcribed	0.005623080351021529	0.029847952096699076	0.04349176585879511	0.01892250437838673	0.03979747240990488	0.015929835045242934	0.13177512302361868	0.5032284130800858	0.21138385375624527
16	2_Weak_Promoter	Promoter	RegPermissive	0.10471131271121356	0.00874368901518901	0.07820384071755804	0.0421452602178372	0.20712530628029246	0.004814395254033288	0.4447981658381211	0.03546088482972827	0.07399714513602715
16	6_TxWk	Transcribed	Transcribed	0.007474426002443244	0.06941884008388832	0.026076924648949455	0.05223433473512088	0.016014642143481223	0.0683001526272403	0.10095667077104188	0.4397670451586461	0.21975696382918847
16	Ctcf	Unclassified	FacultativeHet	0.02783658889670966	0.10875933256328711	0.030419636971938085	0.27346199755636585	0.025897954421715733	0.1260572727153894	0.18495648507268814	0.0886705244554303	0.13394020734647571
16	3_Poised_Promoter	Bivalent	FacultativeHet	0.2891489825657941	0.010455531687186744	0.015284457627199561	0.29240992279445466	0.16433155205957845	0.006219828312868144	0.15948693822590615	0.016630517263706922	0.046032269463305325
16	9_Het	ConstitutiveHet	Quiescent	0.009947570947570946	0.21372785013358656	0.00898789854553252	0.22706172280280432	0.017870621812109303	0.3204932926486743	0.07711627435324381	0.059488754303276804	0.06530601445320146
16	PromP2	Bivalent	FacultativeHet	0.2206222433405772	0.007347607347607348	0.024376724170724964	0.2420686985223961	0.2344246233359283	0.002193382257342213	0.21077044439011264	0.024311620542645206	0.03388465609266608
16	Gen3'1	Transcribed	Transcribed	0.020672315379552216	0.038456982731898244	0.009687132715007278	0.08626671523575548	0.015207997532777278	0.038677102053426116	0.06787405855185931	0.5038742693015992	0.21928342649812493
16	Enh	Enhancer	RegPermissive	0.012160623868246461	0.026076404313940982	0.2850619590096166	0.01419748772564894	0.0918266820157074	0.015537951832385261	0.4030134335130532	0.07889307245044512	0.07323238527095595
16	Repr4	FacultativeHet	FacultativeHet	0.07062943156468955	0.08731381981224187	0.0022857142857142855	0.556444892282284	0.012266286124521866	0.15902833664031296	0.05486766107619511	0.028935516745975005	0.028228341468065042
16	Repr3	FacultativeHet	FacultativeHet	0.06505367398893198	0.08528500673319303	0.0008571428571428571	0.5258984368789704	0.010449619457855198	0.20663060990528248	0.04492098606205383	0.03553583419186967	0.025368689924700406
16	11_Weak_Txn	Transcribed	Transcribed	0.01329135749189523	0.09292070590360224	0.06137423849714585	0.11430480024196588	0.011860384530949043	0.1413093160785358	0.17670532953684145	0.20991463098430427	0.1783192367347603
