orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
10_EnhA2	0.6241636991297562	-0.578874907995207	0.3388208344910443	0.191312024967257	-0.12406123459683424	0.75021341737405	0.5643402908020414	0.41593558937057584	0.023823905731056777	-0.12885538499474344	0.7308524868363151	0.4873964182045818	0.4652565836404206	0.47257794106757023	0.2802255252487886	-0.7391483701648413
16_ReprPC	0.5761480832495329	0.32382905782730714	1.876242935313295	1.0327589817024632	1.3660328630893088	0.6217167287474659	0.2462312159547738	1.467349506893911	1.8240072609717084	1.0563359343209862	2.104020071222849	2.126758347396893	0.2690289113703528	0.4147376675050986	0.9458262287707192	0.6474533136084747
9_EnhA1	0.6465991163693745	-0.3614957094723951	0.08160775176916828	0.1367694356406691	0.1221276225717378	1.108038253275387	0.7616026201477978	0.6313886750246416	0.03675837405367923	0.06057272569444482	0.31942131644167765	0.4848059800897018	0.5580126527456114	0.47967456343727755	0.1300868457212772	-0.3125671188962285
4_TssFlnkD	1.6898750030897336	1.3413652833119203	3.258755091628432	1.3279001529566066	1.9119079389100702	1.5694708314769017	1.1946837172944054	1.07405804908248	3.2676750851588734	1.6621308110036568	3.522217078603252	3.444317385391279	0.5109030549325181	0.3425713564213534	1.2370563213106611	1.911114760023872
2_TssFlnk	1.7092305153405372	-0.062412595897491506	5.031860268591127	1.123546307458453	1.335680542834779	0.8955868589834752	1.0625821702604354	0.7460108750761942	4.470063197507109	1.2406561437469492	4.524952307335767	3.4363648487633696	0.264857101913659	0.25773698405609363	1.0426878419163765	0.58402231035167
7_EnhG1	0.5830698612696772	2.618418400870163	0.5239162918649203	2.0131408329692504	2.3001654837713215	1.1355131930795976	0.8407936822060307	0.35259519784332166	0.558420245673607	2.1133155000551422	0.5183692686426051	0.8631911902834153	1.6640963204275379	0.3604275066769846	1.9191320607036666	2.7613068921874078
1_TssA	2.649556038731416	-0.010028535201762194	4.940326951002945	1.17505559271354	1.4395138751463128	0.6926202975067716	2.6176622440835406	1.2446106863936497	5.0627130150601705	1.3749512588666446	4.538011834896132	4.09972067510021	0.34480187293790754	0.2715924442374477	1.1209516761188933	1.1349259964146423
12_ZNF/Rpts	0.4850169426295209	-0.5990764451364297	0.6501891895002778	0.6872620256889509	0.45200115650074596	0.27711908075543223	0.20484655702429166	0.7167694645420061	0.7285707339591266	0.989912642359204	0.5445326424380779	-0.026513701023050788	0.44982964346067944	1.304836305854937	0.5877209845049961	-0.2622820991661094
15_EnhBiv	0.8973369362706849	1.0477767491598868	3.475929395523782	1.4286222776862159	2.19779278159106	1.0459721451403883	0.3063280635454212	1.5665318213070198	3.630717653852753	1.807019741086212	3.3222474611939146	3.1523776752432373	0.2285528355121707	0.3198106803070793	1.385874856867504	1.6375655092906642
11_EnhWk	0.6159440266104139	0.10096517781075898	0.4162082924781363	0.34543060752060706	0.45772772221690716	0.9804543006261106	0.5564858272922877	0.7046724658376592	0.3826219535687315	0.4024432153762818	0.5254328802759044	0.9324838520825718	0.5156317553775589	0.4613116760020147	0.397969420566464	0.2547610926672479
14_TssBiv	1.4612023320198169	-0.11226822684463039	4.611418409514758	0.6199284301634324	1.8534587290587319	1.0260041596586504	0.48021883000217963	1.4655215883449328	4.740567183520626	1.626973823449385	4.174500678439775	3.321254996496366	0.17257596990198812	0.3081044039452424	0.5840105400468082	1.1353170353800661
13_Het	0.5268917268318402	-1.5117685194310795	-0.506633925723819	-0.311280861026164	-0.6304040594607231	0.19697199196767112	0.1575515157141388	0.5276654922630589	-0.5206819562953465	-0.36028059568651694	-0.4794700607095023	-0.7226796975222173	0.22859007338392565	0.9917541949505838	-0.30003570933481455	-1.473522955319688
8_EnhG2	0.8437363995091016	2.7504659783551513	1.296065973192852	2.228237134007729	2.4362812814122434	1.4843728206118085	1.240339720476795	0.5244512675839695	1.334391861874563	2.386701152851235	1.3864068575828246	1.2975436005275263	1.621055502394715	0.3817729700062061	2.1911952842759397	2.89638867101857
5_Tx	0.5029282540518056	2.9389048937058964	-0.06538585279081524	1.4641955652851484	2.1760207299412135	0.507542583021262	0.5128555067917401	0.22871856980226393	-0.07288347547979761	1.7096764620160392	-0.08397582918487	-0.467680451920777	1.921635700503124	0.3621471301921108	1.3835066131496787	2.9724295135518974
17_ReprPCWk	0.49385135730996893	-0.1936938669132701	-0.20336620669508812	0.06722942490855459	0.07272382995577355	0.379047361606624	0.2023826089764441	0.8695756251168398	-0.201492372181921	0.04704093822792495	-0.1392348822817041	0.07055712190842922	0.25043253214800204	0.4498164494264611	0.0734304507659915	-0.1847245417466838
6_TxWk	0.5065505394021211	1.2518530467824476	-0.2940281264591327	0.6815261910243035	0.7691204865723313	0.5923775042422021	0.43873760534269246	0.34319617634091	-0.2899094788103754	0.5807751708760934	-0.22634505522404444	0.4398830225168345	0.9273320949228971	0.37148033148686604	0.6984278286922434	1.0901327666359364
3_TssFlnkU	1.8359028651060258	0.5767134220457414	2.9178664596070325	1.3824920892699977	1.5918630224108457	1.511768319952084	1.884465004959898	1.1050227249126257	3.0324758847843496	1.5356092936285792	3.7506781457379486	3.3013246595828094	0.5378726123080579	0.3668670306278426	1.3564081649003872	1.2810496523990675
18_Quies	0.44204235920630747	-0.9476575721790472	-0.6987084952992305	-0.42103278327948734	-0.6288453582312922	0.2670249380055255	0.17822682427769682	0.4154192772142266	-0.6930607867252508	-0.4488441922774486	-0.6675943980239265	-0.7051903274950037	0.2267649952643436	0.4925300663566456	-0.412586459487944	-0.9416793601064961
