orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
TssF	2.0518125311505027	1.2015027449495197	1.396538792652105	1.4564972219243506	1.6766728361208256	1.9213230165975996	1.5423952365736475	0.2810642113111625	1.7290806310483058	1.4066053573672064	2.214175082475433	3.490128886941644	0.9468764940752195	0.5022649746210041	1.4428933736415677	1.614704737874404
Gen3'	0.44633209432774534	2.7581333429998587	0.32878968997014985	1.8073347634604968	2.2786501518814806	0.5764223629081708	0.6066666081074981	0.34025321881521237	0.37238800327476346	1.9411885273956904	0.21155277531307878	0.3235175953335069	1.6019001160004915	0.5139320722001185	1.8719062099314552	2.674062933013256
EnhW	0.5695697318323121	0.8825867093437259	1.4579594086209853	0.8549592022428782	1.0077215731584799	0.8120934318380129	1.81699652631252	0.5307714644099717	1.3324318301230114	0.947189025545508	1.3039937588032218	1.2694674817954903	0.5024831535600559	0.5036921654919069	0.9456296140500036	0.9652015531236406
Repr	0.45028409696311866	0.32012654078172753	0.3716141990884878	0.3722649365532183	0.551550284778966	0.4190479056388945	0.4846360849055936	1.8394052839806492	0.45737111702779537	0.6198236042597347	0.25379724922844404	0.45712742320056066	0.30655410900985397	0.530436289454455	0.3464681077751792	0.5501330257139676
FaireW	0.44630178128756526	-0.49302721510373376	-0.29521626733853645	0.07216600618341602	-0.3111131072590444	0.4624957571374738	0.4022256121807869	0.2689565720050233	-0.2513556876773299	0.03955447024681293	-0.09931604553844249	0.05395150862597069	0.45189660410963656	0.582735625598494	0.09090248771822694	-0.5078169786769022
DnaseD	0.42167827027481236	1.5599603645839895	2.0137728940874227	1.0889702554675964	1.4891062660015961	0.3632342346529834	1.0293996717685843	0.9146726654649032	1.914225280280603	1.194921098315917	1.8510896153667398	1.5904132666622086	0.33920939365534025	0.4968163784860821	0.9725575975578851	1.6071430626489047
CtcfO	0.4864207732982777	1.0434282944226756	1.1270472476069582	0.9590118152693486	0.9675945372629589	0.47940740004616106	0.9325163782373934	0.6087381492854117	0.8606624545217259	1.0827004017579578	0.9576404171888594	0.5177723459047238	0.5296738893266165	0.536333998034062	0.9617829514510612	1.1727220956958577
DnaseU	0.4967250580161412	-0.5266399938426953	0.6940059451773393	0.1681808271684438	-0.20319042940792095	0.5538116579272159	0.730343613076089	0.4130534998445183	0.5506806630405398	0.15172689727422284	0.5562845677602972	0.059001141374108945	0.5199069775029889	0.5812138196204778	0.00349898905762618	-0.6108191352061622
Enh	0.830164009843458	0.3204515658232374	1.0085409180750846	0.829306131391787	0.7401522290941267	2.257809114430698	1.7641598422173446	0.2854885780073423	0.8727818702088291	0.8616388555665789	1.1915852467004948	1.0825679569335787	0.7952831682723902	0.5113137494593731	0.8500766121113179	0.39140332070997
H4K20	0.4898661502662772	-0.766943833537711	-0.5151105752551982	-0.18757436442174819	-0.43758921508522475	0.4608925161186391	0.7101575862481149	0.5886312459823334	-0.3310591985971302	0.0004307798343777225	-0.6552527125029309	0.6967001260578027	0.7308835525981239	0.4881911905544169	-0.3517162374164884	-0.8129344044910992
EnhWF	0.43129691694406724	0.4818718046516811	0.7468757731546921	0.4847705857322016	0.7929652741117954	0.5511852194143716	1.4674913427301461	0.46536174271909975	0.7466139094661931	0.6744901991748384	0.6251595871006487	1.1166144727696925	0.4958549343461647	0.45578221785079864	0.5240842733944107	0.6501178798637849
ElonW	0.4155689552459141	1.797156741649965	-0.583423376040878	0.7258025355549782	0.9201773106299183	0.3016591870539073	0.3591932425995902	0.1825181428275827	-0.6745695754866747	0.531358708796438	-0.38476304042750437	-0.21175370268177407	0.9624873826811458	0.449310565867908	0.6118175615995561	1.4026887388101767
Pol2	0.39479296542684195	1.4951691664033044	0.8212784029374425	2.2464689506074516	1.896894209192828	0.4186347958956493	0.7459688269411977	0.3582291712109262	0.840870643121537	1.9205739460033135	0.777658334716573	1.0838563037223383	0.7407259784356642	0.4387996201548162	2.3735981323626887	1.2996346175768887
Low	0.41258293034073534	0.07112933528414503	-0.22772085782107676	0.38537478030561195	0.19344294227221184	0.2999130499491944	0.43456768445024235	0.3756123315965388	-0.2094625764864867	0.24461332251012183	-0.09266469031991201	0.21050570677589545	0.4806137985206624	0.47995176462341776	0.3957865474336357	-0.040966930531686534
Ctcf	0.4720733851585457	0.143298248205944	0.573962416493011	0.6518573129525234	0.3728261274856507	0.3581356173072141	0.48176712181349296	0.6971841170371129	0.5070659662054281	0.6365371029018512	0.39262651047341157	0.1430225807840692	0.4153760381614301	0.5620530136926853	0.39239939111308897	0.24134111554756849
EnhF	0.5484432375633246	-0.3397306333996445	0.02205556014744054	0.42155305344645627	0.20301788604436158	1.6563861045921184	1.4691988487354168	0.27037762826630063	0.03439075588468061	0.269437503401506	0.29096613306109415	0.7148899264022414	0.7413748279062484	0.5673590312417399	0.34489439245638465	-0.353448498327974
