concatenation_key	orig_label	(07) 5' flanking (1000-10000 bp)	(13) terminal exon	(09) initial exon	(04) H3K4me3	(02) H3K27me3	(08) 5' flanking (1-1000 bp)	(03) H3K36me3	(01) H3K9me3	(11) internal exons	(12) internal introns	(14) terminal intron	(16) 3' flanking (1000-10000 bp)	(10) initial intron	(15) 3' flanking (1-1000 bp)	(05) H3K27ac	(06) H3K4me1
segway_nar_HEPG2	Low2	-0.5856360946262034	-0.06447189777065933	-0.3063154337708032	0.522398035303	0.46411660554	-0.36135621758107783	0.340188214453	0.694324275037	-0.5784864338107205	-0.752218614462425	-0.45037461101789344	-0.24290769052150696	-0.6010075106021603	-0.19491957202734497	0.20842495255	0.304042267391
segway_nar_HEPG2	Low3	-1.226857812016938	-1.2523594454965565	-1.7756046367843012	0.615706943602	0.252268206814	-1.695630153613094	0.185780384494	0.747534665157	-1.9976081982089717	-1.4718815158318626	-1.2894593333925863	-0.7635347031109794	-1.4487012639630281	-0.7280550966905149	0.145256910326	0.144969133531
segway_nar_HEPG2	Low1	-1.093971036141804	-0.8450328827805289	-1.3922020130826118	0.638653566937	0.31719061431	-1.3344022699715439	0.330435663106	0.716468573506	-1.2101731090313947	-0.8177549701564603	-0.9450144179744718	-0.564905989234147	-1.0810005583685571	-0.4863199092231577	0.223194478502	0.247022493168
segway_nar_HEPG2	Elon	-0.5878578281896951	0.7459809961327174	-0.4131249389141914	0.522468193359	0.184808567644	-0.4686433396291821	1.67163002043	0.443789729848	1.8390815410381103	1.7198773235454607	0.9265234866615144	0.4900347027039479	-0.5586332784777691	0.589712052186633	0.467829341874	0.433138605119
segway_nar_GM12878	PromF	2.1090583899676707	0.7906383685283777	1.8471272984597351	1.53372180472	0.474660694634	1.514663130462378	0.601668591654	0.587731217718	1.0505072833824216	0.7430932063578756	1.0226207170848636	0.5678112013095504	2.8807603301000104	0.7556925127089721	1.37942829156	1.51942217466
segway_nar_GM12878	CtcfO	2.2359475574734358	1.00806956706569	1.5525672742343495	0.673944963248	0.456426866822	2.6243863262210665	0.479892174064	0.47875571338	1.0083509707821845	0.862794476811336	1.1396199004639633	1.2155942034702947	0.9333984819754423	1.0914371576299893	0.523677212508	1.04199085798
segway_nar_GM12878	Enh	1.9344028289831243	0.9122509573522506	1.3451992517507678	1.36550761642	0.333077616519	1.7463665361799374	0.753171870609	0.609555449218	0.49514130253989364	0.29507342716231644	0.8043913484456613	0.960359161816786	1.0352081058923412	0.9060459693029359	2.82604651944	2.25750308825
segway_nar_GM12878	Repr4	-0.4693239295443243	-0.0003623537912404662	-0.18307074013304978	0.649097489731	0.868326754375	-0.24300712052658072	0.413821096361	0.39799539344	-0.4969651504685985	-0.7046468381896748	-0.3572247710416241	-0.31284066515745623	-0.4701071002913737	-0.26331826084348914	0.161127158763	0.277823927539
segway_nar_GM12878	Repr5	-0.7090233263109023	-0.6150451098586909	-0.8586346493847482	0.636976928401	0.947818734027	-0.8544723178782158	0.259302196047	0.522713779287	-1.3172614460215482	-1.0787669018273645	-0.7340184133806048	-0.4510721817286856	-0.7914485659600472	-0.397566216943429	0.188903495335	0.321713601345
segway_nar_GM12878	Repr2	1.225343201620237	0.7710184236686216	1.377237988064344	0.694811075253	1.08052488262	1.3044878584648993	0.537246344987	0.525683974619	0.43631858069265	0.12794707995375987	0.7745454250274894	0.5047380640615159	1.2928118000852107	0.4417013680117886	0.283403892426	1.0191767952
