orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(03) H3K36me3	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
EnhF	1.059261289396411	-0.31831839820186586	-0.05595837427020978	0.27665159565817865	0.26094384730750514	2.362706802266684	2.1858326602550027	0.6040505126107845	0.44719416982462573	-0.007445119010867703	0.23293806567374248	0.20581352852506202	0.5918328357243683	0.6302443258279188	0.2918830858099665	-0.3123344905659732
Quies	0.23716376489750526	-1.3770034119369057	-0.9673048681409372	-0.8142440669225917	-1.0387028282088266	0.2597395245155248	0.17611999988513302	0.2650578759617627	0.41499527842480355	-0.9589262451972786	-0.8258047379634276	-0.9510855783177786	-1.1589242596601705	0.4532323170309693	-0.8101452677363432	-1.3562193091393295
ReprD	0.8000472632802226	0.26781286259294107	0.5719427916112406	0.3062165175195466	0.7246961411749919	0.5919154360916865	0.49629925273948194	0.5433683736842482	1.7665444115978912	0.6704211881160161	0.6469229343150272	0.3457177601129332	0.5773981647731989	0.9362885562660191	0.19944568103295776	0.5028103536074277
Tss	3.6019506071904304	0.29021985605816597	4.853607946820725	1.4731716912790804	1.629250791498183	1.3129994684995616	3.5482589600989924	0.4721629857264711	0.41033987462174765	4.832006184925	1.631724520690335	4.656724383082638	3.8282964416581864	0.5007280627822941	1.4375921761065502	1.1490106110025762
PromP	2.40714141795419	0.8469694016453932	3.8419471753125807	0.7638749875012248	1.6588110785909196	1.623397067942029	0.9746631748122996	0.46304494246963845	0.6293806876613981	3.6980273438961917	0.9792422446526209	3.926683344827078	2.8299334914189025	0.5614632924380973	1.0301296545037122	1.2259484551370405
ReprW	0.45943056831367074	-0.3681448450856385	-0.09007944375651995	0.1930080311186807	0.07154723194610624	0.39059615430984196	0.30411070410314206	0.39846713360978064	1.2144176754649458	-0.12359342142867502	0.04493456187443126	0.036778223941218574	0.05587811091468372	0.6673962228060115	0.2163740059868345	-0.48536832493863863
PromF	1.3045083927876029	0.12492370502696919	0.6729232578154891	0.6146307544398045	0.5842414512642017	1.5358303918919285	0.7247833010629318	0.5950891247716603	0.5145033745560124	0.8488258532198293	0.5184115135485424	1.1830021340335526	2.4972488975025877	0.565950142861928	0.6135735666349079	0.4909843819094906
Gen5'	1.0309461481175146	1.8129449718824049	0.320198840327916	1.33916329513689	1.6237912974314486	1.7977336404162467	1.2178501099601133	1.240060881985111	0.48385853733957035	0.35938463420810157	1.4606812827630822	0.209424024536431	1.638185179535184	0.6775059651087186	1.3329633903145632	1.9675967878618539
Elon	0.5449390985875171	2.6237362356509277	-0.17965923643445086	0.7474122404961443	1.5980226792686225	0.5620697267875228	0.5369034087678155	1.3499026743870357	0.4542210031605141	-0.15188170647165275	1.1955030817917882	-0.3277965431352117	-0.5814967810852333	0.6471703086540452	0.580903221611238	2.8224356516114764
Art	0.7902359201783428	1.4194762564982275	0.9788024237235632	1.8363223924849859	1.6586890119986826	0.9462736566964483	0.8060562245674764	0.8592386738820111	0.6135201908692938	1.05348708503755	1.7784170255279335	1.0358276138052254	0.7798725936603342	0.7592159231528665	1.8998551504188996	1.6117726154008114
