orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
EnhW	0.518429324862755	-0.7949884283378679	-0.5395061090027878	0.05080199290622369	-0.325114578489359	0.8021253850440874	0.33621732625065426	0.38331436269549474	-0.479002908911524	-0.1972570554251498	-0.3307986347063264	0.09391903130599094	0.32437386172600025	0.504281815700552	-0.005545485287333997	-1.0369975429313165
Low3	0.6157069436019066	-1.4718815158318626	-1.695630153613094	-0.7280550966905149	-1.2894593333925863	0.14496913353064758	0.14525691032636356	0.25226820681351986	-1.7756046367843012	-1.2523594454965565	-1.226857812016938	-1.4487012639630281	0.18578038449397943	0.7475346651572917	-0.7635347031109794	-1.9976081982089717
Gen5'2	0.3384703653841266	2.3862525140018693	0.25656631442522326	1.1334046009339012	1.8975914342961457	0.49268832266467316	0.43379471073160475	0.17830564634649557	0.29859838756297624	1.5566759348142407	0.03869350856957907	0.3315312459570625	1.7514920142037205	0.3118021613399677	1.3663268577459715	2.5208167002482638
EnhF1	0.7417142857304543	0.09507766377435953	-0.2545890074690178	0.3454848733553171	0.34303866100410274	2.492630839396458	1.94685077346696	0.2962774249786167	-0.23673688293612344	0.24929687753476432	-0.09596481104568859	0.8885096716579881	0.7717536087061978	0.42679946584633344	0.34709162356279977	0.14065491369269637
Repr3	0.5087347907377582	-0.6710053494785723	-0.08808231306185277	0.0641971500195781	-0.13421459969835917	0.37735931143826296	0.18448091011747944	1.2535831118808765	0.05560405109411683	0.24286330123996586	-0.22892726595023374	-0.12285164025350886	0.27451269629725616	0.5644174604091113	0.0004618836228956072	-0.41899396759509977
PromP1	1.3863572331095608	0.6782320392760393	3.1061976703179046	0.7899801577084113	1.4300521475329597	1.8621587933298704	0.3592633439549987	1.2771946114381156	3.12408993591254	1.2278742976865964	3.0709597369994066	2.3939193577772224	0.2348913624007942	0.3111562374324735	0.8363790953537634	1.1359541961098503
CtcfO	0.39588673925252277	0.8399972998552667	1.1790698275156777	0.8085375125793327	0.7709759707043443	0.7371646267903347	0.2816723376257253	0.44154354750635966	0.7949415796383086	0.9399097565104724	0.9358426052645195	0.39559826578637297	0.3857318555803253	0.3396573181101094	0.8126445444088373	1.0593396144442997
PromP2	2.9837465037015085	0.2380515865090781	3.8049001287153077	1.1328167574397536	1.6317148650269961	0.7825304269970976	3.500978617309751	1.4336833948508678	4.95945036589488	1.6634727007490215	4.489921272497981	4.142865387255337	0.35029800184412696	0.23768239675719907	1.3132936984640664	1.3965256763574783
Enh	1.1287741665375992	0.46045226432203107	0.8489413307127377	0.870390077693048	0.9235121288297872	2.5096844913397547	2.7249827020378508	0.5052161422116931	0.7794167237019473	0.965555769564382	1.2368296567457244	1.1020037618247738	0.5933352353254274	0.34329438451077915	0.9581033283944884	0.6581986652363817
Repr4	0.7256715553885913	0.006491554531542005	1.0230994794053094	0.5687633540520711	0.6448213621470359	1.7805122110879448	0.31247635520837014	0.9037211689574743	1.0747242020828969	0.6845296559412675	1.13331019762326	1.254027351956084	0.292122141407074	0.4158036043512429	0.503046520505907	0.28289908107778405
Low2	0.5223980353027767	-0.752218614462425	-0.36135621758107783	-0.19491957202734497	-0.45037461101789344	0.3040422673908015	0.20842495255046767	0.4641166055400448	-0.3063154337708032	-0.06447189777065933	-0.5856360946262034	-0.6010075106021603	0.34018821445322944	0.6943242750368354	-0.24290769052150696	-0.5784864338107205
ElonW	0.4562594121412959	1.3147226578730824	-0.7020510563264029	0.4704530406051244	0.6470015307620968	0.2965668930910713	0.31641881867073085	0.15097204372848996	-0.7193940481168803	0.3517594009782311	-0.5642151817905161	-0.49634985833523565	1.1392802255793606	0.4234944165730578	0.33107110799217215	0.9091584058244567
Repr1	0.4329967507265509	0.5706549006659535	0.9477320007289012	0.37337905167778423	0.7951113110078469	0.7217484213897699	0.17295680558917464	1.5591443198158508	0.9903361230558153	0.8167011659572004	0.7313978672295494	0.9073338710125662	0.2722775895250455	0.4368726866610186	0.5544824777231547	0.9284360865051627
EnhF2	0.5881697329100284	-0.22739990577926839	-0.49164494059870484	0.167667918246678	-0.20179604017008368	1.4277128251344178	0.9101503318415105	0.2509154668316799	-0.43846645538543016	0.019982377303109564	-0.46688859933707355	0.4231081117745398	0.6987078106463331	0.4793663285111891	0.07036081879072048	-0.35895691090984494
EnhPr	1.4614079022545134	0.5750087080651324	0.3557774918233117	0.8773884124922727	0.9262295040226384	2.359695357711514	1.6484600298496406	0.6037914836426008	0.4824931209812119	0.7896117616355204	1.2386402936537355	2.405833220660366	0.7159456477934345	0.38670448985708	0.8131316160766853	0.8182433579480258
Quies	0.44022736812854524	-1.4093750934230507	-1.3342586287578937	-0.6514557281130802	-0.9959978266488849	0.11472946769302322	0.10562738814671813	0.21038002072941447	-1.3972187126654882	-1.0729771213029267	-0.9453145797164004	-1.0859220608515852	0.14312428990220416	0.5824446644376072	-0.6025044655829167	-2.04935517649738
Tss	1.7290294603130139	-0.0784525885874964	6.271245613196258	1.4393994431865753	1.159277653484743	0.6344936899946221	1.766617759113878	0.4951059425065202	5.185730456910798	1.4703955894630016	4.831772942660445	2.6657418141127427	0.12795218227138838	0.12904717682278405	1.5862508621914087	0.4990772572772212
Repr5	0.4529292892435031	-0.9888927437814964	-0.563089963885082	-0.1986312239305435	-0.43087974679519386	0.21540170012860083	0.13150960337851308	0.8889164617390137	-0.5751576113465195	-0.3057541842828294	-0.44206375942451465	-0.4492798065000653	0.19340759912948674	0.5291863327708627	-0.24239672724341615	-1.2167943359728108
