orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
EnhWF	0.6108143493410397	-0.4722816515131546	-0.19928151078826	0.22107488399268754	0.07890845080446819	2.0163101146737317	0.7656912082054399	0.405277334068634	-0.22747140645845326	0.06393769927982096	-0.07117026274441338	0.5605389205632701	0.46395905496550965	0.4378541617169615	0.2944816608478972	-0.5193147288955949
ElonW	0.5038255443736165	1.5641243150876065	-0.694982168857499	0.7528339542785412	0.8282244745162182	0.3799359557575084	0.3847300994779587	0.14849275429922065	-0.7610313509867708	0.4680359869999649	-0.47744092365587537	-0.14150008702171513	1.111131032365553	0.3512618405842689	0.6518428519837403	1.1052414301650955
Pol2	0.3424790548608919	1.579453001801924	1.541922484117454	2.4220731304448937	2.1790332166398922	0.6774853622636535	0.3997957830391148	0.248077241395484	1.3863403389628859	2.213950692585658	1.2051405210875097	1.5246609662291568	0.6947985574579227	0.3113106176679617	2.5816768548077755	1.578105835094261
Low	0.47256271181995174	-0.12057834195333328	-0.2756388442150541	0.35529279763653276	0.0827903688972249	0.4840641200500303	0.27170913522198475	0.3949219599882313	-0.24346263659201622	0.23177184036747975	-0.18135646782165596	0.12596850221845526	0.41049793779126736	0.43156003899400036	0.3787609517609798	-0.21682984536401084
Ctcf	0.4849585100000969	0.06317276029085445	0.4495624426533638	0.6061596185512895	0.1529828562047291	0.5413523942748926	0.2337380559891626	0.6259326933251884	0.49991847162202935	0.6006703155681412	0.3116951049007039	0.012194350342662976	0.3338353573663409	0.5203725887158954	0.26767722009757927	0.24026253215194632
EnhF	0.7659875952042753	-0.3684334137028646	-0.3565487225596722	0.25131523951318857	0.21725779982875765	2.6235549730177716	2.501233224028402	0.3033921402011866	-0.26778331925573357	0.18365416411400934	-0.18441398361658246	0.3786852376119984	0.6129632186859785	0.4458439187776497	0.24991486819278566	-0.4413968852165919
Quies	0.46017097636514875	-1.5225741259347378	-1.0150245404403233	-0.8114913065730812	-1.0966478757658307	0.14141027238686976	0.12776363034712415	0.37660264334605026	-1.0102259813993106	-0.8297191519255463	-0.9929587655015134	-1.1915788454038254	0.1744909971032931	0.6198848087918666	-0.80187347944644	-1.5004346792963694
ReprD	0.46644737427040545	1.0549418831537936	1.3343779406827228	0.8370621904866619	1.3150328435553569	0.8888717088353698	0.1598753107107772	1.7152988903870034	1.3537200122148052	0.9833585104385925	1.3547661786193617	1.5374515324993632	0.2382201983215258	0.3784586080565915	0.7627355703103397	1.2363987869460182
Tss	2.4788282688313203	0.26702756120735055	4.756719225506131	1.3854103942440779	1.550143160846177	1.1467948057000954	3.0260747473013567	1.1031000692934259	4.747565411011115	1.5584413847135508	4.548859175761309	3.751365516055135	0.3217024746184638	0.24250180577031347	1.4005807713563432	1.1350748362554313
PromP	1.5386310862058339	0.7826631177495739	3.5511581742206078	1.0390861312004607	1.6127837064694268	1.8405440919392189	0.5512580175359507	1.2416643392355422	3.4623893044038705	1.3610026313735135	3.4945272549341238	2.6447636453957797	0.2490165519348618	0.30530589345902726	1.005142994511729	1.2379665897477246
ReprW	0.45024304393849857	-0.3374279875559834	-0.1510122459968116	0.23044509897374485	0.12748237905691234	0.2940721189407623	0.13679845037066482	0.9814129055439201	-0.15996290855053716	0.08589009090922683	-0.010361259737236223	0.1423292674233354	0.197434343847916	0.42190051598747447	0.26226411177687275	-0.4310957826929868
PromF	1.0303415869119756	-0.17249258544978885	0.8769216921569876	0.6786441278594411	0.5331541707997749	1.8933117906074994	0.5893561879278655	0.7001535194744624	0.9705869004162233	0.6480541592777084	1.1945206049065453	1.9366446229849306	0.38588968638985166	0.3938799874672338	0.6344221758874251	0.06772474090130226
Gen5'	0.6466054293155064	1.4360463604371656	-0.058248052199309876	0.9886630019464653	1.2539655689154001	2.0877310598763796	1.3686062833180594	0.24890928867834944	-0.021610729023106137	1.0481182080634939	-0.07971668326820382	1.1949980608401531	1.6248133683647694	0.39283827916032404	0.9881318178441837	1.5075207612666555
Elon	0.4644875747026871	2.3085331548065717	-0.2888235660789913	0.5788345490166964	1.3788288944147242	0.41603367005615505	0.4557425963027745	0.17819940794534933	-0.24959498583763612	0.9553327601223064	-0.38108269881175894	-0.508499548330923	1.911435715260848	0.38071196052347056	0.5105850763576069	2.3691151153122023
Art	0.6627418699033351	1.8850830765633861	1.3855858320509193	2.0056040792649097	1.9827042799149572	1.1729853175104803	0.9047022039345204	0.43544855655817466	1.3375155913709178	1.9434423512534449	1.3273294525793888	1.5599089674878648	1.1893457948563897	0.5853234943675096	2.0409464763912237	1.9903423651993537
