old	new
11_BivFlnk	Transcribed
14_ReprPCWk	LowConfidence
13_ReprPC	Transcribed
10_TssBiv	FacultativeHet
2_TssAFlnk	LowConfidence
1_TssA	FacultativeHet
12_EnhBiv	Transcribed
15_Quies	Quiescent
6_EnhG	Transcribed
4_Tx	Transcribed
3_TxFlnk	Transcribed
9_Het	Quiescent
7_Enh	RegPermissive
5_TxWk	Transcribed
8_ZNF/Rpts	LowConfidence
