label	trackname	mean	sd	n
7_Enh	ENCFF741UBT	0.62755149741071794924	0.5119618611353290493	122197200
7_Enh	ENCFF369TFH	0.6824368327803009445	0.63896069491433727544	122197088
7_Enh	ENCFF371IXA	0.51040454473214906886	0.7238392725514342017	122197200
7_Enh	ENCFF149IFW	0.61398975044505149927	0.9336030995166377051	122195800
7_Enh	ENCFF881LOL	0.46815485021336341855	0.3819447245638178461	122197200
7_Enh	ENCFF145SWO	1.0137925517146528655	0.9404169480143106494	122197200
13_ReprPC	ENCFF741UBT	0.57615221110015275434	0.5451626956074887889	13337400
13_ReprPC	ENCFF369TFH	1.4752524577377782085	0.7872957431366962123	13337400
13_ReprPC	ENCFF371IXA	0.26879186361514467948	0.5178051588292359169	13337400
13_ReprPC	ENCFF149IFW	0.24544851894575205849	0.59993170231701419524	13337400
13_ReprPC	ENCFF881LOL	0.4157249445634048136	0.31371034510960989471	13337400
13_ReprPC	ENCFF145SWO	0.62286242847427719535	0.69709307438360730894	13337400
12_EnhBiv	ENCFF741UBT	0.90284111484394160164	0.81766881752145373715	1881400
12_EnhBiv	ENCFF369TFH	1.5631041257307440299	0.82425798290360763	1881400
12_EnhBiv	ENCFF371IXA	0.22675463515562627576	0.47669366162488310598	1881400
12_EnhBiv	ENCFF149IFW	0.3088972854895268336	0.7550016758865303984	1881400
12_EnhBiv	ENCFF881LOL	0.32025937699392339724	0.27335889071421962362	1881400
12_EnhBiv	ENCFF145SWO	1.0422677762817008895	0.7869257403613733696	1881400
3_TxFlnk	ENCFF741UBT	1.5900637865099325804	0.9758384415864612898	1597000
3_TxFlnk	ENCFF369TFH	0.83598980175452301035	0.6472195733110865486	1597000
3_TxFlnk	ENCFF371IXA	1.5286309313056763068	0.97052278823029888263	1597000
3_TxFlnk	ENCFF149IFW	1.618339488816656914	1.1966786894242662305	1597000
3_TxFlnk	ENCFF881LOL	0.38312410294694234674	0.24875967200800562545	1597000
3_TxFlnk	ENCFF145SWO	1.7926118830953845398	0.89231444025010369015	1597000
6_EnhG	ENCFF741UBT	0.5743904269661923632	0.47562041363151295198	9842400
6_EnhG	ENCFF369TFH	0.369074889350594535	0.48363906355516039437	9842400
6_EnhG	ENCFF371IXA	1.6085127316560560801	1.0126731518671625906	9842400
6_EnhG	ENCFF149IFW	0.9014304616291184648	0.96863406494352925866	9842400
6_EnhG	ENCFF881LOL	0.35669538738457159772	0.25503759936980594409	9842400
6_EnhG	ENCFF145SWO	1.1843665119352273805	0.9576316039553190277	9842400
1_TssA	ENCFF741UBT	2.4305100501897574266	1.0307935552085746752	19778193
1_TssA	ENCFF369TFH	1.125789659832883735	0.7236102089295079116	19776029
1_TssA	ENCFF371IXA	0.31279287436974825156	0.52792674250237961144	19778600
1_TssA	ENCFF149IFW	2.2446685891437348859	1.4872876771939020914	19778600
1_TssA	ENCFF881LOL	0.26732122304302755066	0.265199890529176108	19778600
1_TssA	ENCFF145SWO	0.74435479210075908063	0.7056179985300111436	19778600
4_Tx	ENCFF741UBT	0.50387141621626335865	0.39532611621615592712	82850200
4_Tx	ENCFF369TFH	0.23015274561013437364	0.35623775904238457962	82850200
4_Tx	ENCFF371IXA	1.9148833901092261634	0.92127511031450560125	82850200
4_Tx	ENCFF149IFW	0.51713601639670159243	0.68426115245226251215	82850200
4_Tx	ENCFF881LOL	0.35987569577586327185	0.26981348920362013832	82850200
4_Tx	ENCFF145SWO	0.51564006915096137875	0.63288060139074425275	82850200
10_TssBiv	ENCFF741UBT	1.4011783543598651886	1.0266022061593878366	475000
10_TssBiv	ENCFF369TFH	1.1582626504080860238	0.837594882134405877	475000
10_TssBiv	ENCFF371IXA	0.12508609071621769353	0.36237806324053197703	475000
10_TssBiv	ENCFF149IFW	0.5269251484277373866	1.04250203284604484	475000
10_TssBiv	ENCFF881LOL	0.2567487949531172451	0.2940852401296751598	475000
10_TssBiv	ENCFF145SWO	0.7507493160956078454	0.6852171686768633623	475000
14_ReprPCWk	ENCFF741UBT	0.4952326881906236069	0.41313174615185689685	271593615
14_ReprPCWk	ENCFF369TFH	0.87016060440712975543	0.68641086857758643963	271594400
14_ReprPCWk	ENCFF371IXA	0.2507272066970762986	0.507908123185928418	271593599
14_ReprPCWk	ENCFF149IFW	0.2028536729846138376	0.48682170192937605313	271585172
14_ReprPCWk	ENCFF881LOL	0.4484461106244692759	0.36241517241149666723	271594400
14_ReprPCWk	ENCFF145SWO	0.37840992911002409053	0.57063925395562647996	271594400
2_TssAFlnk	ENCFF741UBT	1.7419923031085177845	1.0205983570785926244	18971800
2_TssAFlnk	ENCFF369TFH	1.0792805131761971931	0.7058564212210810291	18971800
2_TssAFlnk	ENCFF371IXA	0.51327803809698347706	0.6776344378657130162	18972200
2_TssAFlnk	ENCFF149IFW	1.5647879424999474008	1.3844870495002841803	18972200
2_TssAFlnk	ENCFF881LOL	0.3544533142230234033	0.2711767313756256233	18972200
2_TssAFlnk	ENCFF145SWO	1.5407480806947478456	0.82821797406488252444	18972200
15_Quies	ENCFF741UBT	0.44952507539387109758	0.44250741702835724034	2037094675
15_Quies	ENCFF369TFH	0.42034438286066561302	0.5395345673259797311	2037033800
15_Quies	ENCFF371IXA	0.22576246870413610333	0.5006305762041633669	2037143078
15_Quies	ENCFF149IFW	0.17691649465397379182	0.4513671143473658623	2036796329
15_Quies	ENCFF881LOL	0.5257470282161157341	0.5547412530610949506	2037256475
15_Quies	ENCFF145SWO	0.26196006917275787272	0.48646440087944540207	2037061803
