orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
10_EnhA2	0.6457602089270028	-0.06434539855877557	0.7977166909480653	0.6831624040855883	0.7847769347378769	1.210510424239461	0.7651815594129968	0.705927201661176	0.7761285737948681	0.6253285620552053	0.9531378272859834	1.1979794821916447	0.5553209465098133	0.38508493325459214	0.7743212071987335	0.03874779659498176
16_ReprPC	0.6506525903533165	0.6477633184795788	1.7067919169903767	1.3666713258024883	1.5815979461461707	0.8443871084010429	0.3452389447743087	1.3719701984833486	1.7034903998828759	1.3164466992615167	2.0081922235092895	2.1974014033546565	0.3133490986029288	0.37782406054958967	1.3504682915001835	0.9021457642631403
9_EnhA1	0.6294515331292746	-0.13408882298648483	0.6688009421441332	0.7929233980328699	0.8935711576275238	1.2234541608027336	0.7489972113653556	0.7555157934593083	0.685092507763086	0.8837387611207653	0.850561524940829	1.1251073496183104	0.6080085102057534	0.39550070903632956	0.7772128177706059	-0.05054031326532324
4_TssFlnkD	2.0148281579313885	1.2258863680645824	2.3132044491705637	1.2403881756157675	1.6117150146039956	1.4941034479666953	1.689317988407482	1.1293990219719303	2.399697890780786	1.354682696916547	3.0329257806279304	3.770297759786869	0.5881862858732665	0.3758240482073874	1.1530731138360009	1.7643766379453243
2_TssFlnk	1.8384136187817686	0.2471862468247737	3.9359804467376667	1.1894885340277082	1.3765450123049252	0.9897338765036096	1.3835226881894325	0.9350006337821299	3.5661796328144355	1.1892557986274672	3.967521283746058	3.429911861753506	0.37529058936343573	0.3371110943423313	1.0189128912508094	0.8610648275077624
7_EnhG1	0.5393515151758833	2.245154514065211	0.5391061589257322	1.7913475224413338	2.1733189252330023	1.0740870306828747	0.7881854768444384	0.40793272029861993	0.5276335317038717	1.9574044484296187	0.4497115977406424	1.2148213328203576	1.4303384073951961	0.3347903013796121	1.7270978309805225	2.3962424962515216
1_TssA	2.3917466913432794	-0.0014989909822286868	5.251342972023643	1.5128757989929214	1.64347156585339	0.6688530571169494	2.4376933021951555	1.139997097344647	5.270561459203055	1.7534257278264749	4.895648321108882	3.990553234379445	0.2946554491317437	0.2457698857949803	1.5669456045120422	1.1119970573127804
12_ZNF/Rpts	0.4617165780026915	0.207959738349791	1.4642310761964197	1.3568939411213756	1.3204850910865722	0.332978728195339	0.24778491761849716	0.5549276441995529	1.4730447910959847	1.6863617249280833	1.2657403602977324	0.7408535601613644	0.7034287248211992	1.3486537421050093	1.3190268174886064	0.5457922751179757
15_EnhBiv	0.9251168720872176	0.9654889986961195	2.3769697895644306	1.8634794856286974	2.0691043831416955	1.2928527609995895	0.6057641165815874	1.3530551774097888	2.4073604042331214	1.887661409121431	2.783017985058524	2.7951769312451296	0.363089403519274	0.3526666959380546	1.7766516856867618	1.3353799490657563
11_EnhWk	0.6670646443324516	-0.13765037140778094	0.3794137535420807	0.4506820852986371	0.5328744458587784	1.0587666647919856	0.6117362086856418	0.7313172507622131	0.4036060893211697	0.46323780824203575	0.521646126085354	1.5439481295360553	0.5528339335891898	0.41741097462469584	0.4407839268343387	0.002338856016761511
14_TssBiv	1.7070565529502313	0.6896480916066727	4.512520593016123	1.233776387347602	2.092889142268991	1.0336146944680837	0.8782604863911289	1.3121437916902696	4.535628861914611	1.8262395219323573	4.2411865732522935	3.418043761395521	0.22658511801918407	0.2695736420573376	1.0880042709668718	1.3838840856273344
13_Het	0.4714148862255774	-0.7363058041208304	0.14039169553793168	0.31559636518558143	-0.15760435669896297	0.25630798305748836	0.16661657814519254	0.5582596003255988	0.15251744170883907	0.28102087820941013	0.1789143824417121	-0.2539611278405397	0.2588270746493799	1.0416028218717142	0.30914976976405595	-0.7445613767906775
8_EnhG2	0.5854506489185616	2.3776415385740712	1.0856868379568536	2.1735626379303397	2.506925485078173	1.0944996340776267	0.845782424219902	0.5696544303288026	1.2573027117784412	2.3515708112401343	1.0730887109704832	1.3342533149944422	1.3163823442983782	0.33416499121733323	2.135962440068288	2.598603954889592
5_Tx	0.42329536510863985	2.783353624697954	0.1986038112674771	1.4961859312357348	2.1542487475858416	0.5152985038448912	0.4895736632004395	0.2370822250555278	0.2113318659973456	1.6997388813245293	0.11832980445890294	-0.015810497760988987	1.749105693165384	0.3300427231451246	1.4513867950466257	2.775207878542724
