orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
10_EnhA2	0.531290784985004	-0.20321388328770248	0.6281421462236991	0.3960323658103065	0.2590681379782706	0.596560063218044	0.6818191556971116	0.47128558615471855	0.29106133371549076	0.25233213735560517	1.008170299516107	0.7500938565777092	0.5582942927481204	0.5031835926315237	0.47528785776696003	-0.35519399216047076
16_ReprPC	0.5333142310016716	0.6576316761211678	1.5886305619293424	1.0673840934352228	1.324611511409821	0.4859333947000603	0.8610298422339134	1.4888517967450767	1.6088959672596999	1.1255441827521342	1.6150903557302565	1.8026035199544546	0.3476463852389105	0.5340016255032168	0.9972717548109914	0.8774360979359905
9_EnhA1	0.5724107123118405	-0.3921297235352123	0.2884441071778966	0.39650413665386525	0.33422454354015585	0.7880554464973192	0.9057412453723703	0.7066588239839107	0.26332142182663465	0.2869120037263665	0.45655857302452274	0.6764142856205114	0.610743386637496	0.5424529703736435	0.3819906961110043	-0.34541795805338893
4_TssFlnkD	1.379905113893506	1.044642563917425	1.8974652782288621	1.1472851395948687	1.502401271697582	1.1766284868001307	1.5233525893886235	0.6419649277508624	2.053736874944871	1.289584552729548	2.697462584537807	3.1720492820983925	0.7772960496264523	0.5600543440214143	0.9661874735481868	1.5668998926009967
2_TssFlnk	1.6390587300546586	0.14620749626069515	4.3127534294407255	0.9381429428827459	1.2887602186900124	1.0139112748334773	1.4657815020328944	0.5411120092292728	3.8835525590912647	1.0800539936717821	3.9873188185425996	3.2765431295546974	0.4616618607606817	0.431480647816476	0.8624225183176211	0.772782766037523
7_EnhG1	0.5570151561681839	2.4600780110184677	0.2565535260036687	1.8400236832302577	2.3417826635395667	0.760073567434073	1.0671165937396931	0.5846405903044131	0.36201530082209155	1.9881041701667814	0.257148177650435	0.9695226939174769	1.1763307516006256	0.5032466733068025	1.7874334974473312	2.6158293663640784
1_TssA	2.8627252451664837	0.04874709833752264	4.828380596853001	1.2590895955927237	1.5105372223925009	2.2946255638484376	1.6680681787293261	0.4764235522632267	4.93628499918386	1.5185356093473645	4.548205830636433	4.026335333714794	0.44802838411707774	0.4331758532847366	1.212487861394075	1.1647918407310194
12_ZNF/Rpts	0.5070785614882175	-0.28424978428140796	0.8428540256126411	1.1381790274242152	1.24591452027847	0.42418641255227546	0.3675371976638844	0.5766851352078416	0.8674565184854758	1.6820719707001792	0.7211532082861648	0.2310604398641402	0.7297992140495555	1.119227463449512	1.034712383580972	0.119209650399693
15_EnhBiv	0.7353645393361395	0.8265322959929092	2.349669468398236	0.8426863107794739	1.7578980935751491	0.6810494017151174	1.672670323995354	1.5535020626080214	2.4792831190054607	1.3803044150069468	2.6973243155789315	2.3908834899656473	0.3446834556610794	0.5433947836521607	1.1423708956772807	1.1432849730142336
11_EnhWk	0.5577004602378315	-0.3257787614804996	0.09544058115093133	0.08524122405651928	0.1304546959993907	0.5710824698869869	0.7314053468809149	0.6520330908119969	0.04535205285442106	0.08328645223598585	0.2230826504810557	0.7532792304390873	0.5652328412757821	0.5466040470585573	0.14216622362347528	-0.23488378238851876
14_TssBiv	1.2369524467856456	0.4839435296635659	4.183867420558002	1.314223363609925	1.8272008228579557	0.72347712087138	2.2919227313643633	1.5640689743077798	4.362854528385306	1.7391846581510382	4.001336698066543	3.2723630506143757	0.2399715608418263	0.5254240763145434	1.1069076246376375	1.3039807275832507
13_Het	0.45670722998059626	-1.8940856962430466	-0.44613360804342606	-0.2829357922964444	-0.7623756530627712	0.21887174310446703	0.21717948268685341	0.40993373777629083	-0.45593276696185925	-0.32845672803055126	-0.4396895860174129	-0.8866946487110455	0.3134507360527056	0.6934082922580388	-0.2878697046901875	-1.7650828476922271
8_EnhG2	0.7746187796255456	2.609258897731377	1.0971885902132206	2.1059079638189555	2.505398694043965	1.1016084440660794	1.5002075827988854	0.6812440469603105	1.1387313364333163	2.343693060143982	1.1914410028093039	1.5021949694654326	1.1779254903129097	0.5178556427097334	2.0814161513809	2.814425832864753
5_Tx	0.46442628238760425	3.1134688303218985	0.2106267300822673	1.6991427590142356	2.455132125787867	0.5542059239414369	0.7357529382792516	0.452271501410522	0.23752771480679744	1.9606228952486067	0.14776234489083628	0.03521223936769457	1.358608482097521	0.4910926792820552	1.62426959679196	3.1640204043854228
17_ReprPCWk	0.45062665930045354	0.07645521068702651	0.1512775385455008	0.38476826869135855	0.3909969253502345	0.36347665225300596	0.5093197167409493	0.9605430514600813	0.14425506959502696	0.3539788172009461	0.21111495240480774	0.3782153979427045	0.3301069005065186	0.49348824198250274	0.40221883230027616	0.08166907515058053
6_TxWk	0.44664960511333407	1.2340967322536363	-0.3344559371648683	0.6400799764798002	0.6732303585669296	0.39689951545243324	0.5245614968336432	0.40081601556461655	-0.3407467110596912	0.515616644833295	-0.25817204585471193	0.41520210145468056	0.7695571953023681	0.46800636139165736	0.6643099425185586	1.0489144870179397
3_TssFlnkU	1.580145123995257	0.484425191239646	2.3428473009813766	1.4185716264919424	1.4073227850985046	1.7066253351513845	1.621243130035408	0.6508591700039471	2.5374261112379246	1.4471561239875046	3.4207899188127895	3.139830483357336	0.6964713695372453	0.5426772418979745	1.4272884259976952	1.1518638465975441
18_Quies	0.3706468396345355	-1.1261681525174423	-0.7672071192779927	-0.5325758687819115	-0.7778802043185766	0.1988811290560436	0.2161861873504481	0.3298833425431155	-0.7648770680872734	-0.5570099532160337	-0.74063275681089	-0.8282781839419875	0.2801839166161531	0.4764145187840146	-0.5260278990473581	-1.1155896192286325
