orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(06) H3K4me1	(05) H3K27ac	(03) H3K36me3	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
11_BivFlnk	1.6270668430749762	0.6041688068165313	3.439905215845367	1.1162917414858817	2.379706143576545	2.0230891439264074	0.5122045217262469	0.6168916931916917	1.961360868636581	3.7937090652840424	1.6952203389849294	3.7938404443609812	3.38048899049975	0.7649890577348494	1.0975380298261375	1.2766465241367593
14_ReprPCWk	0.6133164802166914	-0.08891370714026374	0.13379392272064267	0.1699469109688966	0.20594831661760785	0.39387276456201287	0.18278149871058383	0.3677940651198856	1.049996269054179	0.13292297467768768	0.14331419476908702	0.14922188457112132	0.35718766764511445	0.4416749063140066	0.1785246718898056	-0.0549725557129891
13_ReprPC	0.688355016565914	0.14337788144673339	2.198596437810815	1.1272525840260543	1.541441400252574	0.6337361144940912	0.18988347426644558	0.504408101123339	1.8230284272111155	2.2261176538384944	1.2041964630634705	2.2920841533301513	2.3514167200391527	0.6443843998097275	1.0320765928978204	0.6204191717114343
10_TssBiv	1.4956515179785905	-0.49960672033886605	4.608524411887976	0.8631519051309934	1.7305064967607118	1.25692265445085	0.4460319627723018	0.5210333747157974	1.6688030644706653	4.467424396536636	1.5793906134615674	4.331842657105954	3.0837150797439232	0.6476964594769357	0.6250024087087711	0.5596874163195594
2_TssAFlnk	1.509437280191698	0.3363990380543055	1.5533908074425187	0.8594277076984723	0.9349710608624099	2.1714566012862853	2.3327916857291284	0.6147223408111102	0.4151383163909104	1.5976816059091925	0.900129329178618	2.2288935517159048	2.272956948815924	0.6717750861769977	0.8293588405989226	0.7231810650885911
1_TssA	1.9927002371147362	0.07788028621593415	4.418011220696789	1.0059979226825764	1.1107934698701893	0.9415312599922743	2.3204406916292593	0.45028525393130875	0.3701917626199273	4.403092056218139	1.1610975443770122	4.136700597147596	3.7297540276618633	0.5617994422428888	1.0225182879402115	0.9296953678512854
12_EnhBiv	0.9690113371752876	0.6846807063841851	2.930583490591155	1.4201502370729246	1.9451670607480787	1.7857537477739203	0.32814766228359	0.5772971909523533	1.763020253179982	2.974246007088417	1.632624269950207	2.8466830296133843	2.754207792535047	0.6818095284710474	1.4483930438158834	0.9678740167489285
15_Quies	0.5254714220732198	-0.9667861684897467	-0.6982379083688228	-0.4612678063669526	-0.67145884494204	0.2831895435538237	0.15789928637591444	0.25662541097130576	0.4625968077841706	-0.6960726715742266	-0.483632027894994	-0.6799721788603802	-0.7962619796962275	0.3977441049550591	-0.45203638451454303	-0.960862535648597
6_EnhG	0.8625496370170318	2.103219347698646	-0.07736628031615606	1.206476132058959	1.8085658208460311	1.8270790731230901	1.4090924113813714	1.4588506928552116	0.2971425815008633	-0.042043996267103936	1.3815190295410193	-0.1334762792080909	0.5471123893320791	0.5834657359768826	1.1540754736972378	2.1861027150174372
4_Tx	0.6269888011898855	2.7336506486488528	-0.09414004645314607	1.3289687132621995	1.9557386078259082	0.5363730580326515	0.4532542434770025	1.4486593809890935	0.2711892021586331	-0.09483960936370804	1.5165664372291427	-0.1401328262502576	-0.5129660055798467	0.444728483744144	1.2649703213227217	2.7426279656514225
3_TxFlnk	1.5425407078726552	2.3373854169193766	0.9265383227643623	1.9041323558069916	2.019021844424594	1.9458050805289553	2.040858829181993	1.3431263935639073	0.3511342986002948	1.0151922723171338	2.0177307318700235	0.9082419522840268	1.798203187674005	0.7191466771857614	1.7884198217451028	2.549639202033963
9_Het	0.6837542722460871	-1.120591861510314	0.1988680033625178	0.2491108682335296	-0.18087984211849262	0.429447579718908	0.27268336647503905	0.48243377208635063	0.5003271890267205	0.18713707081711548	0.2757647225491751	0.14365267715143504	0.004553921018007575	1.1420611337404705	0.19777353400113934	-1.134293634329441
7_Enh	0.8469917715784157	-0.09288600839142815	0.34090199766798707	0.42021853807402576	0.45921936486263365	1.8489845809527752	1.1612160121391824	0.5808760577190647	0.4369572830760128	0.3157860933695327	0.3974365012809665	0.4475017262269474	0.9195694526493103	0.6018928412368783	0.46248597012400094	-0.05730070539564233
5_TxWk	0.6013453487792993	1.2837238811507024	-0.17017692486481872	0.805015561568624	0.879414249564245	0.5540501106027066	0.3940741829400896	0.7335801554221026	0.29338832803671183	-0.17876711514700067	0.6966528145745449	-0.10312624236846438	0.42780677294866043	0.4321167890231889	0.8281709710133565	1.1089301800313824
8_ZNF/Rpts	0.8241155391293284	0.35194680665845907	0.33647749729328963	0.5903760399041178	0.7873061302277837	0.8454855942428172	0.6801432880160758	1.0821324541498618	0.3655803707273411	0.382317371908766	0.8340241069288352	0.3077383608317091	0.530378779781023	1.5695387203314737	0.4848674769504651	0.5163905138167834
