label	trackname	mean	sd	n
PromF	ENCFF347APS	1.7311232258095086137	0.8134890992847125352	13897400
PromF	ENCFF103LXP	1.3614111227793020064	0.7141092273766432677	13897400
PromF	ENCFF962BVB	0.5400949801655615807	0.62283192695529736283	13897200
PromF	ENCFF750RYK	0.56410311623268098654	0.51564295055137158015	13897400
PromF	ENCFF809EWV	0.8010789943441225587	0.53119671808192990206	13897400
PromF	ENCFF433BXX	0.5305991286513474912	0.39304004617316187943	13897400
CtcfO	ENCFF347APS	0.52369962099039010566	0.36652356605895436615	13145200
CtcfO	ENCFF103LXP	1.0021991241431503701	0.6780538378958564689	13145200
CtcfO	ENCFF962BVB	0.5550867047326797599	0.584456464873319334	13145200
CtcfO	ENCFF750RYK	0.57920809842626283693	0.54201028815257423137	13144800
CtcfO	ENCFF809EWV	0.747370681582137249	0.5061597223719199163	13145200
CtcfO	ENCFF433BXX	0.53663905172201468454	0.417422663857954777	13145200
Enh	ENCFF347APS	1.5180065621287169056	0.55237789721973006913	4400400
Enh	ENCFF103LXP	1.9329964516512591094	0.67703892974491513494	4400400
Enh	ENCFF962BVB	0.44704422539171671588	0.4877273588480522423	4400400
Enh	ENCFF750RYK	0.5252769689770098296	0.47585595887780353713	4400400
Enh	ENCFF809EWV	1.8575333129107727266	0.6191884879347452735	4400400
Enh	ENCFF433BXX	0.46778273406128427264	0.33810204133182351734	4400400
Low	ENCFF347APS	0.3730283902776347192	0.28545976347466589808	1098837170
Low	ENCFF103LXP	0.48018754298666709412	0.5627023002082782115	1098801892
Low	ENCFF962BVB	0.44127423883129041207	0.57282647224959277283	1098789034
Low	ENCFF750RYK	0.54952340454775082965	0.55163339596403329493	1098797849
Low	ENCFF809EWV	0.56920797400805232976	0.5081974990821119188	1098834252
Low	ENCFF433BXX	0.6136571789010802571	0.49161441834982374822	1098851225
PromP	ENCFF347APS	2.8008724623807330985	0.9027598101470899296	21908400
PromP	ENCFF103LXP	1.5129705243037466357	0.7730925254413129698	21908400
PromP	ENCFF962BVB	1.9990316276953024212	1.399338090679414385	21908346
PromP	ENCFF750RYK	0.35315459730180639777	0.41511203705671516728	21908400
PromP	ENCFF809EWV	0.7046205777221153174	0.51101656470510676677	21908400
PromP	ENCFF433BXX	0.43919617732427106269	0.36660248653893180357	21908400
TssF	ENCFF347APS	3.0662142345336617147	0.90196323214458672867	6737200
TssF	ENCFF103LXP	1.4526734747229712293	0.7645645275414796546	6737200
TssF	ENCFF962BVB	0.47115899097530501604	0.5293653353120040641	6737200
TssF	ENCFF750RYK	0.689484598147146214	0.62486459618974344644	6737200
TssF	ENCFF809EWV	1.3775530361685485403	0.69395673659482147444	6737200
TssF	ENCFF433BXX	0.54378283978578048055	0.37102391851460581415	6737200
Tss	ENCFF347APS	3.5348099331285706827	0.74865637777882467375	13988400
Tss	ENCFF103LXP	0.94127359415425137823	0.73571959299934569916	13988400
Tss	ENCFF962BVB	0.44233601634828390568	0.5397736075045253825	13988400
Tss	ENCFF750RYK	0.33488479802494001042	0.39181945398087827985	13988400
Tss	ENCFF809EWV	1.9803370720544562427	0.8178572058961997082	13988400
Tss	ENCFF433BXX	0.3409335423851806114	0.31119826314038382135	13988400
Ctcf	ENCFF347APS	0.4319514074877763083	0.2814611415401515364	21249800
Ctcf	ENCFF103LXP	0.7355338905627780108	0.62254481702164194003	21249400
Ctcf	ENCFF962BVB	0.52507004525463738437	0.58989196498969841733	21248896
Ctcf	ENCFF750RYK	0.5685823975684928408	0.52468578994099391145	21249400
Ctcf	ENCFF809EWV	0.69262108919653615763	0.5064364582887408645	21249400
Ctcf	ENCFF433BXX	0.6517822803144745594	0.4758710477275960918	21249800
EnhF	ENCFF347APS	1.1086934944854774921	0.5105624755730726549	8318800
EnhF	ENCFF103LXP	1.8065697384216208415	0.67183956931068004366	8318800
EnhF	ENCFF962BVB	0.46079218258279206323	0.52243250534708650607	8318800
EnhF	ENCFF750RYK	0.6412618509962102963	0.5140992787442073685	8318800
EnhF	ENCFF809EWV	1.6917494432567538404	0.55693147231247438074	8318800
EnhF	ENCFF433BXX	0.6027324797302318283	0.41227299828457348178	8318800
Pol2	ENCFF347APS	0.3522422911769986185	0.3155417392230823434	80444959
Pol2	ENCFF103LXP	0.49500328157917825736	0.59846243473349429605	80442637
Pol2	ENCFF962BVB	0.37265250162821625038	0.5421828315587606557	80443221
Pol2	ENCFF750RYK	0.65655524163577799995	0.641173365079918361	80443177
Pol2	ENCFF809EWV	0.61021887509413215835	0.5541588642058619485	80444858
Pol2	ENCFF433BXX	0.53278445985675629737	0.48205717277119929554	80445675
ElonW	ENCFF347APS	0.34657673843487807403	0.27750216644228769744	59617600
ElonW	ENCFF103LXP	0.36998085779285500694	0.49383374681629278695	59617000
ElonW	ENCFF962BVB	0.328309828862646604	0.495993882576671393	59617000
ElonW	ENCFF750RYK	1.0837268338774991699	0.66812936745990742876	59617000
ElonW	ENCFF809EWV	0.57554942258591755734	0.51199679473786658285	59617747
ElonW	ENCFF433BXX	0.5445075572245050428	0.46596459119042746823	59618000
Repr	ENCFF347APS	0.4346511610831023321	0.30924213030111807234	13346400
Repr	ENCFF103LXP	0.6036621415498620587	0.5948123385534816931	13346062
Repr	ENCFF962BVB	2.4568734581222302056	0.87766589069946718895	13346400
Repr	ENCFF750RYK	0.48754536822404075368	0.5027506600280427354	13346400
Repr	ENCFF809EWV	0.49134750416202801476	0.4569613537819703799	13346400
Repr	ENCFF433BXX	0.6753794182560883982	0.47788723131200867787	13346400
