old	new
5_Tx	FacultativeHet
6_TxWk	RegPermissive
15_EnhBiv	FacultativeHet
16_ReprPC	FacultativeHet
10_EnhA2	FacultativeHet
14_TssBiv	Transcribed
17_ReprPCWk	Quiescent
1_TssA	Transcribed
3_TssFlnkU	Transcribed
4_TssFlnkD	Transcribed
11_EnhWk	Transcribed
12_ZNF/Rpts	Bivalent
7_EnhG1	LowConfidence
8_EnhG2	LowConfidence
2_TssFlnk	Transcribed
13_Het	LowConfidence
9_EnhA1	FacultativeHet
18_Quies	Quiescent
