old	new
5_Tx	FacultativeHet
6_TxWk	RegPermissive
15_EnhBiv	Bivalent
16_ReprPC	FacultativeHet
10_EnhA2	LowConfidence
14_TssBiv	Bivalent
17_ReprPCWk	LowConfidence
1_TssA	Transcribed
3_TssFlnkU	Bivalent
4_TssFlnkD	Bivalent
11_EnhWk	RegPermissive
12_ZNF/Rpts	FacultativeHet
7_EnhG1	LowConfidence
8_EnhG2	Transcribed
2_TssFlnk	LowConfidence
13_Het	Quiescent
9_EnhA1	Transcribed
18_Quies	Quiescent
