orig_label	(04) H3K4me3	(12) internal introns	(08) 5' flanking (1-1000 bp)	(15) 3' flanking (1-1000 bp)	(14) terminal intron	(05) H3K27ac	(06) H3K4me1	(02) H3K27me3	(09) initial exon	(13) terminal exon	(07) 5' flanking (1000-10000 bp)	(10) initial intron	(03) H3K36me3	(01) H3K9me3	(16) 3' flanking (1000-10000 bp)	(11) internal exons
23_PromBiv	2.3857068575795197	0.7287153727860872	3.3228566695712103	1.4062977682114575	2.011881349512104	0.5589410955532176	1.6514947439780745	2.844181964092442	3.3383681995079346	1.68800904619526	3.358988090682466	2.940275473608039	0.38512604536417483	0.52750515864333	1.2790536026564905	1.2495086493447136
25_Quies	0.314434440465145	-0.862865842568333	-0.691882643178269	-0.3404692594298041	-0.5414904117590786	0.4824261067053682	0.39011950730072315	0.38043520306187195	-0.6834109187905649	-0.39298353607781605	-0.6530761075968481	-0.6727665396157007	0.44141218818286926	0.546590521180808	-0.32896594771588517	-0.8721579401743088
8_TxWk	0.35205268695306685	1.3043703606566623	-0.5275995703534536	0.6073411876600714	0.6589409710846309	0.5989517136994258	0.47793074224317533	0.3489184633601662	-0.5360142554005016	0.38114170644739737	-0.3948684414115545	0.2718441385099832	0.730311441576358	0.5032519378663715	0.6423445157486825	0.7952434877071545
21_Het	0.6523611369810748	-1.36753337078829	0.30834902656134716	0.42005048657112	-0.15645625860129003	0.40580394821209925	0.3135044419318151	0.43832829755684605	0.31216370148182443	0.41894588715148484	0.27107630244601366	-0.194483978231024	0.49698072957207423	1.5505626012651887	0.4235127855406051	-1.3395127732396093
1_TssA	3.2002576714538375	-0.18003729336534913	5.994008586539442	1.3989886403326097	1.3695058197745604	1.2617350395290428	0.6843559038506303	0.5139476669780071	5.379119824975052	1.5987252800035483	5.3011694479224385	3.275454986137458	0.20721126242727736	0.24016813905056794	1.3977408128865176	0.5870190897348326
14_EnhA2	1.3367704855348048	-0.02361691633247817	1.2821205761975234	0.5486307477287157	0.628818414300394	1.3113551104449146	1.9712453639384133	0.5656786705559992	1.2162583415268862	0.7463292061844191	1.2369637077337297	1.1944413889894532	0.5508566752796648	0.5266881282090758	0.8576175019324408	0.1992814228489003
18_EnhAc	0.6710908366021787	-0.12529846866945066	0.8029001947892803	0.6493928822218258	0.7132391619378692	0.9016103897504515	0.9275719812002559	0.36661213315147784	0.9757431422012682	0.4437083871386987	0.34522316465939706	0.7029595698883179	0.4760892291436034	0.5255757661620224	0.7359171571757447	-0.3089210536868638
3_PromD1	3.7978946489320773	0.39240190907572825	4.203805663897013	1.1817481991991128	1.7241169522779478	1.867973316842094	1.0724862004615576	0.6224406749642233	4.937597337228487	1.5659225407943582	4.202413521841886	4.382689381013917	0.4060569163180107	0.4180063480065413	1.2369530036744798	1.5655827714583577
13_EnhA1	1.6559712345796562	0.024450934286221044	0.6971820041382142	0.8310871620678312	0.6751216092944168	1.8696230480021776	1.9543345056921642	0.4519095052427276	0.7588961175581315	0.5983352317352061	0.8633072942243497	0.7888126897392732	0.5331468290982307	0.49881640867976385	0.8203698001881806	0.23737026681259477
24_ReprPC	0.5264038870138412	0.3273876976971568	0.5004668939330087	1.1334940654956396	1.1238213980134106	0.5196857839507866	0.7700705172319671	2.0213500189417073	0.5892148284690842	1.0422231915266085	0.7937269874638456	1.4478051551786644	0.4886623334836822	0.6485997115633143	1.1326360012128163	0.45663047514128224
22_PromP	1.3360080501497034	0.22494607602684547	3.6452422438203422	1.273768529055892	1.2040040299439254	0.5280681881031795	0.6848408649785714	0.44604954550469234	3.091849487391037	1.2964542409262159	3.8850867422396256	2.548064140869159	0.32531394134535035	0.47906205615450315	1.246213536692725	0.3774106711907689
12_TxEnhW	0.8894253866683202	-0.8835476801752796	-0.6849500436837342	-0.5920106438117277	-0.5770026222800015	1.0022215332511812	1.510762102179906	0.484690700698627	-0.622733899286258	-0.2865023228045098	-0.7170431370138797	1.6613679401923056	0.7799907132749982	0.5840830743877297	-0.45774734455751653	-0.7396318737913333
4_PromD2	2.4815660518185982	1.2145740210162181	0.5353674494561527	0.933780837287256	1.2970774680868176	0.8779000684092011	1.4742399953830276	0.5795208346472013	0.9552453259040439	0.9809732185937067	1.0162715929099668	3.6128149896497566	0.7231879139157333	0.5382782384080049	0.7149135970053031	1.688552314135676
17_EnhW2	0.8514197674371714	-0.44821348023351826	-0.1619767669781881	-0.10709372718763502	-0.012725690976917422	0.9044229217280404	1.5009522104213977	0.539718665921111	-0.19576182632374334	-0.08647374489766524	-0.1417109272282812	0.06397977270330603	0.605618563988524	0.5871860165955323	-0.07916482332717248	-0.33179393410924357
19_DNase	0.5423452285903011	-0.07017523508043856	1.574676403081799	0.4693413332554016	0.34519999741996105	0.7852480155405183	1.0624969043220265	0.5692092757403547	1.3043862483098991	0.636047302541462	1.0346738780535631	0.3809883525968145	0.5245899900289106	0.5726951168913792	0.42499373055770207	0.21433796051512025
5_Tx5'	0.4653820609785063	-1.35028102441299	-0.5677070553450068	-0.4033747292350388	-0.9393107209389144	0.7212676546194666	0.692775150707965	0.38333505895346864	-0.5512746504018115	-0.4488559065721727	-0.5497770931547288	1.5429084564552609	0.6945242206419103	0.5578687465796676	-0.363685304548095	-1.5354556591654447
11_TxEnh3'	0.8658948565397797	2.5019334465474374	0.4948842916050964	2.065737400609516	2.5861060268200458	1.2291312959263996	1.549565973195217	0.4552734649468274	0.4221087588443711	2.4129342810553034	0.5543971452077208	0.3303574163519112	1.3660976743484678	0.6275204183678085	2.212677905088942	2.7605021103409717
20_ZNF/Rpts	0.7962768765587372	0.8821734625756918	0.3659063866326852	1.2518793751785895	1.7107717381706116	0.5747893985126745	0.4221448527016268	0.4980608172257166	0.3570918023519917	1.6723262405022579	0.23394652509412614	0.31949852114121824	1.306947849229293	1.7471746107343393	1.2180892501480005	1.0654344443383268
2_PromU	2.862847529324756	0.6464257459312092	3.1765768208825835	1.6717135976621196	1.866272441653228	1.247904187626051	1.7323776611736408	1.26042426547416	3.296404201174421	1.7558588486095816	4.1794951680996855	3.02686506792085	0.4132000048225901	0.46702285653918113	1.5866587705777673	1.2813119376704927
7_Tx3'	0.34343588280028037	2.900335615388203	-0.10478605014753267	1.4569446224060638	2.175798776259952	0.7397274813495435	0.46310033813332724	0.38681748309226427	-0.10188775139606429	1.7036498376095588	-0.1697369106262485	-0.6349100509602081	1.5614988488364685	0.5993396697352288	1.376248030846341	2.981832778705251
16_EnhW1	1.201523424498475	0.07134346866292558	1.910538258817561	0.5983883350531678	0.7958644188205503	1.0078357056898148	1.7019787312594128	0.6823493279599726	1.909843666145353	0.800318525859145	1.9847854810272367	1.654316601605735	0.5476156581349024	0.5560806842302145	0.6435547032945617	0.5561241533292133
10_TxEnh5'	1.0334577010188797	-0.02753552480820879	-0.09107742794059762	0.2788446321602766	0.2953728356492428	1.395489597394857	1.9477643793123425	0.4589118797656954	-0.13565758292420718	0.20755966520785168	-0.10908326988930109	1.2189026032763912	0.8512960355528175	0.5603586600054531	0.18783148802306818	0.1161548643617431
15_EnhAF	1.1166692561523412	-0.2889070800525756	-0.018478596641962736	0.16351778280169643	0.22848821673387326	1.297268904453299	1.750031602054658	0.48832577810692845	-0.022856135082658543	0.20291361863728827	0.08594720589269324	0.15395966522860838	0.5856588627803099	0.5681721373618933	0.2506021078268833	-0.2208615647272428
9_TxReg	2.498002428152527	1.9019563705920648	1.5428073665151936	2.0749566908217565	2.152942713677929	1.6314344719602882	1.8856879477959243	0.47605706551431437	1.687981103063248	2.1453115803988942	1.6398553524643442	2.9815366008141964	0.9952217782435712	0.5432770004437638	1.9384132370494775	2.169479550888498
6_Tx	0.502923245829666	2.4419716013396395	0.42346424531048543	1.1870922800326873	1.5645297228370176	0.9164914399573789	0.7195382461525383	0.41939080760829833	0.5042525157781127	1.4575002869312286	0.27122075330711304	0.8494054440533367	1.6721954030433848	0.6428462541281733	1.0796047805698803	2.6662934335729154
